province_id,name,marker_index,x,y,terrain_type_id,terrain_type
2229,Sil Garhi,7,9794.0,2980.0,12,Mountain
2229,Sil Garhi,8,9801.0,2995.0,12,Mountain
2231,Dhankuta,0,9971.0,3095.0,12,Mountain
2231,Dhankuta,1,9973.0,3056.0,12,Mountain
2231,Dhankuta,2,9975.0,3102.0,12,Mountain
2231,Dhankuta,3,9980.0,3061.0,12,Mountain
2231,Dhankuta,4,9989.0,3074.0,12,Mountain
2231,Dhankuta,5,9995.0,3061.0,12,Mountain
2231,Dhankuta,6,9999.0,3083.0,12,Mountain
2231,Dhankuta,7,10008.0,3075.0,12,Mountain
2231,Dhankuta,8,10013.0,3065.0,12,Mountain
2231,Dhankuta,9,10032.0,3076.0,12,Mountain
2233,Bhadgaon,0,9911.0,3043.0,12,Mountain
2233,Bhadgaon,1,9919.0,3039.0,12,Mountain
2233,Bhadgaon,2,9926.0,3058.0,12,Mountain
2233,Bhadgaon,3,9944.0,3048.0,12,Mountain
2245,Punaka,0,10082.0,3058.0,14,Urban
2245,Punaka,1,10085.0,3066.0,14,Urban
2245,Punaka,2,10091.0,3076.0,14,Urban
2245,Punaka,3,10100.0,3061.0,14,Urban
2246,Bumtan,0,10120.0,3083.0,12,Mountain
2246,Bumtan,1,10131.0,3078.0,12,Mountain
2246,Bumtan,2,10131.0,3087.0,12,Mountain
2246,Bumtan,3,10141.0,3081.0,12,Mountain
2261,Lungnak,0,9593.0,2541.0,12,Mountain
2261,Lungnak,1,9601.0,2546.0,12,Mountain
2261,Lungnak,2,9612.0,2514.0,12,Mountain
2261,Lungnak,3,9617.0,2529.0,12,Mountain
2261,Lungnak,4,9620.0,2543.0,12,Mountain
2261,Lungnak,5,9626.0,2574.0,12,Mountain
2261,Lungnak,6,9636.0,2525.0,12,Mountain
2261,Lungnak,7,9667.0,2577.0,12,Mountain
2261,Lungnak,8,9690.0,2569.0,12,Mountain
2261,Lungnak,9,9691.0,2590.0,12,Mountain
2261,Lungnak,10,9697.0,2540.0,12,Mountain
2262,Lashung,0,9703.0,2632.0,12,Mountain
2262,Lashung,1,9725.0,2662.0,12,Mountain
2262,Lashung,2,9731.0,2614.0,12,Mountain
2262,Lashung,3,9750.0,2638.0,12,Mountain
2262,Lashung,4,9770.0,2563.0,12,Mountain
2262,Lashung,5,9780.0,2610.0,12,Mountain
2262,Lashung,6,9800.0,2608.0,12,Mountain
2262,Lashung,7,9804.0,2583.0,12,Mountain
2262,Lashung,8,9815.0,2564.0,12,Mountain
2262,Lashung,9,9819.0,2626.0,12,Mountain
2262,Lashung,10,9841.0,2559.0,12,Mountain
2264,Rudok,0,9565.0,2570.0,12,Mountain
2264,Rudok,1,9572.0,2581.0,12,Mountain
2264,Rudok,2,9576.0,2558.0,12,Mountain
2264,Rudok,3,9576.0,2610.0,12,Mountain
2264,Rudok,4,9586.0,2648.0,12,Mountain
2264,Rudok,5,9605.0,2607.0,12,Mountain
2264,Rudok,6,9622.0,2634.0,12,Mountain
2264,Rudok,7,9626.0,2682.0,12,Mountain
2264,Rudok,8,9636.0,2698.0,12,Mountain
2264,Rudok,9,9651.0,2635.0,12,Mountain
2264,Rudok,10,9676.0,2662.0,12,Mountain
2266,Ladse Dzong,0,9891.0,3004.0,12,Mountain
2266,Ladse Dzong,1,9898.0,2996.0,12,Mountain
2266,Ladse Dzong,2,9898.0,3011.0,12,Mountain
2266,Ladse Dzong,3,9910.0,2992.0,12,Mountain
2266,Ladse Dzong,4,9919.0,3007.0,12,Mountain
2266,Ladse Dzong,5,9923.0,2990.0,12,Mountain
2266,Ladse Dzong,6,9928.0,2981.0,12,Mountain
2266,Ladse Dzong,7,9933.0,3003.0,12,Mountain
2266,Ladse Dzong,8,9946.0,2996.0,12,Mountain
2266,Ladse Dzong,9,9953.0,3018.0,12,Mountain
2266,Ladse Dzong,10,9956.0,2994.0,12,Mountain
2266,Ladse Dzong,11,9959.0,2967.0,12,Mountain
2266,Ladse Dzong,12,9963.0,3010.0,12,Mountain
2266,Ladse Dzong,13,9972.0,3005.0,12,Mountain
2266,Ladse Dzong,14,9978.0,3023.0,12,Mountain
2266,Ladse Dzong,15,9993.0,2990.0,12,Mountain
2266,Ladse Dzong,16,10000.0,3025.0,12,Mountain
2266,Ladse Dzong,17,10004.0,3013.0,12,Mountain
2270,Tradum,0,9776.0,2939.0,12,Mountain
2270,Tradum,1,9796.0,2946.0,12,Mountain
2270,Tradum,2,9798.0,2926.0,12,Mountain
2270,Tradum,3,9807.0,2931.0,12,Mountain
2270,Tradum,4,9813.0,2907.0,12,Mountain
2270,Tradum,5,9819.0,2875.0,12,Mountain
2270,Tradum,6,9819.0,2894.0,12,Mountain
2270,Tradum,7,9820.0,2957.0,12,Mountain
2270,Tradum,8,9824.0,2921.0,12,Mountain
2270,Tradum,9,9831.0,2941.0,12,Mountain
2270,Tradum,10,9836.0,2929.0,12,Mountain
2270,Tradum,11,9842.0,2958.0,12,Mountain
2270,Tradum,12,9847.0,2940.0,12,Mountain
2270,Tradum,13,9850.0,2973.0,12,Mountain
2270,Tradum,14,9860.0,2944.0,12,Mountain
2270,Tradum,15,9860.0,2961.0,12,Mountain
2270,Tradum,16,9869.0,2973.0,12,Mountain
2270,Tradum,17,9872.0,2936.0,12,Mountain
2270,Tradum,18,9875.0,2959.0,12,Mountain
2272,Chetang,0,10143.0,2977.0,12,Mountain
2272,Chetang,1,10149.0,2953.0,12,Mountain
2272,Chetang,2,10152.0,2991.0,12,Mountain
2272,Chetang,3,10156.0,3015.0,12,Mountain
2272,Chetang,4,10164.0,2960.0,12,Mountain
2272,Chetang,5,10167.0,2976.0,12,Mountain
2272,Chetang,6,10171.0,2931.0,12,Mountain
2272,Chetang,7,10171.0,2947.0,12,Mountain
2272,Chetang,8,10177.0,2957.0,12,Mountain
2272,Chetang,9,10178.0,2984.0,12,Mountain
2272,Chetang,10,10184.0,2965.0,12,Mountain
2272,Chetang,11,10188.0,2931.0,12,Mountain
2272,Chetang,12,10194.0,2946.0,12,Mountain
2272,Chetang,13,10195.0,2961.0,12,Mountain
2272,Chetang,14,10212.0,2957.0,12,Mountain
2273,Dhirang Dzong,0,10149.0,3044.0,14,Urban
2273,Dhirang Dzong,1,10158.0,3030.0,14,Urban
2273,Dhirang Dzong,2,10158.0,3055.0,14,Urban
2273,Dhirang Dzong,3,10171.0,3045.0,14,Urban
2274,Tsari,0,10173.0,3028.0,12,Mountain
2274,Tsari,1,10189.0,3043.0,12,Mountain
2274,Tsari,2,10198.0,3025.0,12,Mountain
2274,Tsari,3,10200.0,2996.0,12,Mountain
2274,Tsari,4,10201.0,3034.0,12,Mountain
2274,Tsari,5,10210.0,3043.0,12,Mountain
2274,Tsari,6,10211.0,3009.0,12,Mountain
2274,Tsari,7,10212.0,2986.0,12,Mountain
2274,Tsari,8,10220.0,2992.0,12,Mountain
2274,Tsari,9,10225.0,2982.0,12,Mountain
2274,Tsari,10,10226.0,3024.0,12,Mountain
2274,Tsari,11,10232.0,3009.0,12,Mountain
2274,Tsari,12,10237.0,2961.0,12,Mountain
2274,Tsari,13,10240.0,2951.0,12,Mountain
2274,Tsari,14,10242.0,2989.0,12,Mountain
2274,Tsari,15,10249.0,2979.0,12,Mountain
2274,Tsari,16,10252.0,2965.0,12,Mountain
2274,Tsari,17,10260.0,2950.0,12,Mountain
2274,Tsari,18,10262.0,2998.0,12,Mountain
2274,Tsari,19,10273.0,2986.0,12,Mountain
2274,Tsari,20,10275.0,2967.0,12,Mountain
2274,Tsari,21,10292.0,2958.0,12,Mountain
2275,Phondu,0,10087.0,2892.0,12,Mountain
2275,Phondu,1,10088.0,2914.0,12,Mountain
2275,Phondu,2,10130.0,2900.0,12,Mountain
2275,Phondu,3,10139.0,2909.0,12,Mountain
2275,Phondu,4,10153.0,2876.0,12,Mountain
2275,Phondu,5,10177.0,2901.0,12,Mountain
2276,Ed Dzong,0,10040.0,2803.0,12,Mountain
2276,Ed Dzong,1,10059.0,2807.0,12,Mountain
2276,Ed Dzong,2,10079.0,2787.0,12,Mountain
2276,Ed Dzong,3,10084.0,2848.0,12,Mountain
2276,Ed Dzong,4,10120.0,2864.0,12,Mountain
2276,Ed Dzong,5,10122.0,2815.0,12,Mountain
2276,Ed Dzong,6,10150.0,2848.0,12,Mountain
2280,Gyangtse,0,10022.0,3034.0,12,Mountain
2280,Gyangtse,1,10030.0,3034.0,12,Mountain
2280,Gyangtse,2,10038.0,3026.0,12,Mountain
2280,Gyangtse,3,10062.0,2978.0,12,Mountain
2280,Gyangtse,4,10068.0,3035.0,12,Mountain
2280,Gyangtse,5,10075.0,3023.0,12,Mountain
2280,Gyangtse,6,10076.0,3032.0,12,Mountain
2280,Gyangtse,7,10085.0,3019.0,12,Mountain
2280,Gyangtse,8,10087.0,3002.0,12,Mountain
2280,Gyangtse,9,10094.0,3024.0,12,Mountain
2280,Gyangtse,10,10117.0,3032.0,12,Mountain
2280,Gyangtse,11,10127.0,3023.0,12,Mountain
2280,Gyangtse,12,10131.0,3046.0,12,Mountain
2280,Gyangtse,13,10144.0,3028.0,12,Mountain
2281,Lhari,0,10192.0,2863.0,12,Mountain
2281,Lhari,1,10198.0,2904.0,12,Mountain
2281,Lhari,2,10208.0,2883.0,12,Mountain
2281,Lhari,3,10211.0,2917.0,12,Mountain
2281,Lhari,4,10215.0,2852.0,12,Mountain
2281,Lhari,5,10220.0,2931.0,12,Mountain
2281,Lhari,6,10222.0,2902.0,12,Mountain
2281,Lhari,7,10225.0,2883.0,12,Mountain
2281,Lhari,8,10233.0,2911.0,12,Mountain
2281,Lhari,9,10234.0,2888.0,12,Mountain
2281,Lhari,10,10238.0,2862.0,12,Mountain
2281,Lhari,11,10238.0,2926.0,12,Mountain
2281,Lhari,12,10243.0,2873.0,12,Mountain
2281,Lhari,13,10248.0,2894.0,12,Mountain
2281,Lhari,14,10256.0,2924.0,12,Mountain
2281,Lhari,15,10258.0,2870.0,12,Mountain
2281,Lhari,16,10262.0,2841.0,12,Mountain
2281,Lhari,17,10267.0,2910.0,12,Mountain
2281,Lhari,18,10272.0,2882.0,12,Mountain
2281,Lhari,19,10272.0,2900.0,12,Mountain
2281,Lhari,20,10274.0,2831.0,12,Mountain
2281,Lhari,21,10283.0,2853.0,12,Mountain
2281,Lhari,22,10285.0,2871.0,12,Mountain
2281,Lhari,23,10290.0,2899.0,12,Mountain
2282,Chamchu,0,9667.0,2734.0,12,Mountain
2282,Chamchu,1,9676.0,2709.0,12,Mountain
2282,Chamchu,2,9683.0,2750.0,12,Mountain
2282,Chamchu,3,9713.0,2702.0,12,Mountain
2283,Parka,0,9700.0,2878.0,12,Mountain
2283,Parka,1,9713.0,2868.0,12,Mountain
2283,Parka,2,9720.0,2836.0,12,Mountain
2283,Parka,3,9723.0,2819.0,12,Mountain
2283,Parka,4,9725.0,2854.0,12,Mountain
2283,Parka,5,9726.0,2874.0,12,Mountain
2283,Parka,6,9727.0,2846.0,12,Mountain
2283,Parka,7,9732.0,2835.0,12,Mountain
2283,Parka,8,9735.0,2860.0,12,Mountain
2283,Parka,9,9735.0,2876.0,12,Mountain
2283,Parka,10,9746.0,2882.0,12,Mountain
2283,Parka,11,9749.0,2865.0,12,Mountain
2283,Parka,12,9750.0,2821.0,12,Mountain
2283,Parka,13,9751.0,2845.0,12,Mountain
2283,Parka,14,9752.0,2907.0,12,Mountain
2283,Parka,15,9753.0,2856.0,12,Mountain
2283,Parka,16,9754.0,2877.0,12,Mountain
2283,Parka,17,9759.0,2913.0,12,Mountain
2283,Parka,18,9760.0,2888.0,12,Mountain
2283,Parka,19,9770.0,2880.0,12,Mountain
2283,Parka,20,9772.0,2900.0,12,Mountain
2283,Parka,21,9773.0,2865.0,12,Mountain
2284,Nagron,0,9765.0,2671.0,12,Mountain
2284,Nagron,1,9791.0,2747.0,12,Mountain
2284,Nagron,2,9801.0,2663.0,12,Mountain
2284,Nagron,3,9810.0,2703.0,12,Mountain
2284,Nagron,4,9836.0,2731.0,12,Mountain
2284,Nagron,5,9851.0,2697.0,12,Mountain
2285,Selipuk,0,9740.0,2732.0,12,Mountain
2285,Selipuk,1,9759.0,2784.0,12,Mountain
2287,Demchok,0,9549.0,2750.0,12,Mountain
2287,Demchok,1,9560.0,2724.0,12,Mountain
2287,Demchok,2,9560.0,2734.0,12,Mountain
2287,Demchok,3,9560.0,2751.0,12,Mountain
2287,Demchok,4,9571.0,2762.0,12,Mountain
2287,Demchok,5,9572.0,2752.0,12,Mountain
2287,Demchok,6,9578.0,2730.0,12,Mountain
2287,Demchok,7,9582.0,2745.0,12,Mountain
2287,Demchok,8,9591.0,2777.0,12,Mountain
2287,Demchok,9,9597.0,2744.0,12,Mountain
2287,Demchok,10,9600.0,2762.0,12,Mountain
2287,Demchok,11,9608.0,2773.0,12,Mountain
2287,Demchok,12,9611.0,2719.0,12,Mountain
2288,Djiacham,0,9636.0,2791.0,12,Mountain
2288,Djiacham,1,9647.0,2797.0,12,Mountain
2288,Djiacham,2,9650.0,2810.0,12,Mountain
2288,Djiacham,3,9667.0,2791.0,12,Mountain
2288,Djiacham,4,9669.0,2816.0,12,Mountain
2288,Djiacham,5,9677.0,2809.0,12,Mountain
2288,Djiacham,6,9686.0,2788.0,12,Mountain
2288,Djiacham,7,9687.0,2801.0,12,Mountain
2288,Djiacham,8,9687.0,2831.0,12,Mountain
2288,Djiacham,9,9689.0,2820.0,12,Mountain
2289,Namling,0,10003.0,2956.0,12,Mountain
2289,Namling,1,10012.0,2895.0,12,Mountain
2289,Namling,2,10026.0,2848.0,12,Mountain
2289,Namling,3,10046.0,2941.0,12,Mountain
2289,Namling,4,10052.0,2892.0,12,Mountain
2292,Yuangchang,0,10505.0,3107.0,12,Mountain
2292,Yuangchang,1,10507.0,3130.0,12,Mountain
2292,Yuangchang,2,10518.0,3020.0,12,Mountain
2292,Yuangchang,3,10521.0,3071.0,12,Mountain
2292,Yuangchang,4,10522.0,3044.0,12,Mountain
2292,Yuangchang,5,10524.0,3138.0,12,Mountain
2292,Yuangchang,6,10526.0,3086.0,12,Mountain
2292,Yuangchang,7,10527.0,3118.0,12,Mountain
2292,Yuangchang,8,10531.0,3050.0,12,Mountain
2292,Yuangchang,9,10539.0,3066.0,12,Mountain
2292,Yuangchang,10,10544.0,3099.0,12,Mountain
2292,Yuangchang,11,10547.0,3109.0,12,Mountain
2292,Yuangchang,12,10548.0,3139.0,12,Mountain
2292,Yuangchang,13,10549.0,3081.0,12,Mountain
2294,Tungchwan,0,10635.0,3112.0,12,Mountain
2294,Tungchwan,1,10646.0,3082.0,12,Mountain
2294,Tungchwan,2,10653.0,3115.0,12,Mountain
2294,Tungchwan,3,10655.0,3101.0,12,Mountain
2294,Tungchwan,4,10656.0,3018.0,12,Mountain
2294,Tungchwan,5,10656.0,3072.0,12,Mountain
2294,Tungchwan,6,10659.0,3057.0,12,Mountain
2294,Tungchwan,7,10660.0,3081.0,12,Mountain
2294,Tungchwan,8,10664.0,3042.0,12,Mountain
2294,Tungchwan,9,10677.0,3124.0,12,Mountain
2294,Tungchwan,10,10682.0,3101.0,12,Mountain
2294,Tungchwan,11,10683.0,3032.0,12,Mountain
2296,Sinhing,0,10570.0,3102.0,12,Mountain
2296,Sinhing,1,10574.0,3127.0,12,Mountain
2296,Sinhing,2,10580.0,3149.0,12,Mountain
2296,Sinhing,3,10580.0,3174.0,12,Mountain
2296,Sinhing,4,10582.0,3162.0,12,Mountain
2296,Sinhing,5,10584.0,3131.0,12,Mountain
2296,Sinhing,6,10593.0,3114.0,12,Mountain
2296,Sinhing,7,10602.0,3129.0,12,Mountain
2296,Sinhing,8,10602.0,3172.0,12,Mountain
2296,Sinhing,9,10614.0,3123.0,12,Mountain
2297,Lungling,0,10478.0,3184.0,12,Mountain
2297,Lungling,1,10479.0,3164.0,12,Mountain
2297,Lungling,2,10522.0,3198.0,12,Mountain
2297,Lungling,3,10528.0,3167.0,12,Mountain
2297,Lungling,4,10535.0,3192.0,12,Mountain
2297,Lungling,5,10536.0,3204.0,12,Mountain
2297,Lungling,6,10540.0,3151.0,12,Mountain
2297,Lungling,7,10545.0,3183.0,12,Mountain
2297,Lungling,8,10553.0,3166.0,12,Mountain
2308,Shiuchow,0,11208.0,3186.0,10,Plains
2309,Chaochow,0,11249.0,3185.0,14,Urban
2309,Chaochow,1,11250.0,3206.0,14,Urban
2310,Linping,0,11199.0,3210.0,11,Hills
2319,Liuzhou,0,10874.0,3173.0,12,Mountain
2319,Liuzhou,1,10900.0,3199.0,12,Mountain
2319,Liuzhou,2,10911.0,3177.0,12,Mountain
2319,Liuzhou,3,10928.0,3185.0,12,Mountain
2334,Wenchow,0,11367.0,2922.0,12,Mountain
2334,Wenchow,1,11373.0,2935.0,12,Mountain
2334,Wenchow,2,11374.0,2952.0,12,Mountain
2334,Wenchow,3,11383.0,2905.0,12,Mountain
2348,Chuanchow,0,11260.0,3116.0,12,Mountain
2348,Chuanchow,1,11273.0,3131.0,12,Mountain
2348,Chuanchow,2,11283.0,3149.0,12,Mountain
2385,Lao-Kai,0,10688.0,3246.0,12,Mountain
2385,Lao-Kai,1,10718.0,3279.0,12,Mountain
2385,Lao-Kai,2,10724.0,3239.0,12,Mountain
2385,Lao-Kai,3,10726.0,3310.0,12,Mountain
2385,Lao-Kai,4,10745.0,3233.0,12,Mountain
2385,Lao-Kai,5,10747.0,3269.0,12,Mountain
2392,Tourane,0,10968.0,3680.0,11,Hills
2395,Kratié,0,10942.0,3686.0,13,Forest
2395,Kratié,1,10949.0,3708.0,13,Forest
2434,Murun,0,10196.0,1851.0,12,Mountain
2434,Murun,1,10220.0,1869.0,12,Mountain
2434,Murun,2,10223.0,1810.0,12,Mountain
2434,Murun,3,10231.0,1908.0,12,Mountain
2434,Murun,4,10261.0,1859.0,12,Mountain
2434,Murun,5,10278.0,1873.0,12,Mountain
2437,Ulgii,0,9672.0,1858.0,12,Mountain
2437,Ulgii,1,9696.0,1819.0,12,Mountain
2437,Ulgii,2,9726.0,1865.0,12,Mountain
2437,Ulgii,3,9745.0,1905.0,12,Mountain
2437,Ulgii,4,9776.0,1833.0,12,Mountain
2437,Ulgii,5,9826.0,1929.0,12,Mountain
2437,Ulgii,6,9830.0,1866.0,12,Mountain
2454,Niya,0,9394.0,2606.0,12,Mountain
2454,Niya,1,9395.0,2596.0,12,Mountain
2454,Niya,2,9407.0,2588.0,12,Mountain
2454,Niya,3,9414.0,2598.0,12,Mountain
2454,Niya,4,9416.0,2481.0,12,Mountain
2454,Niya,5,9419.0,2512.0,12,Mountain
2454,Niya,6,9424.0,2526.0,12,Mountain
2454,Niya,7,9431.0,2495.0,12,Mountain
2454,Niya,8,9431.0,2586.0,12,Mountain
2454,Niya,9,9441.0,2550.0,12,Mountain
2454,Niya,10,9444.0,2515.0,12,Mountain
2454,Niya,11,9448.0,2595.0,12,Mountain
2454,Niya,12,9455.0,2502.0,12,Mountain
2454,Niya,13,9471.0,2492.0,12,Mountain
2454,Niya,14,9472.0,2521.0,12,Mountain
2454,Niya,15,9473.0,2600.0,12,Mountain
2454,Niya,16,9476.0,2560.0,12,Mountain
2454,Niya,17,9479.0,2618.0,12,Mountain
2454,Niya,18,9482.0,2512.0,12,Mountain
2454,Niya,19,9485.0,2636.0,12,Mountain
2454,Niya,20,9493.0,2527.0,12,Mountain
2454,Niya,21,9493.0,2618.0,12,Mountain
2454,Niya,22,9497.0,2501.0,12,Mountain
2454,Niya,23,9501.0,2573.0,12,Mountain
2454,Niya,24,9502.0,2597.0,12,Mountain
2454,Niya,25,9503.0,2635.0,12,Mountain
2454,Niya,26,9505.0,2624.0,12,Mountain
2454,Niya,27,9510.0,2527.0,12,Mountain
2454,Niya,28,9511.0,2545.0,12,Mountain
2454,Niya,29,9516.0,2620.0,12,Mountain
2454,Niya,30,9529.0,2533.0,12,Mountain
2454,Niya,31,9541.0,2636.0,12,Mountain
2456,Chochiang,0,9711.0,2380.0,12,Mountain
2456,Chochiang,1,9716.0,2407.0,12,Mountain
2456,Chochiang,2,9716.0,2485.0,12,Mountain
2456,Chochiang,3,9720.0,2458.0,12,Mountain
2456,Chochiang,4,9726.0,2390.0,12,Mountain
2456,Chochiang,5,9728.0,2437.0,12,Mountain
2456,Chochiang,6,9731.0,2484.0,12,Mountain
2456,Chochiang,7,9733.0,2380.0,12,Mountain
2456,Chochiang,8,9737.0,2518.0,12,Mountain
2456,Chochiang,9,9744.0,2454.0,12,Mountain
2456,Chochiang,10,9768.0,2415.0,12,Mountain
2456,Chochiang,11,9779.0,2386.0,12,Mountain
2456,Chochiang,12,9824.0,2380.0,12,Mountain
2456,Chochiang,13,9827.0,2403.0,12,Mountain
2456,Chochiang,14,9839.0,2366.0,12,Mountain
2458,Yutien,0,9254.0,2588.0,12,Mountain
2458,Yutien,1,9271.0,2588.0,12,Mountain
2458,Yutien,2,9274.0,2522.0,12,Mountain
2458,Yutien,3,9275.0,2485.0,12,Mountain
2458,Yutien,4,9280.0,2569.0,12,Mountain
2458,Yutien,5,9282.0,2497.0,12,Mountain
2458,Yutien,6,9283.0,2536.0,12,Mountain
2458,Yutien,7,9298.0,2486.0,12,Mountain
2458,Yutien,8,9299.0,2578.0,12,Mountain
2458,Yutien,9,9302.0,2510.0,12,Mountain
2458,Yutien,10,9310.0,2477.0,12,Mountain
2458,Yutien,11,9318.0,2541.0,12,Mountain
2458,Yutien,12,9319.0,2510.0,12,Mountain
2458,Yutien,13,9323.0,2586.0,12,Mountain
2458,Yutien,14,9331.0,2566.0,12,Mountain
2458,Yutien,15,9333.0,2492.0,12,Mountain
2458,Yutien,16,9336.0,2533.0,12,Mountain
2458,Yutien,17,9345.0,2569.0,12,Mountain
2458,Yutien,18,9348.0,2540.0,12,Mountain
2458,Yutien,19,9351.0,2584.0,12,Mountain
2458,Yutien,20,9359.0,2500.0,12,Mountain
2458,Yutien,21,9367.0,2556.0,12,Mountain
2458,Yutien,22,9373.0,2532.0,12,Mountain
2458,Yutien,23,9384.0,2513.0,12,Mountain
2472,Kargilik,0,9161.0,2505.0,12,Mountain
2472,Kargilik,1,9171.0,2533.0,12,Mountain
2472,Kargilik,2,9173.0,2495.0,12,Mountain
2472,Kargilik,3,9178.0,2562.0,12,Mountain
2472,Kargilik,4,9184.0,2515.0,12,Mountain
2472,Kargilik,5,9186.0,2546.0,12,Mountain
2472,Kargilik,6,9195.0,2569.0,12,Mountain
2472,Kargilik,7,9200.0,2497.0,12,Mountain
2472,Kargilik,8,9201.0,2531.0,12,Mountain
2472,Kargilik,9,9201.0,2595.0,12,Mountain
2472,Kargilik,10,9202.0,2583.0,12,Mountain
2472,Kargilik,11,9207.0,2516.0,12,Mountain
2472,Kargilik,12,9208.0,2557.0,12,Mountain
2472,Kargilik,13,9215.0,2532.0,12,Mountain
2472,Kargilik,14,9219.0,2476.0,12,Mountain
2472,Kargilik,15,9222.0,2514.0,12,Mountain
2472,Kargilik,16,9223.0,2497.0,12,Mountain
2472,Kargilik,17,9223.0,2557.0,12,Mountain
2472,Kargilik,18,9230.0,2482.0,12,Mountain
2472,Kargilik,19,9246.0,2473.0,12,Mountain
2474,Vash Shahri,0,9625.0,2451.0,12,Mountain
2474,Vash Shahri,1,9635.0,2422.0,12,Mountain
2474,Vash Shahri,2,9635.0,2472.0,12,Mountain
2474,Vash Shahri,3,9636.0,2434.0,12,Mountain
2474,Vash Shahri,4,9639.0,2458.0,12,Mountain
2474,Vash Shahri,5,9647.0,2491.0,12,Mountain
2474,Vash Shahri,6,9648.0,2408.0,12,Mountain
2474,Vash Shahri,7,9668.0,2395.0,12,Mountain
2474,Vash Shahri,8,9678.0,2395.0,12,Mountain
2474,Vash Shahri,9,9678.0,2438.0,12,Mountain
2474,Vash Shahri,10,9679.0,2460.0,12,Mountain
2496,Iwamizawa,0,12040.0,2083.0,12,Mountain
2496,Iwamizawa,1,12053.0,2076.0,12,Mountain
2502,Kochi,0,11781.0,2659.0,12,Mountain
2502,Kochi,1,11784.0,2653.0,12,Mountain
2510,Yokohama,0,11983.0,2544.0,12,Mountain
2510,Yokohama,1,11994.0,2548.0,12,Mountain
2511,Nagoya,0,11938.0,2551.0,12,Mountain
2511,Nagoya,1,11951.0,2550.0,12,Mountain
2511,Nagoya,2,11955.0,2557.0,12,Mountain
2521,Onjo,0,11598.0,2216.0,12,Mountain
2521,Onjo,1,11603.0,2202.0,12,Mountain
2521,Onjo,2,11622.0,2201.0,12,Mountain
2522,Joshin,0,11566.0,2265.0,12,Mountain
2522,Joshin,1,11576.0,2300.0,12,Mountain
2523,Choshin,0,11493.0,2297.0,12,Mountain
2523,Choshin,1,11512.0,2267.0,12,Mountain
2523,Choshin,2,11520.0,2292.0,12,Mountain
2542,Liangshan,0,10517.0,2982.0,12,Mountain
2542,Liangshan,1,10530.0,2968.0,12,Mountain
2542,Liangshan,2,10545.0,2991.0,12,Mountain
2542,Liangshan,3,10547.0,3001.0,12,Mountain
2542,Liangshan,4,10553.0,2979.0,12,Mountain
2542,Liangshan,5,10557.0,3023.0,12,Mountain
2542,Liangshan,6,10572.0,2978.0,12,Mountain
2542,Liangshan,7,10574.0,3003.0,12,Mountain
2542,Liangshan,8,10575.0,3040.0,12,Mountain
2542,Liangshan,9,10576.0,3057.0,12,Mountain
2542,Liangshan,10,10583.0,2956.0,12,Mountain
2542,Liangshan,11,10585.0,2978.0,12,Mountain
2542,Liangshan,12,10585.0,3029.0,12,Mountain
2542,Liangshan,13,10589.0,2998.0,12,Mountain
2542,Liangshan,14,10591.0,3054.0,12,Mountain
2542,Liangshan,15,10594.0,2952.0,12,Mountain
2542,Liangshan,16,10607.0,3009.0,12,Mountain
2542,Liangshan,17,10610.0,3066.0,12,Mountain
2542,Liangshan,18,10611.0,2985.0,12,Mountain
2542,Liangshan,19,10616.0,3038.0,12,Mountain
2542,Liangshan,20,10618.0,3014.0,12,Mountain
2542,Liangshan,21,10626.0,2976.0,12,Mountain
2542,Liangshan,22,10628.0,2996.0,12,Mountain
2545,Ya'an,0,10590.0,2895.0,10,Plains
2545,Ya'an,1,10595.0,2914.0,10,Plains
2547,Garze,0,10572.0,2838.0,14,Urban
2547,Garze,1,10587.0,2836.0,14,Urban
2547,Garze,2,10587.0,2867.0,14,Urban
2547,Garze,3,10598.0,2852.0,14,Urban
2555,Daocheng,0,10466.0,2919.0,12,Mountain
2555,Daocheng,1,10471.0,2898.0,12,Mountain
2555,Daocheng,2,10475.0,2948.0,12,Mountain
2555,Daocheng,3,10476.0,2936.0,12,Mountain
2555,Daocheng,4,10485.0,2964.0,12,Mountain
2555,Daocheng,5,10490.0,2920.0,12,Mountain
2555,Daocheng,6,10495.0,2877.0,12,Mountain
2555,Daocheng,7,10498.0,2953.0,12,Mountain
2555,Daocheng,8,10507.0,2940.0,12,Mountain
2555,Daocheng,9,10509.0,2882.0,12,Mountain
2555,Daocheng,10,10527.0,2927.0,12,Mountain
2555,Daocheng,11,10565.0,2908.0,12,Mountain
2555,Daocheng,12,10575.0,2874.0,12,Mountain
2564,Zogang,0,10321.0,2885.0,12,Mountain
2564,Zogang,1,10321.0,2917.0,12,Mountain
2564,Zogang,2,10330.0,2896.0,12,Mountain
2564,Zogang,3,10333.0,2910.0,12,Mountain
2564,Zogang,4,10346.0,2878.0,12,Mountain
2564,Zogang,5,10348.0,2892.0,12,Mountain
2564,Zogang,6,10356.0,2902.0,12,Mountain
2564,Zogang,7,10361.0,2859.0,12,Mountain
2564,Zogang,8,10365.0,2889.0,12,Mountain
2564,Zogang,9,10377.0,2889.0,12,Mountain
2564,Zogang,10,10381.0,2911.0,12,Mountain
2564,Zogang,11,10382.0,2928.0,12,Mountain
2564,Zogang,12,10389.0,2899.0,12,Mountain
