province_id,name,x,y
2264,Rudok,9630.0,2660.0
2265,Gartok,9640.0,2765.0
2266,Ladse Dzong,9948.0,2984.0
2267,Bhamo,10432.0,3192.0
2268,Shazia,9740.0,2689.0
2269,Daurakpa,9849.0,2770.0
2270,Tradum,9829.0,2926.0
2271,Lhasa,10101.0,2951.0
2272,Chetang,10149.0,2967.0
2273,Dhirang Dzong,10161.0,3043.0
2274,Tsari,10227.0,2986.0
2275,Phondu,10104.0,2899.0
2276,Ed Dzong,10043.0,2819.0
2277,Darchoi,9979.0,2809.0
2278,Govo,9925.0,2899.0
2279,Shigatse,10024.0,2990.0
2280,Gyangtse,10056.0,3006.0
2281,Lhari,10232.0,2879.0
2282,Chamchu,9686.0,2681.0
2283,Parka,9735.0,2848.0
2284,Nagron,9797.0,2733.0
2285,Selipuk,9746.0,2764.0
2286,Soping,10808.0,2369.0
2287,Demchok,9587.0,2726.0
2288,Djiacham,9666.0,2776.0
2289,Namling,10033.0,2915.0
2290,Sibi,9107.0,2991.0
2291,Yunnanfu,10634.0,3141.0
2292,Yuangchang,10531.0,3120.0
2293,Chengkiang,10645.0,3162.0
2294,Tungchwan,10647.0,3095.0
2295,Pu'er,10576.0,3215.0
2296,Sinhing,10608.0,3154.0
2297,Lungling,10497.0,3168.0
2298,Kweiyang,10762.0,3094.0
2299,Puanting,10709.0,3118.0
2300,Nanning,10905.0,3241.0
2301,Canton,11133.0,3266.0
2302,Guilin,11017.0,3155.0
2303,Ziyuan,11027.0,3128.0
2304,Tsunyi,10778.0,3045.0
2305,Tuyun,10810.0,3105.0
2306,Szenan,10837.0,3034.0
2307,Liping,10904.0,3118.0
2308,Shiuchow,11134.0,3167.0
2309,Chaochow,11249.0,3200.0
2310,Linping,11135.0,3205.0
2311,Bayard,11018.0,3341.0
2312,Tunghing,10914.0,3293.0
2313,Taiping,10869.0,3251.0
2314,Chenan,10780.0,3188.0
2315,Szecheng,10765.0,3147.0
2316,Pinglo,11018.0,3188.0
2317,Chaoking,11100.0,3273.0
2318,Sunyi,11027.0,3305.0
2319,Liuzhou,10904.0,3196.0
2320,Guixian,10969.0,3237.0
2321,Shanghai,11396.0,2767.0
2322,Wuchow,11045.0,3246.0
2323,Nanking,11312.0,2749.0
2324,Teian,11164.0,2766.0
2325,Ichang,11037.0,2800.0
2326,Tungjen,10947.0,2961.0
2327,Tsingchow,10975.0,3069.0
2328,Wuhan,11187.0,2802.0
2329,Changsha,11111.0,2912.0
2330,Nanchang,11236.0,2899.0
2331,Kanchow,11165.0,3092.0
2332,Foochow,11344.0,3068.0
2333,Hangchow,11356.0,2813.0
2334,Wenchow,11383.0,2932.0
2335,Linchwan,11258.0,2925.0
2336,Anqing,11238.0,2798.0
2337,Kingchow,11119.0,2819.0
2338,Supu,11025.0,2921.0
2339,Yuanchow,11171.0,2925.0
2340,Hanyang,11182.0,2845.0
2341,Tingchow,11215.0,3094.0
2342,Yungchow,11048.0,3094.0
2343,Wukang,11037.0,3020.0
2344,Siangtan,11100.0,2936.0
2345,Hengchow,11084.0,2994.0
2346,Kian,11196.0,2991.0
2347,Kienning,11311.0,2991.0
2348,Chuanchow,11300.0,3130.0
2349,Kyaukse,10379.0,3311.0
2350,Yeu,10340.0,3247.0
2351,Kohima,10307.0,3128.0
2352,Katha,10381.0,3196.0
2353,Myitkyina,10439.0,3087.0
2354,Mogaung,10371.0,3090.0
2355,Paletwa,10231.0,3333.0
2356,Sandoway,10312.0,3445.0
2357,Pegu,10422.0,3510.0
2358,Yamethin,10414.0,3368.0
2359,Pakokku,10320.0,3329.0
2360,Mong Kung,10455.0,3294.0
2361,Bangkok,10598.0,3666.0
2362,Kiang Mai,10563.0,3459.0
2363,Sa Kaeo,10647.0,3666.0
2364,Kalasin,10699.0,3511.0
2365,Surin,10732.0,3604.0
2366,Sukhothai,10575.0,3550.0
2367,Phang Nga,10522.0,3908.0
2368,Singora,10615.0,3965.0
2369,Ranong,10543.0,3806.0
2370,Kanburi,10574.0,3653.0
2371,Pnom Penh,10813.0,3747.0
2372,Saigon,10894.0,3786.0
2373,Luang Prabang,10674.0,3373.0
2374,Hanoi,10806.0,3338.0
2375,Hue,10910.0,3546.0
2376,Kampot,10783.0,3803.0
2377,Odong,10799.0,3723.0
2378,Battambang,10717.0,3689.0
2379,Bak Lieu,10864.0,3845.0
2380,Binh Thuan,10966.0,3773.0
2381,Phu-yen,10979.0,3700.0
2382,Prey Veng,10849.0,3745.0
2383,Pak-Lai,10666.0,3441.0
2384,Kao Bang,10807.0,3263.0
2385,Lao-Kai,10713.0,3235.0
2386,Muang Xay,10651.0,3303.0
2387,Yen-bai,10754.0,3345.0
2388,Haiphong,10863.0,3359.0
2389,Vinh,10812.0,3432.0
2390,Banlao,10790.0,3547.0
2391,Đong Hoi,10859.0,3508.0
2392,Tourane,10934.0,3567.0
2393,Meluprey,10813.0,3644.0
2394,Nong Hoi,10751.0,3489.0
2395,Kratié,10894.0,3697.0
2396,Beijing,11066.0,2396.0
2397,Tianjin,11157.0,2448.0
2398,Jinan,11148.0,2565.0
2399,Rizhao,11298.0,2581.0
2400,Tsingtao,11300.0,2530.0
2401,Weifang,11252.0,2542.0
2402,Mangan,10782.0,2126.0
2403,Kolan,10931.0,2452.0
2404,Fuping,11024.0,2425.0
2405,Qingyang,10843.0,2501.0
2406,Taiyuan,10973.0,2546.0
2407,Shijiazhuang,11094.0,2539.0
2408,Yangquan,11012.0,2546.0
2409,Boading,11080.0,2471.0
2410,Zhengzhou,11025.0,2643.0
2411,Jining,11135.0,2629.0
2412,Yancheng,11320.0,2665.0
2413,Xuzhou,11171.0,2653.0
2414,Linyi,11213.0,2629.0
2415,Bengbu,11177.0,2700.0
2416,Nanyang,10999.0,2717.0
2417,Zhumadian,11064.0,2718.0
2418,Yungcheng,10930.0,2617.0
2419,Lüliang,10931.0,2552.0
2420,Ulaanbaatar,10505.0,1905.0
2421,Altai,10098.0,2020.0
2422,Bor-Undur,10595.0,2011.0
2423,Choir,10544.0,1969.0
2424,Sainshand,10626.0,2067.0
2425,Matad,10808.0,1967.0
2426,Baruun-Urt,10684.0,1987.0
2427,Baganuur,10549.0,1898.0
2428,Choibalsan,10664.0,1805.0
2429,Uniket,10891.0,2094.0
2430,Sharga,10050.0,2025.0
2431,Delger,10184.0,2013.0
2432,Erdene,10203.0,2106.0
2433,Khatansuudal,10323.0,2154.0
2434,Murun,10247.0,1831.0
2435,Turuun,10076.0,1798.0
2436,Ulaangom,9951.0,1795.0
2437,Ulgii,9759.0,1853.0
2438,Terper Tugrug,9890.0,1976.0
2439,Bayankhongor,10314.0,2024.0
2440,Bulgan,10366.0,1901.0
2441,Gurvansaikhan,10494.0,2067.0
2442,Bulan,10626.0,2220.0
2443,Bayan-Ovoo,10448.0,2205.0
2444,Mandal-Ovoo,10397.0,2089.0
2445,Lun,10460.0,1907.0
2446,Bugat,9977.0,2089.0
2447,Durvuljin,10104.0,1916.0
2448,Kingpeng,11111.0,2200.0
2449,Urumchi,9630.0,2149.0
2450,Bulun Tokhoi,9582.0,1973.0
2451,Ningyuan,9474.0,2165.0
2452,Aqsu,9374.0,2285.0
2453,Kashgar,9228.0,2406.0
2454,Niya,9423.0,2535.0
2455,Kushui,9896.0,2210.0
2456,Chochiang,9748.0,2408.0
2457,Hotien,9247.0,2536.0
2458,Yutien,9306.0,2549.0
2459,Kucha,9485.0,2256.0
2460,Qara Shahr,9592.0,2259.0
2461,Turfan,9709.0,2197.0
2462,Hami,9831.0,2190.0
2463,Chensi,9810.0,2117.0
2464,Charchan,9539.0,2444.0
2465,Suilai,9586.0,2148.0
2466,Wusu,9530.0,2145.0
2467,Tsingho,9519.0,2169.0
2468,Shawan,9525.0,2078.0
2469,Yulghunbulak,9792.0,2271.0
2470,Kitai,9707.0,2111.0
2471,Guntamga,9785.0,2011.0
2472,Kargilik,9222.0,2506.0
2473,Bashi,9369.0,2406.0
2474,Vash Shahri,9644.0,2423.0
2475,Sinping,9558.0,2340.0
2476,Cagayan de Oro,11682.0,3891.0
2477,Tuguegarao,11506.0,3467.0
2478,Naujan,11510.0,3681.0
2479,Batangas City,11506.0,3646.0
2480,Boac,11542.0,3669.0
2481,Hǎikou,11022.0,3403.0
2482,Angeles,11471.0,3591.0
2483,Luzhou,10803.0,2884.0
2484,Hangkin,10585.0,2386.0
2485,Ashan,10582.0,2336.0
2486,Chihfeng,11174.0,2260.0
2487,Qinhuangdao,11233.0,2359.0
2488,Yingkow,11313.0,2321.0
2489,Tokyo,12025.0,2533.0
2490,Osaka,11872.0,2587.0
2491,Nagasaki,11661.0,2696.0
2492,Sapporo,12009.0,2104.0
2493,Urakawa,12062.0,2153.0
2494,Kushiro,12124.0,2091.0
2495,Nayoro,12032.0,2012.0
2496,Iwamizawa,12025.0,2087.0
2497,Fukuyama,11967.0,2207.0
2498,Sendai,12031.0,2390.0
2499,Kagoshima,11687.0,2787.0
2500,Kumamoto,11710.0,2710.0
2501,Fukuoka,11675.0,2675.0
2502,Kochi,11805.0,2656.0
2503,Miyako,12058.0,2317.0
2504,Takamatsu,11820.0,2616.0
2505,Wakayama,11870.0,2614.0
2506,Kyoto,11888.0,2569.0
2507,Kobe,11856.0,2585.0
2508,Hiroshima,11734.0,2614.0
2509,Hirosaki,11999.0,2265.0
2510,Yokohama,12008.0,2551.0
2511,Nagoya,11925.0,2564.0
2512,Kanazawa,11908.0,2488.0
2513,Ishioka,12041.0,2512.0
2514,Kiryu,12025.0,2492.0
2515,Nagano,11956.0,2483.0
2516,Keijo,11548.0,2455.0
2517,Heijo,11483.0,2380.0
2518,Fusan,11644.0,2580.0
2519,Kojo,11581.0,2386.0
2520,Seishin,11605.0,2243.0
2521,Onjo,11636.0,2177.0
2522,Joshin,11601.0,2286.0
2523,Choshin,11516.0,2294.0
2524,Shingishu,11444.0,2324.0
2525,Shinnampo,11462.0,2398.0
2526,Kaishu,11489.0,2440.0
2527,Shunsen,11576.0,2451.0
2528,Gangneung,11627.0,2448.0
2529,Taikyu,11616.0,2548.0
2530,Koshu,11571.0,2601.0
2531,Kunsan,11549.0,2549.0
2532,Uruchin,11645.0,2486.0
2533,Seikwan,11551.0,2484.0
2534,Gensan,11554.0,2370.0
2535,Anshu,11475.0,2360.0
2536,Jipyeong-ri,11518.0,2386.0
2537,Huanren,11427.0,2291.0
2538,Mukden,11339.0,2272.0
2539,Solun,11038.0,1961.0
2540,Suanhwa,11014.0,2343.0
2541,Qamdo,10362.0,2801.0
2542,Liangshan,10583.0,2990.0
2543,Chongqing,10845.0,2855.0
2544,Chengdu,10705.0,2799.0
2545,Ya'an,10660.0,2815.0
2546,Aba,10583.0,2782.0
2547,Garze,10583.0,2852.0
2548,Nanchong,10836.0,2776.0
2549,Xi'an,10872.0,2652.0
2550,Tianshui,10791.0,2655.0
2551,Lanzhou,10697.0,2538.0
2552,Weinan,10901.0,2652.0
2553,Ziyang,10738.0,2825.0
2554,Gannan,10556.0,2603.0
2555,Daocheng,10492.0,2903.0
2556,Zunyi,10874.0,2915.0
2557,Zhaotong,10693.0,2938.0
2558,Longnan,10741.0,2720.0
2559,Lintao,10695.0,2622.0
2560,Baiyin,10729.0,2477.0
2561,Dagupan,11467.0,3556.0
2562,Hezhou,10609.0,2557.0
2563,Hongyuan,10591.0,2695.0
2564,Zogang,10420.0,2876.0
2565,Laoag,11464.0,3445.0
2566,Derge,10485.0,2789.0
2567,Yaxian,10978.0,3461.0
2568,Toyohara,12018.0,1860.0
2569,Alexandrovsk,11975.0,1599.0
2570,Okha,11973.0,1430.0
2571,Keton,12004.0,1662.0
2572,Palevo,11996.0,1617.0
2573,Taipei,11477.0,3064.0
2574,Taoyuan,11465.0,3082.0
2575,Taichū,11449.0,3118.0
2576,Takow,11447.0,3179.0
2577,Cauayan,11513.0,3490.0
2578,Naga,11592.0,3651.0
2579,Misamis,11648.0,3891.0
2580,Zamboanga,11586.0,3955.0
2581,Malaybalay,11701.0,3900.0
2582,Bislig,11755.0,3903.0
2583,Glan,11729.0,4000.0
2584,Butuan,11726.0,3862.0
2585,Iloilo City,11584.0,3780.0
2586,Calbayog,11662.0,3711.0
2587,Ormoc,11670.0,3763.0
2588,Bacolod,11599.0,3794.0
2589,Cebu,11638.0,3800.0
2590,Catanauan,11555.0,3651.0
2591,Jiuquan,10206.0,2311.0
2592,Zhangye,10312.0,2366.0
2593,Jinchang,10388.0,2374.0
2594,Wuwei,10433.0,2428.0
2595,Delhi (CN),10108.0,2449.0
2596,Kandagan,11284.0,4423.0
2597,Bandjermasin,11256.0,4439.0
2598,Pontianak,11014.0,4260.0
2599,Sambas,11025.0,4219.0
2600,Kendawangan,11061.0,4379.0
2601,Muara Teweh,11268.0,4333.0
2602,Singtang,11131.0,4278.0
2603,Sanggau,11076.0,4277.0
2604,Sampit,11183.0,4388.0
2605,Palangkaraya,11230.0,4392.0
2606,Kalolokan,11386.0,4231.0
2607,Tarakan,11373.0,4115.0
2608,Samarinda,11352.0,4297.0
2609,Yushu,10359.0,2694.0
2610,Zadoi,10236.0,2699.0
2611,Long Poera,11300.0,4180.0
2612,Makassar,11462.0,4498.0
2613,Lelewaoe,11539.0,4389.0
2614,Poleang,11564.0,4480.0
2615,Singaradja,11275.0,4613.0
2616,Palu,11490.0,4301.0
2617,Maros,11470.0,4479.0
2618,Wono,11486.0,4358.0
2619,Deking,11447.0,4384.0
2620,Singkang,11482.0,4446.0
2621,Masamba,11506.0,4378.0
2622,Ampana,11562.0,4312.0
2623,Menado,11696.0,4234.0
2624,Tanggulazhen,10114.0,2679.0
2625,Wutumeirenxiang,9933.0,2455.0
2626,Lenghuzhen,9961.0,2351.0
2627,Xihuxiang,10006.0,2260.0
2628,Yumen,10108.0,2276.0
2629,Yanglongxiang,10215.0,2366.0
2630,Golog,10374.0,2603.0
2631,Huangnan,10437.0,2518.0
2632,Chakazhen,10199.0,2454.0
2633,Youyunxiang,10283.0,2601.0
2634,Madoi,10136.0,2546.0
2635,Golmud,10033.0,2484.0
2636,Qumahexiang,10041.0,2587.0
2637,Hainan,10377.0,2484.0
2638,Niandixiang,10332.0,2460.0
2639,Kuching,11083.0,4223.0
2640,Sibu,11146.0,4187.0
2641,Bintulu,11206.0,4141.0
2642,Brunei,11266.0,4063.0
2643,Kudat,11359.0,3974.0
2644,Singapore,10749.0,4197.0
2645,Sungai Petani,10614.0,4038.0
2646,Kuala Lumpur,10663.0,4128.0
2647,Khota Bharn,10710.0,4033.0
2648,Taliwang,11352.0,4641.0
2649,Ampenan,11323.0,4627.0
2650,Ende,11550.0,4639.0
2651,Palenbang,10772.0,4410.0
2652,Waingapu,11477.0,4670.0
2653,Kupang,11643.0,4691.0
2654,Dili,11718.0,4631.0
2655,Batavia,10928.0,4533.0
2656,Soerabaja,11163.0,4574.0
2657,Medan,10550.0,4134.0
2658,Banda Aceh,10414.0,4046.0
2659,Bandung,10957.0,4545.0
2660,Cheribon,10994.0,4557.0
2661,Solo,11085.0,4589.0
2662,Banyuwangi,11235.0,4615.0
2663,Semarang,11079.0,4561.0
2664,Pandeglang,10893.0,4537.0
2665,Malang,11161.0,4603.0
2666,Pekanbaru,10639.0,4259.0
2667,Djambi,10739.0,4355.0
2668,Telukbetung,10806.0,4496.0
2669,Padang,10630.0,4337.0
2670,Bengkulu,10707.0,4446.0
2671,Rengat,10704.0,4310.0
2672,Tapaktuan,10496.0,4147.0
2673,Tanjungbalai,10587.0,4161.0
2674,Langsa,10500.0,4072.0
2675,Darwin,12036.0,4844.0
2676,Adelaide,12335.0,5701.0
2677,Alice Springs,12220.0,5260.0
2678,Marla,12223.0,5428.0
2679,Maralinga,12097.0,5531.0
2680,The Sill,12341.0,5503.0
2681,Kintore,12049.0,5258.0
2682,Urluru,12126.0,5344.0
2683,Katherine,12101.0,4961.0
2684,Lajamanu,12068.0,5120.0
2685,Three Ways,12212.0,5126.0
2686,Borroloola,12221.0,4997.0
2687,Port Augusta,12299.0,5613.0
2688,Renmark,12396.0,5674.0
2689,Perth,11584.0,5610.0
2690,Roebourne,11661.0,5164.0
2691,Kalgoorlie,11776.0,5558.0
2692,Geraldton,11523.0,5454.0
2693,Esperance,11782.0,5688.0
2694,Loongana,11915.0,5545.0
2695,Southern Cross,11720.0,5575.0
2696,Northam,11625.0,5597.0
2697,Albany,11625.0,5737.0
2698,Dongara,11542.0,5493.0
2699,Wyndham,11940.0,4970.0
2700,Derby,11800.0,5050.0
2701,Halls Creek,11937.0,5086.0
2702,Port Hedland,11711.0,5140.0
2703,Newman,11711.0,5257.0
2704,Carnavon,11500.0,5324.0
2705,Wiluna,11755.0,5395.0
2706,Warburton,11883.0,5377.0
2707,Tanami,11957.0,5182.0
2708,Yalgoo,11604.0,5457.0
2709,Abbots,11629.0,5317.0
2710,Telfer,11820.0,5192.0
2711,Rawanna,11846.0,5552.0
2712,Higginsville,11776.0,5591.0
2713,Onslow,11553.0,5204.0
2714,Kumarina,11748.0,5321.0
2715,Merauke,12390.0,4590.0
2716,Melbourne,12538.0,5793.0
2717,Sydney,12715.0,5705.0
2718,Newcastle,12743.0,5635.0
2719,Mildura,12439.0,5675.0
2720,Ballarat,12507.0,5782.0
2721,Bendigo,12539.0,5746.0
2722,Canberra,12666.0,5719.0
2723,Bairnsdale,12621.0,5792.0
2724,Wagga Wagga,12611.0,5711.0
2725,Yaapeet,12439.0,5738.0
2726,Silverton,12416.0,5601.0
2727,Tibooburra,12452.0,5523.0
2728,Hay,12535.0,5675.0
2729,Gosford,12731.0,5669.0
2730,Lismore,12779.0,5557.0
2731,Dubbo,12684.0,5609.0
2732,Byrock,12598.0,5583.0
2733,Ivanhoe,12525.0,5619.0
2734,Bathurst,12682.0,5689.0
2735,Nymagee,12608.0,5617.0
2736,Walgett,12689.0,5573.0
2737,Wanaaring,12497.0,5539.0
2738,Brisbane,12803.0,5478.0
2739,Warwick,12780.0,5502.0
2740,Townsville,12564.0,5097.0
2741,Cloncurry,12359.0,5131.0
2742,Rockhampton,12699.0,5250.0
2743,Longreach,12474.0,5265.0
2744,Cairns,12522.0,5006.0
2745,Floraville,12333.0,5066.0
2746,Dutches,12337.0,5174.0
2747,Richmond (QLD),12439.0,5136.0
2748,MCDonnell,12409.0,4867.0
2749,Emerald,12626.0,5252.0
2750,Mackay,12641.0,5164.0
2751,Charters Towers,12539.0,5119.0
2752,Palmerville,12454.0,4956.0
2753,Birdsville,12344.0,5377.0
2754,Boulia,12350.0,5268.0
2755,Windorah,12457.0,5363.0
2756,Eromanga,12491.0,5413.0
2757,Eulo,12545.0,5473.0
2758,Maryborough,12782.0,5354.0
2759,Rannes,12685.0,5296.0
2760,Sandgate,12784.0,5437.0
2761,Dirranbandi,12682.0,5499.0
2762,Roma,12702.0,5390.0
2763,Charleville,12587.0,5389.0
2764,Port Moresby,12709.0,4625.0
2765,Alotau,12866.0,4691.0
2766,Daru,12510.0,4641.0
2767,Aitape,12442.0,4342.0
2768,Sarmi,12303.0,4291.0
2769,Sorong,11992.0,4248.0
2770,Kaimana,12103.0,4374.0
2771,Madang,12637.0,4444.0
2772,Lae,12708.0,4509.0
2773,Morobe,12730.0,4574.0
2774,Timika,12227.0,4423.0
2775,Agats,12318.0,4481.0
2776,Mendi,12543.0,4517.0
2777,Wewak,12533.0,4369.0
2778,Tiom,12330.0,4399.0
2779,Aiambak,12437.0,4561.0
2780,Tabubil,12435.0,4457.0
2781,Wabag,12552.0,4463.0
2782,Manokwari,12097.0,4246.0
2783,Kimbe,12854.0,4463.0
2784,Kavieng,12900.0,4324.0
2785,Jayapura,12385.0,4326.0
2786,Kumbe,12364.0,4592.0
2787,Botawa,12208.0,4346.0
2788,Tembagapura,12259.0,4394.0
2789,Hobart,12588.0,6013.0
2790,Devonport,12584.0,5920.0
2791,Strahan,12530.0,5959.0
2792,Auckland,13340.0,5585.0
2793,Wellington,13341.0,5935.0
2794,Otira,13143.0,6056.0
2795,Dunedin,13075.0,6232.0
2796,Invercargill,12972.0,6266.0
2797,Cromwell,13019.0,6170.0
2798,Nelson,13258.0,5941.0
2799,Greymouth,13127.0,6032.0
2800,Timaru,13131.0,6129.0
2801,Oamaru,13100.0,6182.0
2802,Westport,13167.0,5975.0
2803,Ohakune,13365.0,5847.0
2804,Gisborne,13514.0,5768.0
2805,Mokai,13438.0,5755.0
2806,Ohura,13362.0,5763.0
2807,Napier,13442.0,5830.0
2808,Masterton,13393.0,5913.0
2809,Hamilton,13375.0,5699.0
2810,Blenheim,13284.0,5968.0
2811,Kaikoura,13251.0,6025.0
2812,Te Anau,12936.0,6191.0
2813,Hokitika,13108.0,6055.0
2814,Wanaka,13027.0,6130.0
2815,Christchurch,13208.0,6095.0
2816,Leningrad,7392.0,1281.0
2817,Vologda,7651.0,1255.0
2818,Arkhangelsk,7650.0,962.0
2819,Naryan-Mar,8250.0,674.0
2820,Pskov,7345.0,1383.0
2821,Veliky Novgorod,7402.0,1366.0
2822,Gdov,7324.0,1326.0
2823,Nevel,7431.0,1446.0
2824,Amderma,8691.0,638.0
2825,Shoyna,7759.0,731.0
2826,Knyazhpogost,8310.0,1122.0
2827,Dutovo,8522.0,1019.0
2828,Pechora,8548.0,891.0
2829,Ukhta,8399.0,999.0
2830,Izhma,8450.0,1015.0
2831,Ust-Tsilma,8364.0,848.0
2832,Inta,8700.0,832.0
2833,Syktyvkar,8311.0,1184.0
2834,Troitsko-Pechorsk,8520.0,1115.0
2835,Kuratovo,8258.0,1238.0
2836,Vazhgort,8187.0,1033.0
2837,Khorey-Ver,8520.0,755.0
2838,Kargopol,7573.0,1173.0
2839,Kotlas,8133.0,1190.0
2840,Mezen,7798.0,839.0
2841,Onega,7567.0,1061.0
2842,Shenkursk,7706.0,1135.0
2843,Bereznik,7696.0,1057.0
2844,Karpogory,8011.0,1011.0
2845,Leshukonskoye,8125.0,940.0
2846,Pinega,7849.0,939.0
2847,Kotkino,8136.0,720.0
2848,Cherepovets,7601.0,1267.0
2849,Volkhov,7423.0,1259.0
2850,Khvoynaya,7508.0,1322.0
2851,Sokol,7679.0,1236.0
2852,Gryazovets,7668.0,1283.0
2853,Nikolsk,7920.0,1257.0
2854,Kizema,7951.0,1168.0
2855,Salekhard,8893.0,715.0
2856,Tarko-Sale,9313.0,814.0
2857,Nadym,9065.0,775.0
2858,Urengoy,9302.0,739.0
2859,Khanty-Mansiysk,9012.0,1177.0
2860,Surgut,9186.0,1177.0
2861,Beloyarsky,8877.0,1036.0
2862,Nizhnevartovsk,9305.0,1193.0
2863,Leushi,8879.0,1265.0
2864,Beryozovo,8784.0,1002.0
2865,Igrim,8742.0,1092.0
2866,Kasymsk,9083.0,928.0
2867,Pokatshena,9204.0,1031.0
2868,Yugansk,9205.0,1214.0
2869,Taran,9142.0,553.0
2870,Ovgort,8817.0,888.0
2871,Korliki,9519.0,1148.0
2872,Kikkiakki,9501.0,953.0
2873,Khalmer-Sede,9309.0,697.0
2874,Muşkino,9129.0,1183.0
2875,Andra,8902.0,1127.0
2876,Verkhnekazymskiy,8968.0,1038.0
2877,Tolka,9400.0,985.0
2878,Ratta,9585.0,1034.0
2879,Krasnoselkup,9464.0,742.0
2880,Nowoagansk,9326.0,1077.0
2881,Krasnoyarsk,9807.0,1407.0
2882,Dudinka,9579.0,580.0
2883,Igarka,9651.0,744.0
2884,Irkutsk,10300.0,1623.0
2885,Norilsk,9714.0,580.0
2886,Nazarovo,9722.0,1391.0
2887,Ilansky,9939.0,1405.0
2888,Syndassko,10173.0,322.0
2889,Baykit,10029.0,1075.0
2890,Bor,9729.0,986.0
2891,Khatanga,10280.0,462.0
2892,Ekonda,10349.0,778.0
2893,Poligus,9825.0,1168.0
2894,Tura,10158.0,816.0
2895,Vanavara,10266.0,1147.0
2896,Volochanka,9936.0,510.0
2897,Uchami,9927.0,882.0
2898,Yessey,10125.0,666.0
2899,Tomsk,9620.0,1388.0
2900,Kolpashevo,9553.0,1307.0
2901,Alexandrovskoye,9361.0,1249.0
2902,Maklakovo,9809.0,1344.0
2903,Abakan,9725.0,1496.0
2904,Novosibirsk,9485.0,1456.0
2905,Barnaul,9498.0,1531.0
2906,Kyzyl,9849.0,1662.0
2907,Onguday,9551.0,1729.0
2908,Omsk,9175.0,1504.0
2909,Tatarsk,9305.0,1495.0
2910,Kyshtovka,9328.0,1392.0
2911,Karasuk,9347.0,1586.0
2912,Sheregesh,9627.0,1528.0
2913,Bolotnoye,9571.0,1438.0
2914,Kirensk,10557.0,1365.0
2915,Nizhneudinsk,10073.0,1623.0
2916,Bratsk,10216.0,1441.0
2917,Kyren,10195.0,1717.0
2918,Ulan-Ude,10482.0,1638.0
2919,Bodaybo,10800.0,1336.0
2920,Kyakhta,10416.0,1771.0
2921,Yerbogachen,10492.0,1108.0
2922,Tokma,10355.0,1300.0
2923,Zhigalovo,10361.0,1515.0
2924,Chara,10863.0,1457.0
2925,Mogocha,10843.0,1530.0
2926,Otpor,10751.0,1714.0
2927,Chita,10625.0,1626.0
2928,Bagdarin,10621.0,1515.0
2929,Chadan,9718.0,1729.0
2930,Shagonar,9771.0,1706.0
2931,Saryg-Sep,9906.0,1704.0
2932,Toora-Chem,9919.0,1615.0
2933,Siktyah,10879.0,553.0
2934,Nyurba,10702.0,1019.0
2935,Aykhal,10628.0,749.0
2936,Olenyok,10536.0,644.0
2937,Zhigansk,10855.0,737.0
2938,Nyuya,10808.0,1170.0
2939,Olyokminsk,10946.0,1193.0
2940,Vilyuysk,10806.0,1020.0
2941,Tiksi,10994.0,402.0
2942,Peleduy,10654.0,1258.0
2943,Sangar,11014.0,917.0
2944,Nayba,11055.0,461.0
2945,Kryusyur,10940.0,498.0
2946,Ust-Olenek,10790.0,391.0
2947,Yuryung-Khaya,10539.0,374.0
2948,Saskylakh,10543.0,479.0
2949,Bolotistoy-Derevne,10774.0,529.0
2950,Zyryanka,11649.0,791.0
2951,Yugoryonok,11334.0,1134.0
2952,Yakutsk,11105.0,975.0
2953,Zhataystroy,11115.0,931.0
2954,Ust-Maya,11245.0,1086.0
2955,Nizhny Kuranakh,11061.0,1185.0
2956,Nizhneyansk,11391.0,501.0
2957,Nagorny,11064.0,1352.0
2958,Nizhne-Stalinsk,11059.0,1244.0
2959,Khandyga,11298.0,965.0
2960,Ese-Khayya,11319.0,749.0
2961,Chokurdakh,11552.0,537.0
2962,Nizhniye Kresty,11872.0,536.0
2963,Batagay,11362.0,601.0
2964,Pokrovsk,11098.0,1011.0
2965,Aldan,11058.0,1215.0
2966,Srednekolymsk,11759.0,622.0
2967,Verkhoyansk,11409.0,603.0
2968,Eldikan,11288.0,1058.0
2969,Tyanya,10973.0,1265.0
2970,Ust-Nera,11524.0,903.0
2971,Allakh-Yun,11475.0,1051.0
2972,Yunkyur,11214.0,765.0
2973,Khonuu,11519.0,822.0
2974,Tynda,11093.0,1476.0
2975,Bomnak,11239.0,1519.0
2976,Chagda,11245.0,1274.0
2977,Tugur,11680.0,1430.0
2978,Chumikan,11616.0,1344.0
2979,Ayan,11635.0,1241.0
2980,Oktyabrskiy,11297.0,1639.0
2981,Blagoveshchensk,11356.0,1753.0
2982,Khabarovsk,11525.0,1693.0
2983,Bikinskaya,11548.0,1716.0
2984,Komsomolsk,11700.0,1644.0
2985,Nikolayevsk-on-Amur,11837.0,1459.0
2986,Sovetskaya Gavan,11880.0,1740.0
2987,Vyazemsky,11563.0,1800.0
2988,De-Kastri,11879.0,1547.0
2989,Vanino,11864.0,1703.0
2990,Chegdomyn,11447.0,1581.0
2991,Imeni Poliny Osipenko,11692.0,1529.0
2992,Vyatskoye,11633.0,1688.0
2993,Ekimchan,11466.0,1457.0
2994,Aim,11497.0,1190.0
2995,Nelkan,11467.0,1307.0
2996,Ogoron,11321.0,1561.0
