segment_id,province_id,province_name,neighbor_province_id,neighbor_province_name,boundary_kind,edge_count,length
15101,2775,Agats,2779,Aiambak,same_core_shared_border,2,30.518544589817033
15102,2775,Agats,2786,Kumbe,same_core_shared_border,16,104.48476829603084
15103,2775,Agats,,,coastline,17,101.24929476170537
15104,2776,Mendi,2771,Madang,same_core_shared_border,4,31.086456974555134
15105,2776,Mendi,2772,Lae,same_core_shared_border,5,42.27901060098115
15106,2776,Mendi,2773,Morobe,same_core_shared_border,5,48.70337926614144
15107,2776,Mendi,,,coastline,37,232.71984560606722
15108,2776,Mendi,2766,Daru,same_core_shared_border,3,16.405491256523895
15109,2776,Mendi,2779,Aiambak,same_core_shared_border,10,93.18357513047653
15110,2776,Mendi,2781,Wabag,same_core_shared_border,6,73.08133802576404
15111,2777,Wewak,,,coastline,12,121.68948464209706
15112,2777,Wewak,2771,Madang,same_core_shared_border,7,58.01205329570819
15113,2777,Wewak,2781,Wabag,same_core_shared_border,7,106.89145292993939
15114,2777,Wewak,2767,Aitape,same_core_shared_border,10,103.5221238128165
15115,2778,Tiom,2767,Aitape,same_core_shared_border,13,98.21865394063073
15116,2778,Tiom,2775,Agats,same_core_shared_border,11,92.97019317740073
15117,2778,Tiom,2788,Tembagapura,same_core_shared_border,5,46.8549505482576
15118,2778,Tiom,2768,Sarmi,same_core_shared_border,4,32.8269454383649
15119,2779,Aiambak,2775,Agats,same_core_shared_border,2,30.518544589817033
15120,2779,Aiambak,2780,Tabubil,same_core_shared_border,4,34.15865371514545
15121,2779,Aiambak,2781,Wabag,same_core_shared_border,9,77.23909603922024
15122,2779,Aiambak,2776,Mendi,same_core_shared_border,10,93.18357513047653
15123,2779,Aiambak,2766,Daru,same_core_shared_border,7,66.29623424942832
15124,2779,Aiambak,2715,Merauke,same_core_shared_border,3,26.109958183490747
15125,2779,Aiambak,2786,Kumbe,same_core_shared_border,12,85.55963794323624
15126,2780,Tabubil,2781,Wabag,same_core_shared_border,2,13.94427190999916
15127,2780,Tabubil,2779,Aiambak,same_core_shared_border,4,34.15865371514545
15128,2780,Tabubil,2775,Agats,same_core_shared_border,3,26.02594788661456
15129,2780,Tabubil,2767,Aitape,same_core_shared_border,6,49.80002732059165
15130,2781,Wabag,2771,Madang,same_core_shared_border,6,63.04876764421942
15131,2781,Wabag,2776,Mendi,same_core_shared_border,6,73.08133802576404
15132,2781,Wabag,2779,Aiambak,same_core_shared_border,9,77.23909603922024
15133,2781,Wabag,2780,Tabubil,same_core_shared_border,2,13.94427190999916
15134,2781,Wabag,2767,Aitape,same_core_shared_border,2,23.083045973594572
15135,2781,Wabag,2777,Wewak,same_core_shared_border,7,106.89145292993939
15136,2782,Manokwari,,,coastline,23,150.2715822449663
15137,2782,Manokwari,2770,Kaimana,same_core_shared_border,6,24.206388222388682
15138,2782,Manokwari,,,coastline,14,69.88877726129931
15139,2782,Manokwari,2769,Sorong,same_core_shared_border,10,93.06882972374586
15140,2783,Kimbe,,,coastline,78,626.4470727425594
15141,2784,Kavieng,,,coastline,34,318.74041750929064
15142,2785,Jayapura,2767,Aitape,same_core_shared_border,6,54.98040751858898
15143,2785,Jayapura,2768,Sarmi,same_core_shared_border,5,28.35203727936299
15144,2785,Jayapura,,,coastline,9,49.55582098326376
15145,2786,Kumbe,2775,Agats,same_core_shared_border,16,104.48476829603084
15146,2786,Kumbe,2779,Aiambak,same_core_shared_border,12,85.55963794323624
15147,2786,Kumbe,2715,Merauke,same_core_shared_border,7,42.96761701422236
15148,2786,Kumbe,,,coastline,52,369.42779091291
15149,2787,Botawa,2768,Sarmi,same_core_shared_border,10,63.56425498122986
15150,2787,Botawa,2788,Tembagapura,same_core_shared_border,5,51.066638563602766
15151,2787,Botawa,2774,Timika,same_core_shared_border,4,30.189065380873668
15152,2787,Botawa,,,coastline,9,66.62825544879898
15153,2787,Botawa,2770,Kaimana,same_core_shared_border,7,55.160793804093224
15154,2787,Botawa,,,coastline,11,93.77065948993533
15155,2788,Tembagapura,2768,Sarmi,same_core_shared_border,7,97.79508240769756
15156,2788,Tembagapura,2778,Tiom,same_core_shared_border,5,46.8549505482576
15157,2788,Tembagapura,2775,Agats,same_core_shared_border,6,55.797102546050844
15158,2788,Tembagapura,,,coastline,8,51.13662632986972
15159,2788,Tembagapura,2774,Timika,same_core_shared_border,7,62.548269023136164
15160,2788,Tembagapura,2787,Botawa,same_core_shared_border,5,51.066638563602766
15161,2789,Hobart,2790,Devonport,same_core_shared_border,11,82.52501657529167
15162,2789,Hobart,,,coastline,41,260.8722669627124
15163,2789,Hobart,2791,Strahan,same_core_shared_border,5,34.57902491533707
15164,2790,Devonport,,,coastline,22,167.7800470881288
15165,2790,Devonport,2789,Hobart,same_core_shared_border,11,82.52501657529167
15166,2790,Devonport,2791,Strahan,same_core_shared_border,10,64.18577970829827
15167,2791,Strahan,2790,Devonport,same_core_shared_border,10,64.18577970829827
15168,2791,Strahan,2789,Hobart,same_core_shared_border,5,34.57902491533707
15169,2791,Strahan,,,coastline,22,192.5836635835421
15170,2792,Auckland,2809,Hamilton,same_core_shared_border,5,22.951692678268756
15171,2792,Auckland,,,coastline,5,21.247359759844038
15172,2792,Auckland,3299,Whangarei,same_core_shared_border,5,24.22107940355229
15173,2792,Auckland,,,coastline,9,40.73824067986956
15174,2793,Wellington,2808,Masterton,same_core_shared_border,5,33.637732246326635
15175,2793,Wellington,,,coastline,20,84.63155937080347
15176,2794,Otira,2811,Kaikoura,same_core_shared_border,4,23.90611435520976
15177,2794,Otira,2800,Timaru,same_core_shared_border,6,67.32143322116264
15178,2794,Otira,2813,Hokitika,same_core_shared_border,9,52.36480660724569
15179,2794,Otira,2799,Greymouth,same_core_shared_border,4,27.614446892184308
15180,2794,Otira,2802,Westport,same_core_shared_border,6,56.36272024154201
15181,2795,Dunedin,,,coastline,6,23.26493029505548
15182,2795,Dunedin,2796,Invercargill,same_core_shared_border,4,21.625249376643293
15183,2795,Dunedin,2797,Cromwell,same_core_shared_border,4,16.196698207582244
15184,2795,Dunedin,2801,Oamaru,same_core_shared_border,5,18.152982445082948
15185,2796,Invercargill,2812,Te Anau,same_core_shared_border,5,64.8666131783343
15186,2796,Invercargill,2797,Cromwell,same_core_shared_border,10,118.09392301101153
15187,2796,Invercargill,2795,Dunedin,same_core_shared_border,4,21.625249376643293
15188,2796,Invercargill,,,coastline,53,382.70501261741174
15189,2797,Cromwell,2801,Oamaru,same_core_shared_border,10,73.01857548054274
15190,2797,Cromwell,2795,Dunedin,same_core_shared_border,4,16.196698207582244
15191,2797,Cromwell,2796,Invercargill,same_core_shared_border,10,118.09392301101153
15192,2797,Cromwell,2812,Te Anau,same_core_shared_border,7,83.52485835032684
15193,2797,Cromwell,2814,Wanaka,same_core_shared_border,7,51.84849372525795
15194,2798,Nelson,2810,Blenheim,same_core_shared_border,8,77.98087834474724
15195,2798,Nelson,2802,Westport,same_core_shared_border,5,41.18896078831334
15196,2798,Nelson,,,coastline,42,253.60278516511346
15197,2799,Greymouth,2802,Westport,same_core_shared_border,3,11.971297588200935
15198,2799,Greymouth,2794,Otira,same_core_shared_border,4,27.614446892184308
15199,2799,Greymouth,2813,Hokitika,same_core_shared_border,5,18.6099386061228
15200,2799,Greymouth,,,coastline,8,26.30638507929351
15201,2800,Timaru,2794,Otira,same_core_shared_border,6,67.32143322116264
15202,2800,Timaru,2811,Kaikoura,same_core_shared_border,4,25.402107363437665
15203,2800,Timaru,,,coastline,2,10.79669127533634
15204,2800,Timaru,2815,Christchurch,same_core_shared_border,9,54.803165345477545
15205,2800,Timaru,,,coastline,15,121.17925812312414
15206,2800,Timaru,2801,Oamaru,same_core_shared_border,6,41.66805726433475
15207,2800,Timaru,2814,Wanaka,same_core_shared_border,3,15.929971408438085
15208,2800,Timaru,2813,Hokitika,same_core_shared_border,7,45.880714477426224
15209,2801,Oamaru,2800,Timaru,same_core_shared_border,6,41.66805726433475
15210,2801,Oamaru,,,coastline,12,92.08820466969262
15211,2801,Oamaru,2795,Dunedin,same_core_shared_border,5,18.152982445082948
15212,2801,Oamaru,2797,Cromwell,same_core_shared_border,10,73.01857548054274
15213,2801,Oamaru,2814,Wanaka,same_core_shared_border,10,65.66296190157588
15214,2802,Westport,2798,Nelson,same_core_shared_border,5,41.18896078831334
15215,2802,Westport,2810,Blenheim,same_core_shared_border,4,33.70671384136218
15216,2802,Westport,2811,Kaikoura,same_core_shared_border,4,50.76876361132607
15217,2802,Westport,2794,Otira,same_core_shared_border,6,56.36272024154201
15218,2802,Westport,2799,Greymouth,same_core_shared_border,3,11.971297588200935
15219,2802,Westport,,,coastline,15,100.07589651067724
15220,2803,Ohakune,2805,Mokai,same_core_shared_border,5,23.06430866456308
15221,2803,Ohakune,2807,Napier,same_core_shared_border,8,62.89175152955782
15222,2803,Ohakune,2808,Masterton,same_core_shared_border,5,47.8036407449445
15223,2803,Ohakune,,,coastline,12,80.19387748081452
15224,2803,Ohakune,2806,Ohura,same_core_shared_border,12,82.16130049870961
15225,2804,Gisborne,,,coastline,39,290.5006679900808
15226,2804,Gisborne,2807,Napier,same_core_shared_border,3,21.9016381478202
15227,2804,Gisborne,2805,Mokai,same_core_shared_border,10,94.0342834202217
15228,2805,Mokai,2809,Hamilton,same_core_shared_border,6,72.22329548921503
15229,2805,Mokai,,,coastline,5,36.003940952825516
15230,2805,Mokai,2804,Gisborne,same_core_shared_border,10,94.0342834202217
15231,2805,Mokai,2807,Napier,same_core_shared_border,7,55.30610881605828
15232,2805,Mokai,2803,Ohakune,same_core_shared_border,5,23.06430866456308
15233,2805,Mokai,2806,Ohura,same_core_shared_border,8,79.60765252332608
15234,2806,Ohura,2809,Hamilton,same_core_shared_border,6,47.0558585890871
15235,2806,Ohura,2805,Mokai,same_core_shared_border,8,79.60765252332608
15236,2806,Ohura,2803,Ohakune,same_core_shared_border,12,82.16130049870961
15237,2806,Ohura,,,coastline,17,154.16488590478698
15238,2807,Napier,2805,Mokai,same_core_shared_border,7,55.30610881605828
15239,2807,Napier,2804,Gisborne,same_core_shared_border,3,21.9016381478202
15240,2807,Napier,,,coastline,10,106.319490536747
15241,2807,Napier,2808,Masterton,same_core_shared_border,6,52.48694585572378
15242,2807,Napier,2803,Ohakune,same_core_shared_border,8,62.89175152955782
15243,2808,Masterton,2803,Ohakune,same_core_shared_border,5,47.8036407449445
15244,2808,Masterton,2807,Napier,same_core_shared_border,6,52.48694585572378
15245,2808,Masterton,,,coastline,12,136.26672861859217
15246,2808,Masterton,2793,Wellington,same_core_shared_border,5,33.637732246326635
15247,2808,Masterton,,,coastline,5,46.673342418524484
15248,2809,Hamilton,2792,Auckland,same_core_shared_border,5,22.951692678268756
15249,2809,Hamilton,,,coastline,41,296.80904253463115
15250,2809,Hamilton,2805,Mokai,same_core_shared_border,6,72.22329548921503
15251,2809,Hamilton,2806,Ohura,same_core_shared_border,6,47.0558585890871
15252,2809,Hamilton,,,coastline,24,159.30040740026882
15253,2810,Blenheim,2811,Kaikoura,same_core_shared_border,6,69.11913946962662
15254,2810,Blenheim,2802,Westport,same_core_shared_border,4,33.70671384136218
15255,2810,Blenheim,2798,Nelson,same_core_shared_border,8,77.98087834474724
15256,2810,Blenheim,,,coastline,30,154.8977958497107
15257,2811,Kaikoura,,,coastline,13,92.13411878389662
15258,2811,Kaikoura,2800,Timaru,same_core_shared_border,4,25.402107363437665
15259,2811,Kaikoura,2794,Otira,same_core_shared_border,4,23.90611435520976
15260,2811,Kaikoura,2802,Westport,same_core_shared_border,4,50.76876361132607
15261,2811,Kaikoura,2810,Blenheim,same_core_shared_border,6,69.11913946962662
15262,2812,Te Anau,2814,Wanaka,same_core_shared_border,6,52.1246696030576
15263,2812,Te Anau,2797,Cromwell,same_core_shared_border,7,83.52485835032684
15264,2812,Te Anau,2796,Invercargill,same_core_shared_border,5,64.8666131783343
15265,2812,Te Anau,,,coastline,38,209.59491332635403
15266,2813,Hokitika,2799,Greymouth,same_core_shared_border,5,18.6099386061228
15267,2813,Hokitika,2794,Otira,same_core_shared_border,9,52.36480660724569
15268,2813,Hokitika,2800,Timaru,same_core_shared_border,7,45.880714477426224
15269,2813,Hokitika,2814,Wanaka,same_core_shared_border,9,73.73563541516073
15270,2813,Hokitika,,,coastline,11,80.85022933701148
15271,2814,Wanaka,2813,Hokitika,same_core_shared_border,9,73.73563541516073
15272,2814,Wanaka,2800,Timaru,same_core_shared_border,3,15.929971408438085
15273,2814,Wanaka,2801,Oamaru,same_core_shared_border,10,65.66296190157588
15274,2814,Wanaka,2797,Cromwell,same_core_shared_border,7,51.84849372525795
15275,2814,Wanaka,2812,Te Anau,same_core_shared_border,6,52.1246696030576
15276,2814,Wanaka,,,coastline,15,104.0544464779446
15277,2815,Christchurch,,,coastline,4,24.102527368135302
15278,2815,Christchurch,2800,Timaru,same_core_shared_border,9,54.803165345477545
15279,2816,Leningrad,,,coastline,3,24.397752775716484
15280,2816,Leningrad,2821,Veliky Novgorod,same_core_shared_border,1,4.47213595499958
15281,2816,Leningrad,2822,Gdov,same_core_shared_border,5,26.702314991136475
15282,2816,Leningrad,2849,Volkhov,same_core_shared_border,11,73.09554673920817
15283,2817,Vologda,2851,Sokol,same_core_shared_border,3,33.46627586162444
15284,2817,Vologda,2852,Gryazovets,same_core_shared_border,2,35.067170316396926
15285,2817,Vologda,2848,Cherepovets,same_core_shared_border,3,39.28827384917446
15286,2817,Vologda,2838,Kargopol,same_core_shared_border,4,40.20656898589196
15287,2818,Arkhangelsk,2841,Onega,same_core_shared_border,5,51.82258314399207
15288,2818,Arkhangelsk,,,coastline,5,33.365744555195654
15289,2818,Arkhangelsk,2840,Mezen,same_core_shared_border,10,88.99769907433078
15290,2819,Naryan-Mar,,,coastline,6,38.61691150641309
15291,2819,Naryan-Mar,2837,Khorey-Ver,same_core_shared_border,8,76.00140655426047
15292,2819,Naryan-Mar,2847,Kotkino,same_core_shared_border,5,61.55386735327583
15293,2820,Pskov,2822,Gdov,same_core_shared_border,4,42.683234126713366
15294,2820,Pskov,2821,Veliky Novgorod,same_core_shared_border,8,51.280390678772406
15295,2820,Pskov,2823,Nevel,same_core_shared_border,11,88.65539759820074
15296,2820,Pskov,159,Polotsk,different_core_shared_border,5,51.53225414113808
15297,2820,Pskov,63,Ludza,different_core_shared_border,3,35.96109364142578
15298,2820,Pskov,59,Valga,different_core_shared_border,4,38.92570456742466
15299,2821,Veliky Novgorod,2822,Gdov,same_core_shared_border,9,83.45546961329076
15300,2821,Veliky Novgorod,2816,Leningrad,same_core_shared_border,1,4.47213595499958
15301,2821,Veliky Novgorod,,,coastline,15,118.8855092016023
15302,2821,Veliky Novgorod,2850,Khvoynaya,same_core_shared_border,1,7.615773105863909
15303,2821,Veliky Novgorod,,,coastline,2,19.38457841890971
15304,2821,Veliky Novgorod,2823,Nevel,same_core_shared_border,11,78.52223151240507
15305,2821,Veliky Novgorod,2820,Pskov,same_core_shared_border,8,51.280390678772406
15306,2822,Gdov,,,coastline,10,80.34745418629005
15307,2822,Gdov,2816,Leningrad,same_core_shared_border,5,26.702314991136475
15308,2822,Gdov,2821,Veliky Novgorod,same_core_shared_border,9,83.45546961329076
15309,2822,Gdov,2820,Pskov,same_core_shared_border,4,42.683234126713366
15310,2822,Gdov,59,Valga,different_core_shared_border,3,17.966514808956756
15311,2822,Gdov,58,Pärnu,different_core_shared_border,3,34.066498432609876
15312,2822,Gdov,54,Tallinn,different_core_shared_border,8,54.33577415299568
15313,2823,Nevel,2821,Veliky Novgorod,same_core_shared_border,11,78.52223151240507
15314,2823,Nevel,,,coastline,6,51.445023803081305
15315,2823,Nevel,3233,Smolensk,different_core_shared_border,7,96.72838903368496
15316,2823,Nevel,161,Vitsebsk,different_core_shared_border,4,52.46174347094072
15317,2823,Nevel,159,Polotsk,different_core_shared_border,4,49.421199376105356
15318,2823,Nevel,2820,Pskov,same_core_shared_border,11,88.65539759820074
15319,2824,Amderma,2855,Salekhard,different_core_shared_border,9,82.02710623550252
15320,2824,Amderma,2832,Inta,different_core_shared_border,15,279.4279419510726
15321,2824,Amderma,2828,Pechora,different_core_shared_border,1,64.0
15322,2824,Amderma,2837,Khorey-Ver,same_core_shared_border,7,150.19839010444264
15323,2824,Amderma,,,coastline,13,359.6999652868016
15324,2825,Shoyna,2847,Kotkino,same_core_shared_border,9,124.42667490566225
15325,2825,Shoyna,2845,Leshukonskoye,same_core_shared_border,5,49.58980737137197
15326,2825,Shoyna,2846,Pinega,same_core_shared_border,17,153.08259426839254
15327,2825,Shoyna,2840,Mezen,same_core_shared_border,7,105.6033107482516
15328,2825,Shoyna,,,coastline,32,531.1637838076684
15329,2826,Knyazhpogost,2829,Ukhta,same_core_shared_border,5,94.53620933550815
15330,2826,Knyazhpogost,2830,Izhma,same_core_shared_border,3,36.8818406224871
15331,2826,Knyazhpogost,2827,Dutovo,same_core_shared_border,4,49.49655751927026
15332,2826,Knyazhpogost,2834,Troitsko-Pechorsk,same_core_shared_border,6,69.90633235538222
15333,2826,Knyazhpogost,2833,Syktyvkar,same_core_shared_border,12,172.06117847277883
15334,2826,Knyazhpogost,2839,Kotlas,different_core_shared_border,3,30.976868237419758
15335,2826,Knyazhpogost,2836,Vazhgort,same_core_shared_border,8,108.40936984970645
15336,2827,Dutovo,2828,Pechora,same_core_shared_border,12,194.67640075761827
15337,2827,Dutovo,2832,Inta,same_core_shared_border,7,52.3473289116999
15338,2827,Dutovo,2864,Beryozovo,different_core_shared_border,4,76.74520161711328
15339,2827,Dutovo,2865,Igrim,different_core_shared_border,4,35.844835840201654
15340,2827,Dutovo,2834,Troitsko-Pechorsk,same_core_shared_border,11,200.87575381740095
15341,2827,Dutovo,2826,Knyazhpogost,same_core_shared_border,4,49.49655751927026
15342,2827,Dutovo,2830,Izhma,same_core_shared_border,4,46.60559638328408
15343,2828,Pechora,2837,Khorey-Ver,different_core_shared_border,2,59.1547594742265
15344,2828,Pechora,2824,Amderma,different_core_shared_border,1,64.0
15345,2828,Pechora,2832,Inta,same_core_shared_border,7,124.10110921062945
15346,2828,Pechora,2827,Dutovo,same_core_shared_border,12,194.67640075761827
15347,2828,Pechora,2830,Izhma,same_core_shared_border,4,50.52721936824689
15348,2828,Pechora,2829,Ukhta,same_core_shared_border,9,93.54565030138438
15349,2828,Pechora,2831,Ust-Tsilma,same_core_shared_border,12,162.90882463873487
15350,2829,Ukhta,2828,Pechora,same_core_shared_border,9,93.54565030138438
15351,2829,Ukhta,2830,Izhma,same_core_shared_border,5,41.87937324410062
15352,2829,Ukhta,2826,Knyazhpogost,same_core_shared_border,5,94.53620933550815
15353,2829,Ukhta,2836,Vazhgort,same_core_shared_border,7,105.24773157818747
15354,2829,Ukhta,2831,Ust-Tsilma,same_core_shared_border,12,164.8330026524567
15355,2830,Izhma,2828,Pechora,same_core_shared_border,4,50.52721936824689
15356,2830,Izhma,2827,Dutovo,same_core_shared_border,4,46.60559638328408
15357,2830,Izhma,2826,Knyazhpogost,same_core_shared_border,3,36.8818406224871
15358,2830,Izhma,2829,Ukhta,same_core_shared_border,5,41.87937324410062
15359,2831,Ust-Tsilma,2828,Pechora,same_core_shared_border,12,162.90882463873487
15360,2831,Ust-Tsilma,2829,Ukhta,same_core_shared_border,12,164.8330026524567
15361,2831,Ust-Tsilma,2836,Vazhgort,same_core_shared_border,2,22.481901087702845
15362,2831,Ust-Tsilma,2845,Leshukonskoye,different_core_shared_border,8,134.87162583329402
15363,2831,Ust-Tsilma,2847,Kotkino,different_core_shared_border,4,64.11980811652394
15364,2831,Ust-Tsilma,2837,Khorey-Ver,different_core_shared_border,11,231.22550885255305
15365,2832,Inta,2855,Salekhard,different_core_shared_border,2,23.226562233268986
15366,2832,Inta,2870,Ovgort,different_core_shared_border,12,214.44715429028423
15367,2832,Inta,2864,Beryozovo,different_core_shared_border,4,64.14723711179815
15368,2832,Inta,2827,Dutovo,same_core_shared_border,7,52.3473289116999
15369,2832,Inta,2828,Pechora,same_core_shared_border,7,124.10110921062945
15370,2832,Inta,2824,Amderma,different_core_shared_border,15,279.4279419510726
15371,2833,Syktyvkar,2834,Troitsko-Pechorsk,same_core_shared_border,11,103.13086571027453
15372,2833,Syktyvkar,3143,Gayny,different_core_shared_border,15,148.30488743058794
15373,2833,Syktyvkar,2835,Kuratovo,same_core_shared_border,8,106.73959287034542
15374,2833,Syktyvkar,2839,Kotlas,different_core_shared_border,5,76.47032998303308
15375,2833,Syktyvkar,2826,Knyazhpogost,same_core_shared_border,12,172.06117847277883
15376,2834,Troitsko-Pechorsk,2827,Dutovo,same_core_shared_border,11,200.87575381740095
15377,2834,Troitsko-Pechorsk,2865,Igrim,different_core_shared_border,8,115.7813147953968
15378,2834,Troitsko-Pechorsk,3142,Talovo,different_core_shared_border,6,91.75201559293333
15379,2834,Troitsko-Pechorsk,3144,Cherdyn,different_core_shared_border,5,67.73681861218027
15380,2834,Troitsko-Pechorsk,3143,Gayny,different_core_shared_border,2,25.203929871001737
15381,2834,Troitsko-Pechorsk,2833,Syktyvkar,same_core_shared_border,11,103.13086571027453
15382,2834,Troitsko-Pechorsk,2826,Knyazhpogost,same_core_shared_border,6,69.90633235538222
15383,2835,Kuratovo,2833,Syktyvkar,same_core_shared_border,8,106.73959287034542
15384,2835,Kuratovo,3143,Gayny,different_core_shared_border,3,23.03275925283613
15385,2835,Kuratovo,3170,Kirs,different_core_shared_border,8,114.60041624762948
15386,2835,Kuratovo,3167,Murashi,different_core_shared_border,13,148.68522532512054
15387,2835,Kuratovo,2839,Kotlas,different_core_shared_border,6,67.39665206131045
15388,2836,Vazhgort,2831,Ust-Tsilma,same_core_shared_border,2,22.481901087702845
15389,2836,Vazhgort,2829,Ukhta,same_core_shared_border,7,105.24773157818747
15390,2836,Vazhgort,2826,Knyazhpogost,same_core_shared_border,8,108.40936984970645
15391,2836,Vazhgort,2839,Kotlas,different_core_shared_border,13,178.488319597226
15392,2836,Vazhgort,2844,Karpogory,different_core_shared_border,5,68.79649047493635
15393,2836,Vazhgort,2845,Leshukonskoye,different_core_shared_border,12,184.92669536333506
15394,2837,Khorey-Ver,2824,Amderma,same_core_shared_border,7,150.19839010444264
15395,2837,Khorey-Ver,2828,Pechora,different_core_shared_border,2,59.1547594742265
15396,2837,Khorey-Ver,2831,Ust-Tsilma,different_core_shared_border,11,231.22550885255305
15397,2837,Khorey-Ver,2847,Kotkino,same_core_shared_border,8,144.0233399097789
15398,2837,Khorey-Ver,2819,Naryan-Mar,same_core_shared_border,8,76.00140655426047
15399,2837,Khorey-Ver,,,coastline,16,291.2288447943292
15400,2838,Kargopol,2842,Shenkursk,same_core_shared_border,4,50.80804900938654
15401,2838,Kargopol,2851,Sokol,same_core_shared_border,7,63.63755502049799
15402,2838,Kargopol,2817,Vologda,same_core_shared_border,4,40.20656898589196
15403,2838,Kargopol,2848,Cherepovets,same_core_shared_border,7,70.94103213732114
15404,2838,Kargopol,2849,Volkhov,same_core_shared_border,3,41.63997870459062
15405,2838,Kargopol,,,coastline,8,122.47731869816148
15406,2838,Kargopol,16,Joensuu,different_core_shared_border,7,55.23067398226305
15407,2838,Kargopol,2841,Onega,same_core_shared_border,17,234.74845799675563
15408,2839,Kotlas,2844,Karpogory,same_core_shared_border,9,132.45223985219624
15409,2839,Kotlas,2836,Vazhgort,different_core_shared_border,13,178.488319597226
15410,2839,Kotlas,2826,Knyazhpogost,different_core_shared_border,3,30.976868237419758
15411,2839,Kotlas,2833,Syktyvkar,different_core_shared_border,5,76.47032998303308
15412,2839,Kotlas,2835,Kuratovo,different_core_shared_border,6,67.39665206131045
15413,2839,Kotlas,3167,Murashi,different_core_shared_border,7,134.58667559541738
15414,2839,Kotlas,,,coastline,6,150.7704105064364
15415,2839,Kotlas,2853,Nikolsk,same_core_shared_border,4,102.41429042603082
15416,2839,Kotlas,2854,Kizema,same_core_shared_border,9,157.31195989930654
15417,2840,Mezen,2846,Pinega,same_core_shared_border,20,259.39496456879624
15418,2840,Mezen,2843,Bereznik,same_core_shared_border,3,34.49798809092697
15419,2840,Mezen,2841,Onega,same_core_shared_border,3,47.27249500337433
15420,2840,Mezen,2818,Arkhangelsk,same_core_shared_border,10,88.99769907433078
15421,2840,Mezen,,,coastline,22,312.99115471363956
15422,2840,Mezen,2825,Shoyna,same_core_shared_border,7,105.6033107482516
15423,2841,Onega,,,coastline,29,361.8369731327401
15424,2841,Onega,2818,Arkhangelsk,same_core_shared_border,5,51.82258314399207
15425,2841,Onega,2840,Mezen,same_core_shared_border,3,47.27249500337433
15426,2841,Onega,2843,Bereznik,same_core_shared_border,9,105.96736834583794
15427,2841,Onega,2842,Shenkursk,same_core_shared_border,5,49.67695773261398
15428,2841,Onega,2838,Kargopol,same_core_shared_border,17,234.74845799675563
15429,2841,Onega,16,Joensuu,different_core_shared_border,4,25.586960845293127
15430,2841,Onega,17,Kem,different_core_shared_border,8,72.91755732118224
15431,2842,Shenkursk,2843,Bereznik,same_core_shared_border,3,44.84594714148734
15432,2842,Shenkursk,2846,Pinega,same_core_shared_border,3,88.18819108752544
15433,2842,Shenkursk,2854,Kizema,same_core_shared_border,11,107.89728206486012
15434,2842,Shenkursk,2853,Nikolsk,same_core_shared_border,5,45.907652044649176
15435,2842,Shenkursk,2851,Sokol,same_core_shared_border,12,157.06112864469128
15436,2842,Shenkursk,2838,Kargopol,same_core_shared_border,4,50.80804900938654
15437,2842,Shenkursk,2841,Onega,same_core_shared_border,5,49.67695773261398
15438,2843,Bereznik,2846,Pinega,same_core_shared_border,4,47.22134869304102
15439,2843,Bereznik,2842,Shenkursk,same_core_shared_border,3,44.84594714148734
15440,2843,Bereznik,2841,Onega,same_core_shared_border,9,105.96736834583794
15441,2843,Bereznik,2840,Mezen,same_core_shared_border,3,34.49798809092697
15442,2844,Karpogory,2845,Leshukonskoye,same_core_shared_border,12,163.37463300038917
15443,2844,Karpogory,2836,Vazhgort,different_core_shared_border,5,68.79649047493635
15444,2844,Karpogory,2839,Kotlas,same_core_shared_border,9,132.45223985219624
15445,2844,Karpogory,2854,Kizema,same_core_shared_border,10,208.1452386951332
15446,2844,Karpogory,2846,Pinega,same_core_shared_border,18,251.66252242643642
15447,2845,Leshukonskoye,2831,Ust-Tsilma,different_core_shared_border,8,134.87162583329402
15448,2845,Leshukonskoye,2836,Vazhgort,different_core_shared_border,12,184.92669536333506
15449,2845,Leshukonskoye,2844,Karpogory,same_core_shared_border,12,163.37463300038917
15450,2845,Leshukonskoye,2846,Pinega,same_core_shared_border,8,135.92489406178962
15451,2845,Leshukonskoye,2825,Shoyna,same_core_shared_border,5,49.58980737137197
15452,2845,Leshukonskoye,2847,Kotkino,same_core_shared_border,11,229.69575267116622
15453,2846,Pinega,2825,Shoyna,same_core_shared_border,17,153.08259426839254
15454,2846,Pinega,2845,Leshukonskoye,same_core_shared_border,8,135.92489406178962
15455,2846,Pinega,2844,Karpogory,same_core_shared_border,18,251.66252242643642
15456,2846,Pinega,2854,Kizema,same_core_shared_border,5,69.5343876501812
15457,2846,Pinega,2842,Shenkursk,same_core_shared_border,3,88.18819108752544
15458,2846,Pinega,2843,Bereznik,same_core_shared_border,4,47.22134869304102
15459,2846,Pinega,2840,Mezen,same_core_shared_border,20,259.39496456879624
15460,2847,Kotkino,,,coastline,11,186.9291950987783
15461,2847,Kotkino,2819,Naryan-Mar,same_core_shared_border,5,61.55386735327583
15462,2847,Kotkino,2837,Khorey-Ver,same_core_shared_border,8,144.0233399097789
15463,2847,Kotkino,2831,Ust-Tsilma,different_core_shared_border,4,64.11980811652394
15464,2847,Kotkino,2845,Leshukonskoye,same_core_shared_border,11,229.69575267116622
15465,2847,Kotkino,2825,Shoyna,same_core_shared_border,9,124.42667490566225
