province_id,name,center_x,center_y,component_count,core_country_ids,initial_owner_id,initial_owner_name,initial_owner_color,terrain_type_id,terrain_type,visual_terrain_tag,population,victory_points,coastal_flag,region_ids,region_names,raw_resource_code_r,raw_resource_field_bp,explicit_terrain_marker_count
2763,Charleville,12587.0,5389.0,1,177,177,Queensland,#718E90,10,Plains,Grassland,73481,0,False,10,Oceania,1,,0
2764,Port Moresby,12709.0,4625.0,1,152,152,Papua New Guinea,#D5AD46,14,Urban,,321513,10,True,9,South East Asia,2,1777,0
2765,Alotau,12866.0,4691.0,1,152,152,Papua New Guinea,#D5AD46,11,Hills,,61962,0,True,9,South East Asia,1,,0
2766,Daru,12510.0,4641.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,47244,0,True,9,South East Asia,1,,0
2767,Aitape,12442.0,4342.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,53912,0,True,9,South East Asia,1,,0
2768,Sarmi,12303.0,4291.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,59382,0,True,9,South East Asia,1,,0
2769,Sorong,11992.0,4248.0,1,152,152,Papua New Guinea,#D5AD46,10,Plains,,40090,0,True,9,South East Asia,5,3563,0
2770,Kaimana,12103.0,4374.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,70171,0,True,9,South East Asia,1,,0
2771,Madang,12637.0,4444.0,1,152,152,Papua New Guinea,#D5AD46,12,Mountain,,42000,0,True,9,South East Asia,5,3401,4
2772,Lae,12708.0,4509.0,1,152,152,Papua New Guinea,#D5AD46,12,Mountain,,64318,0,True,9,South East Asia,6,2221,5
2773,Morobe,12730.0,4574.0,1,152,152,Papua New Guinea,#D5AD46,12,Mountain,,34423,0,True,9,South East Asia,5,4150,5
2774,Timika,12227.0,4423.0,1,152,152,Papua New Guinea,#D5AD46,14,Urban,,221131,10,True,9,South East Asia,6,2584,0
2775,Agats,12318.0,4481.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,32653,0,True,9,South East Asia,1,,1
2776,Mendi,12543.0,4517.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,58238,0,True,9,South East Asia,1,,0
2777,Wewak,12533.0,4369.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,64253,0,True,9,South East Asia,1,,0
2778,Tiom,12330.0,4399.0,1,152,152,Papua New Guinea,#D5AD46,12,Mountain,,65252,0,False,9,South East Asia,2,2189,6
2779,Aiambak,12437.0,4561.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,37531,0,False,9,South East Asia,1,,1
2780,Tabubil,12435.0,4457.0,1,152,152,Papua New Guinea,#D5AD46,14,Urban,,55733,10,False,9,South East Asia,6,10253,3
2781,Wabag,12552.0,4463.0,1,152,152,Papua New Guinea,#D5AD46,12,Mountain,,65213,0,False,9,South East Asia,5,2191,4
2782,Manokwari,12097.0,4246.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,46591,0,True,9,South East Asia,1,,0
2783,Kimbe,12854.0,4463.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,46694,0,True,9,South East Asia,1,,0
2784,Kavieng,12900.0,4324.0,1,152,152,Papua New Guinea,#D5AD46,10,Plains,,38254,0,True,9,South East Asia,1,,0
2785,Jayapura,12385.0,4326.0,1,152,152,Papua New Guinea,#D5AD46,14,Urban,,214498,10,True,9,South East Asia,5,2664,0
2786,Kumbe,12364.0,4592.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,31177,0,True,9,South East Asia,1,,0
2787,Botawa,12208.0,4346.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,63484,0,True,9,South East Asia,1,,0
2788,Tembagapura,12259.0,4394.0,1,152,152,Papua New Guinea,#D5AD46,13,Forest,Jungle,70201,0,True,9,South East Asia,1,,0
2789,Hobart,12588.0,6013.0,3,179,179,Tasmania,#8F7B44,11,Hills,,90899,0,True,10,Oceania,1,,0
2790,Devonport,12584.0,5920.0,1,179,179,Tasmania,#8F7B44,14,Urban,,52686,10,True,10,Oceania,5,10846,0
2791,Strahan,12530.0,5959.0,1,179,179,Tasmania,#8F7B44,10,Plains,,145562,0,True,10,Oceania,1,,0
2792,Auckland,13340.0,5585.0,1,174,174,New Zealand,#4C704E,14,Urban,,281525,10,True,10,Oceania,2,2030,0
2793,Wellington,13341.0,5935.0,1,174,174,New Zealand,#4C704E,14,Urban,,350283,10,True,10,Oceania,6,1631,0
2794,Otira,13143.0,6056.0,1,174,174,New Zealand,#4C704E,12,Mountain,,42557,0,False,10,Oceania,1,,5
2795,Dunedin,13075.0,6232.0,1,174,174,New Zealand,#4C704E,14,Urban,,65132,10,True,10,Oceania,5,8773,0
2796,Invercargill,12972.0,6266.0,1,174,174,New Zealand,#4C704E,10,Plains,,58565,0,True,10,Oceania,6,2439,0
2797,Cromwell,13019.0,6170.0,1,174,174,New Zealand,#4C704E,11,Hills,,33475,0,False,10,Oceania,1,,0
2798,Nelson,13258.0,5941.0,1,174,174,New Zealand,#4C704E,13,Forest,,64346,0,True,10,Oceania,1,,0
2799,Greymouth,13127.0,6032.0,1,174,174,New Zealand,#4C704E,14,Urban,,191878,10,True,10,Oceania,5,2978,0
2800,Timaru,13131.0,6129.0,1,174,174,New Zealand,#4C704E,10,Plains,,45938,0,True,10,Oceania,1,,2
2801,Oamaru,13100.0,6182.0,1,174,174,New Zealand,#4C704E,10,Plains,,72318,0,True,10,Oceania,6,1975,0
2802,Westport,13167.0,5975.0,1,174,174,New Zealand,#4C704E,13,Forest,,53447,0,True,10,Oceania,1,,0
2803,Ohakune,13365.0,5847.0,1,174,174,New Zealand,#4C704E,10,Plains,,86610,0,True,10,Oceania,2,1649,0
2804,Gisborne,13514.0,5768.0,1,174,174,New Zealand,#4C704E,13,Forest,,78635,0,True,10,Oceania,1,,0
2805,Mokai,13438.0,5755.0,1,174,174,New Zealand,#4C704E,12,Mountain,,69265,0,True,10,Oceania,1,,4
2806,Ohura,13362.0,5763.0,1,174,174,New Zealand,#4C704E,11,Hills,,39054,0,True,10,Oceania,1,,0
2807,Napier,13442.0,5830.0,1,174,174,New Zealand,#4C704E,10,Plains,,55781,0,True,10,Oceania,6,2561,0
2808,Masterton,13393.0,5913.0,1,174,174,New Zealand,#4C704E,11,Hills,,55791,0,True,10,Oceania,1,,0
2809,Hamilton,13375.0,5699.0,1,174,174,New Zealand,#4C704E,10,Plains,,47213,0,True,10,Oceania,5,3026,0
2810,Blenheim,13284.0,5968.0,1,174,174,New Zealand,#4C704E,12,Mountain,,46947,0,True,10,Oceania,1,,6
2811,Kaikoura,13251.0,6025.0,1,174,174,New Zealand,#4C704E,11,Hills,,88123,0,True,10,Oceania,1,,0
2812,Te Anau,12936.0,6191.0,1,174,174,New Zealand,#4C704E,12,Mountain,,38823,0,True,10,Oceania,1,,5
2813,Hokitika,13108.0,6055.0,1,174,174,New Zealand,#4C704E,12,Mountain,,92759,0,True,10,Oceania,1,,6
2814,Wanaka,13027.0,6130.0,1,174,174,New Zealand,#4C704E,12,Mountain,,29391,0,True,10,Oceania,1,,7
2815,Christchurch,13208.0,6095.0,1,174,174,New Zealand,#4C704E,14,Urban,,267175,10,True,10,Oceania,2,2139,0
2816,Leningrad,7392.0,1281.0,1,157,157,Arkhangelsk,#D1B04D,14,Urban,,383084,10,False,6,Russia,6,1492,0
2817,Vologda,7651.0,1255.0,1,157,157,Arkhangelsk,#D1B04D,14,Urban,Boreal,307861,10,False,6,Russia,5,1856,0
2818,Arkhangelsk,7650.0,962.0,1,157,157,Arkhangelsk,#D1B04D,14,Urban,Boreal,263607,10,True,6,Russia,5,2168,0
2819,Naryan-Mar,8250.0,674.0,1,157,157,Arkhangelsk,#D1B04D,14,Urban,Tundra,131420,10,True,6,Russia,2,4348,0
2820,Pskov,7345.0,1383.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,,49405,0,False,6,Russia,2,2892,0
2821,Veliky Novgorod,7402.0,1366.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,,64284,0,False,6,Russia,1,,0
2822,Gdov,7324.0,1326.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,,42393,0,True,6,Russia,1,,0
2823,Nevel,7431.0,1446.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,,62896,0,False,6,Russia,1,,0
2824,Amderma,8691.0,638.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Tundra,55923,0,True,6,Russia,2,2555,0
2825,Shoyna,7759.0,731.0,1,157,157,Arkhangelsk,#D1B04D,11,Hills,Tundra,33130,0,True,6,Russia,1,,0
2826,Knyazhpogost,8310.0,1122.0,1,158,158,Komi Republic,#7A8054,10,Plains,Boreal,41634,0,False,6,Russia,1,,0
2827,Dutovo,8522.0,1019.0,1,158,158,Komi Republic,#7A8054,11,Hills,Boreal,63275,0,False,6,Russia,5,2258,0
2828,Pechora,8548.0,891.0,1,158,158,Komi Republic,#7A8054,10,Plains,Boreal,54456,0,False,6,Russia,1,,0
2829,Ukhta,8399.0,999.0,1,158,158,Komi Republic,#7A8054,11,Hills,Boreal,31299,0,False,6,Russia,5,4564,0
2830,Izhma,8450.0,1015.0,1,158,158,Komi Republic,#7A8054,14,Urban,Boreal,315324,10,False,6,Russia,6,1812,0
2831,Ust-Tsilma,8364.0,848.0,1,158,158,Komi Republic,#7A8054,13,Forest,Boreal,60591,0,False,6,Russia,1,,0
2832,Inta,8700.0,832.0,1,158,158,Komi Republic,#7A8054,12,Mountain,Boreal,37073,0,False,6,Russia,2,3853,13
2833,Syktyvkar,8311.0,1184.0,1,158,158,Komi Republic,#7A8054,10,Plains,Boreal,69303,0,False,6,Russia,6,2061,0
2834,Troitsko-Pechorsk,8520.0,1115.0,1,158,158,Komi Republic,#7A8054,11,Hills,Boreal,55267,0,False,6,Russia,2,2585,0
2835,Kuratovo,8258.0,1238.0,1,158,158,Komi Republic,#7A8054,11,Hills,Boreal,29544,0,False,6,Russia,1,,0
2836,Vazhgort,8187.0,1033.0,1,158,158,Komi Republic,#7A8054,13,Forest,Boreal,48803,0,False,6,Russia,1,,0
2837,Khorey-Ver,8520.0,755.0,1,157,157,Arkhangelsk,#D1B04D,11,Hills,Tundra,38491,0,True,6,Russia,1,,0
2838,Kargopol,7573.0,1173.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Boreal,32116,0,False,6,Russia,5,4448,0
2839,Kotlas,8133.0,1190.0,1,157,157,Arkhangelsk,#D1B04D,11,Hills,Boreal,66802,0,False,6,Russia,1,,0
2840,Mezen,7798.0,839.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Tundra,55051,0,True,6,Russia,2,2595,0
2841,Onega,7567.0,1061.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,Boreal,55696,0,True,6,Russia,1,,0
2842,Shenkursk,7706.0,1135.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Boreal,47871,0,False,6,Russia,1,,0
2843,Bereznik,7696.0,1057.0,1,157,157,Arkhangelsk,#D1B04D,14,Urban,Boreal,60931,10,False,6,Russia,6,9378,0
2844,Karpogory,8011.0,1011.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Boreal,30619,0,False,6,Russia,2,4666,0
2845,Leshukonskoye,8125.0,940.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,Boreal,53014,0,False,6,Russia,1,,0
2846,Pinega,7849.0,939.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Boreal,46338,0,False,6,Russia,1,,0
2847,Kotkino,8136.0,720.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Tundra,46960,0,True,6,Russia,6,3042,0
2848,Cherepovets,7601.0,1267.0,1,157,157,Arkhangelsk,#D1B04D,11,Hills,,41788,0,False,6,Russia,1,,0
2849,Volkhov,7423.0,1259.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,Boreal,34830,0,True,6,Russia,1,,0
2850,Khvoynaya,7508.0,1322.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,Boreal,61263,0,False,6,Russia,1,,0
2851,Sokol,7679.0,1236.0,1,157,157,Arkhangelsk,#D1B04D,11,Hills,Boreal,62107,0,False,6,Russia,1,,0
2852,Gryazovets,7668.0,1283.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,Boreal,34330,0,False,6,Russia,1,,0
2853,Nikolsk,7920.0,1257.0,1,157,157,Arkhangelsk,#D1B04D,10,Plains,Boreal,47008,0,False,6,Russia,1,,0
2854,Kizema,7951.0,1168.0,1,157,157,Arkhangelsk,#D1B04D,13,Forest,Boreal,40878,0,False,6,Russia,1,,0
2855,Salekhard,8893.0,715.0,1,161,161,North Ural,#729093,11,Hills,Tundra,37444,0,True,6,Russia,1,,0
2856,Tarko-Sale,9313.0,814.0,1,161,161,North Ural,#729093,10,Plains,Boreal,43674,0,False,6,Russia,1,,0
2857,Nadym,9065.0,775.0,1,161,161,North Ural,#729093,10,Plains,Tundra,60948,0,True,6,Russia,1,,0
2858,Urengoy,9302.0,739.0,1,161,161,North Ural,#729093,14,Urban,Boreal,382574,10,False,6,Russia,2,1494,0
2859,Khanty-Mansiysk,9012.0,1177.0,1,161,161,North Ural,#729093,14,Urban,Boreal,148761,10,False,6,Russia,2,3841,0
2860,Surgut,9186.0,1177.0,1,161,161,North Ural,#729093,14,Urban,Boreal,323174,10,False,6,Russia,6,1768,0
2861,Beloyarsky,8877.0,1036.0,1,161,161,North Ural,#729093,14,Urban,Boreal,352186,10,True,6,Russia,5,1623,0
2862,Nizhnevartovsk,9305.0,1193.0,1,161,161,North Ural,#729093,10,Plains,Boreal,45979,0,False,6,Russia,5,3107,0
2863,Leushi,8879.0,1265.0,1,161,161,North Ural,#729093,11,Hills,Boreal,54472,0,False,6,Russia,1,,0
2864,Beryozovo,8784.0,1002.0,1,161,161,North Ural,#729093,12,Mountain,Boreal,46912,0,False,6,Russia,1,,9
2865,Igrim,8742.0,1092.0,1,161,161,North Ural,#729093,12,Mountain,Boreal,55586,0,False,6,Russia,1,,14
2866,Kasymsk,9083.0,928.0,1,161,161,North Ural,#729093,10,Plains,Boreal,52952,0,False,6,Russia,6,2698,0
2867,Pokatshena,9204.0,1031.0,1,161,161,North Ural,#729093,10,Plains,Boreal,68401,0,False,6,Russia,1,,0
2868,Yugansk,9205.0,1214.0,1,161,161,North Ural,#729093,10,Plains,Boreal,65979,0,False,6,Russia,1,,0
2869,Taran,9142.0,553.0,1,161,161,North Ural,#729093,14,Urban,Tundra,35753,10,True,6,Russia,5,15983,0
2870,Ovgort,8817.0,888.0,1,161,161,North Ural,#729093,11,Hills,Boreal,48338,0,False,6,Russia,1,,0
2871,Korliki,9519.0,1148.0,1,161,161,North Ural,#729093,10,Plains,Boreal,63889,0,False,6,Russia,2,2236,0
2872,Kikkiakki,9501.0,953.0,1,161,161,North Ural,#729093,10,Plains,Boreal,34120,0,False,6,Russia,1,,0
2873,Khalmer-Sede,9309.0,697.0,1,161,161,North Ural,#729093,10,Plains,Tundra,59238,0,True,6,Russia,6,2412,0
2874,Muşkino,9129.0,1183.0,1,161,161,North Ural,#729093,11,Hills,Boreal,45819,0,False,6,Russia,1,,0
2875,Andra,8902.0,1127.0,1,161,161,North Ural,#729093,11,Hills,Boreal,65386,0,False,6,Russia,1,,0
2876,Verkhnekazymskiy,8968.0,1038.0,1,161,161,North Ural,#729093,11,Hills,Boreal,30345,0,False,6,Russia,1,,0
2877,Tolka,9400.0,985.0,1,161,161,North Ural,#729093,10,Plains,Boreal,48591,0,False,6,Russia,1,,0
2878,Ratta,9585.0,1034.0,1,161,161,North Ural,#729093,11,Hills,Boreal,64207,0,False,6,Russia,1,,0
2879,Krasnoselkup,9464.0,742.0,1,161,161,North Ural,#729093,10,Plains,Tundra,53301,0,False,6,Russia,6,2680,0
2880,Nowoagansk,9326.0,1077.0,1,161,161,North Ural,#729093,10,Plains,Boreal,35166,0,False,6,Russia,6,4062,0
2881,Krasnoyarsk,9807.0,1407.0,1,163,163,Siberia,#6B8775,14,Urban,,286242,10,True,6,Russia,2,1996,0
2882,Dudinka,9579.0,580.0,1,163,163,Siberia,#6B8775,11,Hills,Tundra,54047,0,True,6,Russia,1,,0
2883,Igarka,9651.0,744.0,1,163,163,Siberia,#6B8775,10,Plains,Tundra,52185,0,False,6,Russia,1,,0
2884,Irkutsk,10300.0,1623.0,1,164,164,East Siberia,#9B6A28,14,Urban,,465810,10,False,6,Russia,2,1227,0
2885,Norilsk,9714.0,580.0,1,163,163,Siberia,#6B8775,10,Plains,Tundra,48667,0,True,6,Russia,2,2935,0
2886,Nazarovo,9722.0,1391.0,1,163,163,Siberia,#6B8775,10,Plains,,43479,0,False,6,Russia,1,,0
2887,Ilansky,9939.0,1405.0,1,163,163,Siberia,#6B8775,10,Plains,Boreal,46488,0,False,6,Russia,1,,0
2888,Syndassko,10173.0,322.0,1,163,163,Siberia,#6B8775,14,Urban,Tundra,248475,10,True,6,Russia,6,2300,0
2889,Baykit,10029.0,1075.0,1,163,163,Siberia,#6B8775,10,Plains,Boreal,44072,0,False,6,Russia,2,3241,0
2890,Bor,9729.0,986.0,1,163,163,Siberia,#6B8775,13,Forest,Boreal,54383,0,False,6,Russia,1,,0
2891,Khatanga,10280.0,462.0,1,163,163,Siberia,#6B8775,11,Hills,Tundra,34980,0,True,6,Russia,1,,0
2892,Ekonda,10349.0,778.0,1,163,163,Siberia,#6B8775,10,Plains,Boreal,25902,0,False,6,Russia,1,,0
2893,Poligus,9825.0,1168.0,1,163,163,Siberia,#6B8775,13,Forest,Boreal,36847,0,False,6,Russia,1,,0
2894,Tura,10158.0,816.0,1,163,163,Siberia,#6B8775,11,Hills,Boreal,35963,0,False,6,Russia,1,,0
2895,Vanavara,10266.0,1147.0,1,163,163,Siberia,#6B8775,10,Plains,Boreal,30166,0,False,6,Russia,6,4736,0
2896,Volochanka,9936.0,510.0,1,163,163,Siberia,#6B8775,11,Hills,Tundra,52532,0,True,6,Russia,1,,0
2897,Uchami,9927.0,882.0,1,163,163,Siberia,#6B8775,12,Mountain,Boreal,31985,0,False,6,Russia,1,,18
2898,Yessey,10125.0,666.0,1,163,163,Siberia,#6B8775,10,Plains,Tundra,51680,0,False,6,Russia,1,,0
2899,Tomsk,9620.0,1388.0,1,163,163,Siberia,#6B8775,14,Urban,,305834,10,False,6,Russia,5,1868,0
2900,Kolpashevo,9553.0,1307.0,1,163,163,Siberia,#6B8775,10,Plains,,53127,0,False,6,Russia,1,,0
2901,Alexandrovskoye,9361.0,1249.0,1,163,163,Siberia,#6B8775,10,Plains,,25196,0,False,6,Russia,2,5670,0
2902,Maklakovo,9809.0,1344.0,1,163,163,Siberia,#6B8775,11,Hills,Boreal,51602,0,False,6,Russia,1,,0
2903,Abakan,9725.0,1496.0,1,163,163,Siberia,#6B8775,10,Plains,,51710,0,False,6,Russia,5,2763,0
2904,Novosibirsk,9485.0,1456.0,1,163,163,Siberia,#6B8775,14,Urban,,298753,10,False,6,Russia,6,1913,0
2905,Barnaul,9498.0,1531.0,1,163,163,Siberia,#6B8775,11,Hills,,48291,0,False,6,Russia,1,,0
2906,Kyzyl,9849.0,1662.0,1,165,165,Tannu Tuva,#A64A4C,14,Urban,,240323,10,False,6,Russia,5,2378,0
2907,Onguday,9551.0,1729.0,1,163,163,Siberia,#6B8775,10,Plains,,25044,0,False,6,Russia,1,,0
2908,Omsk,9175.0,1504.0,1,163,163,Siberia,#6B8775,10,Plains,,37430,0,False,6,Russia,1,,0
2909,Tatarsk,9305.0,1495.0,1,163,163,Siberia,#6B8775,14,Urban,,38269,10,False,6,Russia,5,14932,0
2910,Kyshtovka,9328.0,1392.0,1,163,163,Siberia,#6B8775,10,Plains,,57907,0,False,6,Russia,1,,0
2911,Karasuk,9347.0,1586.0,1,163,163,Siberia,#6B8775,10,Plains,,26920,0,False,6,Russia,1,,0
2912,Sheregesh,9627.0,1528.0,1,163,163,Siberia,#6B8775,11,Hills,,48654,0,False,6,Russia,1,,0
2913,Bolotnoye,9571.0,1438.0,1,163,163,Siberia,#6B8775,10,Plains,,38875,0,False,6,Russia,2,3675,0
2914,Kirensk,10557.0,1365.0,1,164,164,East Siberia,#9B6A28,13,Forest,,52245,0,False,6,Russia,1,,0
2915,Nizhneudinsk,10073.0,1623.0,1,164,164,East Siberia,#9B6A28,10,Plains,,35155,0,False,6,Russia,1,,0
2916,Bratsk,10216.0,1441.0,1,164,164,East Siberia,#9B6A28,11,Hills,,42712,0,False,6,Russia,5,3345,0
2917,Kyren,10195.0,1717.0,1,164,164,East Siberia,#9B6A28,13,Forest,,30180,0,False,6,Russia,1,,0
2918,Ulan-Ude,10482.0,1638.0,1,164,164,East Siberia,#9B6A28,11,Hills,,48675,0,False,6,Russia,1,,0
2919,Bodaybo,10800.0,1336.0,1,164,164,East Siberia,#9B6A28,10,Plains,,49214,0,False,6,Russia,1,,0
2920,Kyakhta,10416.0,1771.0,1,164,164,East Siberia,#9B6A28,10,Plains,,54690,0,False,6,Russia,6,2612,0
2921,Yerbogachen,10492.0,1108.0,1,164,164,East Siberia,#9B6A28,10,Plains,Boreal,52453,0,False,6,Russia,6,2724,0
2922,Tokma,10355.0,1300.0,1,164,164,East Siberia,#9B6A28,11,Hills,Boreal,45745,0,False,6,Russia,1,,0
2923,Zhigalovo,10361.0,1515.0,1,164,164,East Siberia,#9B6A28,13,Forest,,43652,0,False,6,Russia,1,,0
2924,Chara,10863.0,1457.0,1,164,164,East Siberia,#9B6A28,11,Hills,,46030,0,False,6,Russia,1,,0
2925,Mogocha,10843.0,1530.0,1,164,164,East Siberia,#9B6A28,10,Plains,,39762,0,False,6,Russia,1,,0
2926,Otpor,10751.0,1714.0,1,164,164,East Siberia,#9B6A28,10,Plains,Desert,76335,0,False,6,Russia,1,,0
2927,Chita,10625.0,1626.0,1,164,164,East Siberia,#9B6A28,11,Hills,,35684,0,False,6,Russia,1,,0
2928,Bagdarin,10621.0,1515.0,1,164,164,East Siberia,#9B6A28,10,Plains,,81309,0,False,6,Russia,5,1757,0
2929,Chadan,9718.0,1729.0,1,165,165,Tannu Tuva,#A64A4C,10,Plains,Desert,45691,0,False,6,Russia,1,,0
2930,Shagonar,9771.0,1706.0,1,165,165,Tannu Tuva,#A64A4C,11,Hills,,44725,0,False,6,Russia,1,,0
2931,Saryg-Sep,9906.0,1704.0,1,165,165,Tannu Tuva,#A64A4C,13,Forest,,70499,0,False,6,Russia,1,,0
2932,Toora-Chem,9919.0,1615.0,1,165,165,Tannu Tuva,#A64A4C,10,Plains,,58240,0,False,6,Russia,1,,0
2933,Siktyah,10879.0,553.0,1,167,167,West Yakutia,#F0CE8E,14,Urban,Tundra,280639,10,False,6,Russia,2,2036,0
2934,Nyurba,10702.0,1019.0,1,167,167,West Yakutia,#F0CE8E,14,Urban,Boreal,270442,10,False,6,Russia,6,2113,0
2935,Aykhal,10628.0,749.0,1,167,167,West Yakutia,#F0CE8E,13,Forest,Boreal,29376,0,False,6,Russia,1,,0
2936,Olenyok,10536.0,644.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Tundra,18712,0,False,6,Russia,1,,0
2937,Zhigansk,10855.0,737.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Boreal,18678,0,False,6,Russia,5,7648,0
2938,Nyuya,10808.0,1170.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Boreal,28385,0,False,6,Russia,1,,0
2939,Olyokminsk,10946.0,1193.0,1,167,167,West Yakutia,#F0CE8E,11,Hills,Boreal,23649,0,False,6,Russia,1,,0
2940,Vilyuysk,10806.0,1020.0,1,167,167,West Yakutia,#F0CE8E,13,Forest,Boreal,25163,0,False,6,Russia,1,,0
2941,Tiksi,10994.0,402.0,1,167,167,West Yakutia,#F0CE8E,14,Urban,Tundra,167936,10,True,6,Russia,6,3403,0
2942,Peleduy,10654.0,1258.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Boreal,34993,0,False,6,Russia,1,,0
2943,Sangar,11014.0,917.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Boreal,31115,0,False,6,Russia,1,,0
2944,Nayba,11055.0,461.0,1,167,167,West Yakutia,#F0CE8E,11,Hills,Tundra,29067,0,True,6,Russia,1,,0
2945,Kryusyur,10940.0,498.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Tundra,34126,0,False,6,Russia,1,,0
2946,Ust-Olenek,10790.0,391.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Tundra,30704,0,True,6,Russia,1,,0
2947,Yuryung-Khaya,10539.0,374.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Tundra,17070,0,True,6,Russia,1,,0
2948,Saskylakh,10543.0,479.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Tundra,28582,0,False,6,Russia,1,,0
2949,Bolotistoy-Derevne,10774.0,529.0,1,167,167,West Yakutia,#F0CE8E,10,Plains,Tundra,19523,0,False,6,Russia,5,7317,0
2950,Zyryanka,11649.0,791.0,1,166,166,East Yakutia,#577779,12,Mountain,Boreal,60971,0,False,6,Russia,1,,9
2951,Yugoryonok,11334.0,1134.0,1,166,166,East Yakutia,#577779,10,Plains,Boreal,48850,0,False,6,Russia,5,2924,0
2952,Yakutsk,11105.0,975.0,1,166,166,East Yakutia,#577779,14,Urban,Boreal,330524,10,True,6,Russia,5,1729,0
2953,Zhataystroy,11115.0,931.0,1,166,166,East Yakutia,#577779,10,Plains,Boreal,61619,0,False,6,Russia,6,2318,0
2954,Ust-Maya,11245.0,1086.0,1,166,166,East Yakutia,#577779,13,Forest,Boreal,44574,0,False,6,Russia,1,,0
2955,Nizhny Kuranakh,11061.0,1185.0,1,166,166,East Yakutia,#577779,10,Plains,Boreal,70430,0,False,6,Russia,2,2028,0
2956,Nizhneyansk,11391.0,501.0,1,166,166,East Yakutia,#577779,14,Urban,Tundra,192197,10,True,6,Russia,6,2973,0
2957,Nagorny,11064.0,1352.0,1,166,166,East Yakutia,#577779,10,Plains,Boreal,58008,0,False,6,Russia,2,2463,0
2958,Nizhne-Stalinsk,11059.0,1244.0,1,166,166,East Yakutia,#577779,13,Forest,Boreal,47860,0,False,6,Russia,1,,0
2959,Khandyga,11298.0,965.0,1,166,166,East Yakutia,#577779,13,Forest,Boreal,64638,0,False,6,Russia,1,,0
2960,Ese-Khayya,11319.0,749.0,1,166,166,East Yakutia,#577779,12,Mountain,Tundra,60693,0,False,6,Russia,1,,9
2961,Chokurdakh,11552.0,537.0,1,166,166,East Yakutia,#577779,10,Plains,Tundra,35109,0,True,6,Russia,1,,0
2962,Nizhniye Kresty,11872.0,536.0,1,166,166,East Yakutia,#577779,11,Hills,Tundra,46007,0,True,6,Russia,1,,0
2963,Batagay,11362.0,601.0,1,166,166,East Yakutia,#577779,10,Plains,Tundra,42764,0,True,6,Russia,1,,0
2964,Pokrovsk,11098.0,1011.0,1,166,166,East Yakutia,#577779,10,Plains,Boreal,52344,0,False,6,Russia,1,,0
2965,Aldan,11058.0,1215.0,1,166,166,East Yakutia,#577779,14,Urban,Boreal,385977,10,False,6,Russia,6,1480,0
2966,Srednekolymsk,11759.0,622.0,1,166,166,East Yakutia,#577779,10,Plains,Tundra,46960,0,False,6,Russia,1,,0
2967,Verkhoyansk,11409.0,603.0,1,166,166,East Yakutia,#577779,10,Plains,Tundra,62455,0,False,6,Russia,1,,0
2968,Eldikan,11288.0,1058.0,1,166,166,East Yakutia,#577779,14,Urban,Boreal,286491,10,False,6,Russia,2,1995,0
2969,Tyanya,10973.0,1265.0,1,166,166,East Yakutia,#577779,10,Plains,,39386,0,False,6,Russia,1,,0
