province_id,name,resource_1_food,resource_3_manpower,resource_4_metal,resource_5_oil,resource_20_money
1746,Qardho,0,450.0,0,0,600.0
1747,Abu Hamad,0,450.0,0,0,600.0
1748,Haya,0,450.0,0,0,600.0
1749,Ad-Damir,0,150.0,1500.0,0,900.0
1750,Darfur,0,450.0,0,0,600.0
1751,Abri,0,450.0,0,0,600.0
1752,Wad Madani,0,450.0,0,0,600.0
1753,Magrur,0,450.0,0,0,600.0
1754,Kutum,0,450.0,0,0,600.0
1755,Nyala,0,450.0,0,0,600.0
1756,Talodi,0,450.0,0,0,600.0
1757,Kaduqli,0,450.0,0,0,600.0
1758,Rabak,0,450.0,0,0,600.0
1759,Surgi,0,450.0,0,0,600.0
1760,Lagos,6000.0,600.0,0,0,6000.0
1761,Dikwa,0,150.0,1500.0,0,900.0
1762,Maiduguri,6000.0,600.0,0,0,6000.0
1763,Kano,0,600.0,6000.0,0,6000.0
1764,Sokoto,0,450.0,0,0,600.0
1765,Garko,0,450.0,0,0,600.0
1766,Auyo,1500.0,150.0,0,0,900.0
1767,Katsina,0,450.0,0,0,600.0
1768,Kaduna,0,600.0,0,6000.0,6000.0
1769,Minna,0,450.0,0,0,600.0
1770,Jos,0,150.0,0,1500.0,900.0
1771,Ibadan,0,450.0,0,0,600.0
1772,Kukawa,0,150.0,0,1500.0,900.0
1773,Libreville,0,600.0,6000.0,0,6000.0
1774,Sindara,0,450.0,0,0,600.0
1775,Loango,0,600.0,0,6000.0,6000.0
1776,Brazzaville,1500.0,150.0,0,0,900.0
1777,Bonga,0,450.0,0,0,600.0
1778,Makokou,0,450.0,0,0,600.0
1779,Mayoumba,1500.0,150.0,0,0,900.0
1780,Loudima,0,450.0,0,0,600.0
1781,Tsinguedi,0,150.0,1500.0,0,900.0
1782,Franceville,6000.0,600.0,0,0,6000.0
1783,Ouesso,0,450.0,0,0,600.0
1784,Makoua,0,450.0,0,0,600.0
1785,Gamboma,0,450.0,0,0,600.0
1786,Nola,0,450.0,0,0,600.0
1787,Dongou,0,450.0,0,0,600.0
1788,Bambari,0,450.0,0,0,600.0
1789,Mobaye,0,450.0,0,0,600.0
1790,Bangassou,0,450.0,0,0,600.0
1791,Yalanga,0,450.0,0,0,600.0
1792,Mouka,1500.0,150.0,0,0,900.0
1793,Ouanda Djale,0,450.0,0,0,600.0
1794,Ndélé,0,450.0,0,0,600.0
1795,Bangui,0,600.0,0,6000.0,6000.0
1796,Ft. Sibut,1500.0,150.0,0,0,900.0
1797,Carnot,0,450.0,0,0,600.0
1798,Brussaux,0,450.0,0,0,600.0
1799,Koundé,0,450.0,0,0,600.0
1800,Epéna,0,450.0,0,0,600.0
1801,Archambault,0,450.0,0,0,600.0
1802,Mao,0,450.0,0,0,600.0
1803,Laï,0,450.0,0,0,600.0
1804,Haraze,0,450.0,0,0,600.0
1805,Faya,0,150.0,0,1500.0,900.0
1806,Ain Galakka,0,150.0,1500.0,0,900.0
1807,Bardaï,0,450.0,0,0,600.0
1808,Fada,1500.0,150.0,0,0,900.0
1809,Fort-Lamy,0,600.0,0,6000.0,6000.0
1810,Moussoro,0,150.0,1500.0,0,900.0
1811,Arada,1500.0,150.0,0,0,900.0
1812,Ziguei,0,450.0,0,0,600.0
1813,Bossangoa,0,600.0,6000.0,0,6000.0
1814,Ad-Damazin,0,450.0,0,0,600.0
1815,Mklama,0,600.0,6000.0,0,6000.0
1816,Lastoursville,0,450.0,0,0,600.0
1817,Sembé,0,150.0,0,1500.0,900.0
1818,Kassala,0,150.0,1500.0,0,900.0
1819,Kafia Kingi,0,150.0,0,1500.0,900.0
1820,Deim Zubeir,0,150.0,0,1500.0,900.0
1821,Malakai,6000.0,600.0,0,0,6000.0
1822,Juba,6000.0,600.0,0,0,6000.0
1823,Nimule,0,450.0,0,0,600.0
1824,Mongalla,0,450.0,0,0,600.0
1825,Torit,0,450.0,0,0,600.0
1826,Akobo,0,150.0,0,1500.0,900.0
1827,Nasir,0,450.0,0,0,600.0
1828,Shambe,1500.0,150.0,0,0,900.0
1829,Meshra' er Req,0,450.0,0,0,600.0
1830,Wau,0,600.0,6000.0,0,6000.0
1831,Tambura,0,450.0,0,0,600.0
1832,Maridi,0,600.0,0,6000.0,6000.0
1833,Kodok,0,150.0,1500.0,0,900.0
1834,Lui,0,450.0,0,0,600.0
1835,Abang,0,450.0,0,0,600.0
1836,Turalei,0,450.0,0,0,600.0
1837,Kamil,0,450.0,0,0,600.0
1838,Tonga,0,450.0,0,0,600.0
1839,Wernyol,0,600.0,6000.0,0,6000.0
1840,Waat,0,450.0,0,0,600.0
1841,Ayod,0,450.0,0,0,600.0
1842,Beh,0,450.0,0,0,600.0
1843,Leer,0,150.0,0,1500.0,900.0
1844,Raga,0,450.0,0,0,600.0
1845,Biar,0,450.0,0,0,600.0
1846,Yei,0,450.0,0,0,600.0
1847,Yola,0,150.0,0,1500.0,900.0
1848,Bauchi,0,450.0,0,0,600.0
1849,Kontagora,0,150.0,0,1500.0,900.0
1850,Abeoukuta,0,450.0,0,0,600.0
1851,Calabar,0,600.0,6000.0,0,6000.0
1852,Abakaliki,0,450.0,0,0,600.0
1853,Port Harcourt,0,450.0,0,0,600.0
1854,Wukari,0,450.0,0,0,600.0
1855,Jalingo,0,450.0,0,0,600.0
1856,Gombe,0,450.0,0,0,600.0
1857,Damaturu,0,450.0,0,0,600.0
1858,Gusau,0,450.0,0,0,600.0
1859,Kaiama,0,450.0,0,0,600.0
1860,Monrovia,0,600.0,0,6000.0,6000.0
1861,Loma,0,450.0,0,0,600.0
1862,Freetown,0,450.0,0,0,600.0
1863,Greenville,0,450.0,0,0,600.0
1864,Buchanan,0,450.0,0,0,600.0
1865,Ouagadougou,0,600.0,0,6000.0,6000.0
1866,Dori,0,450.0,0,0,600.0
1867,Kumasi,6000.0,600.0,0,0,6000.0
1868,Abidjan,0,600.0,6000.0,0,6000.0
1869,Koudougou,0,450.0,0,0,600.0
1870,Bobo-Dioulasso,1500.0,150.0,0,0,900.0
1871,Odienne,0,450.0,0,0,600.0
1872,Korhogo,0,150.0,1500.0,0,900.0
1873,Logouale,0,450.0,0,0,600.0
1874,Mankono,0,600.0,0,6000.0,6000.0
1875,Tabou,0,450.0,0,0,600.0
1876,Sassandra,0,450.0,0,0,600.0
1877,Dimbokro,0,450.0,0,0,600.0
1878,Prestea,0,450.0,0,0,600.0
1879,Ashanti,0,450.0,0,0,600.0
1880,Bondoukou,1500.0,150.0,0,0,900.0
1881,Accra,0,450.0,0,0,600.0
1882,Lome,0,600.0,6000.0,0,6000.0
1883,Palime,0,450.0,0,0,600.0
1884,Savé,0,450.0,0,0,600.0
1885,Tamale,0,450.0,0,0,600.0
1886,Navrongo,1500.0,150.0,0,0,900.0
1887,Malanville,0,450.0,0,0,600.0
1888,Djougou,0,150.0,0,1500.0,900.0
1889,Fada N' Gourma,0,450.0,0,0,600.0
1890,Tenkodogo,0,450.0,0,0,600.0
1891,Wa,0,450.0,0,0,600.0
1892,Gaoua,0,450.0,0,0,600.0
1893,Kankan,1500.0,150.0,0,0,900.0
1894,Davao City,0,600.0,6000.0,0,6000.0
1895,Bissau,6000.0,600.0,0,0,6000.0
1896,Kedougou,0,450.0,0,0,600.0
1897,Haute Casamance,0,150.0,0,1500.0,900.0
1898,St. Louis,0,600.0,0,6000.0,6000.0
1899,Dakar,1500.0,150.0,0,0,900.0
1900,Bakel,0,450.0,0,0,600.0
1901,Kiffa,0,450.0,0,0,600.0
1902,Tichit,0,450.0,0,0,600.0
1903,El Merayer,0,450.0,0,0,600.0
1904,Tagoujalet,0,450.0,0,0,600.0
1905,Merijinat,0,450.0,0,0,600.0
1906,Port Etienne,0,600.0,6000.0,0,6000.0
1907,Tintan,0,450.0,0,0,600.0
1908,Atar,0,450.0,0,0,600.0
1909,Ouadane,0,150.0,1500.0,0,900.0
1910,Nouakchott,0,600.0,6000.0,0,6000.0
1911,Aleg,0,600.0,0,6000.0,6000.0
1912,Tamba,0,450.0,0,0,600.0
1913,Chinguetti,6000.0,600.0,0,0,6000.0
1914,Tidjikja,0,450.0,0,0,600.0
1915,Moudjeria,0,450.0,0,0,600.0
1916,Bourjeimat,1500.0,150.0,0,0,900.0
1917,Kaédi,1500.0,150.0,0,0,900.0
1918,Tanezroft Tutrimt,1500.0,150.0,0,0,900.0
1919,Fort Trinquet,0,450.0,0,0,600.0
1920,Taoudeni,0,450.0,0,0,600.0
1921,Aṣ-Ṣaḥrā’ al-Gharbīyah,0,450.0,0,0,600.0
1922,Kidai,0,450.0,0,0,600.0
1923,Mabrouk,0,150.0,0,1500.0,900.0
1924,Araouan,0,450.0,0,0,600.0
1925,Néma,0,450.0,0,0,600.0
1926,Timbedra,0,450.0,0,0,600.0
1927,Conakry,0,600.0,6000.0,0,6000.0
1928,Mamou,0,450.0,0,0,600.0
1929,Koumbia,0,450.0,0,0,600.0
1930,Dinguiray,0,150.0,0,1500.0,900.0
1931,Bamako,0,600.0,0,6000.0,6000.0
1932,Bougouni,1500.0,150.0,0,0,900.0
1933,Djenné,0,450.0,0,0,600.0
1934,San,0,450.0,0,0,600.0
1935,Kayes,6000.0,600.0,0,0,6000.0
1936,Kita,0,450.0,0,0,600.0
1937,Banamba,0,450.0,0,0,600.0
1938,Segou,0,450.0,0,0,600.0
1939,Koutiala,0,450.0,0,0,600.0
1940,Homobori,0,150.0,1500.0,0,900.0
1941,Bamba,6000.0,600.0,0,0,6000.0
1942,Bandiagara,0,150.0,0,1500.0,900.0
1943,Niafounke,0,450.0,0,0,600.0
1944,Sokolo,0,450.0,0,0,600.0
1945,Mopti,0,600.0,6000.0,0,6000.0
1946,El Djouf,0,450.0,0,0,600.0
1947,Tanezrouft,0,150.0,0,1500.0,900.0
1948,Villa Cisneros,0,450.0,0,0,600.0
1949,Auadi,0,450.0,0,0,600.0
1950,Laâyoune,0,600.0,6000.0,0,6000.0
1951,Smara,0,150.0,0,1500.0,900.0
1952,Bir Lehlu,0,450.0,0,0,600.0
1953,Mijek,0,450.0,0,0,600.0
1954,Bojador,0,450.0,0,0,600.0
1955,Victoria,0,450.0,0,0,600.0
1956,Valletta,0,600.0,0,6000.0,6000.0
1957,Majunga,6000.0,600.0,0,0,6000.0
1958,Fianarantsoa,0,600.0,0,6000.0,6000.0
1959,Tuléar,0,600.0,0,6000.0,6000.0
1960,Tamatave,6000.0,600.0,0,0,6000.0
1961,Antalaha,0,450.0,0,0,600.0
1962,Marovoay,0,450.0,0,0,600.0
1963,Ananalava,0,150.0,0,1500.0,900.0
1964,Mananara,0,150.0,1500.0,0,900.0
1965,Maevatanana,0,450.0,0,0,600.0
1966,Morafenobe,0,450.0,0,0,600.0
1967,Soalala,0,450.0,0,0,600.0
1968,Tananrive,0,150.0,1500.0,0,900.0
1969,Ihosi,1500.0,150.0,0,0,900.0
1970,Fort Dauphin,0,450.0,0,0,600.0
1971,Tsihombe,0,150.0,1500.0,0,900.0
1972,Morombe,0,450.0,0,0,600.0
1973,Morondava,0,450.0,0,0,600.0
1974,Miarinarivo,0,600.0,6000.0,0,6000.0
1975,Ambositra,0,150.0,1500.0,0,900.0
1976,Chengteh,0,450.0,0,0,600.0
1977,Betioky,0,450.0,0,0,600.0
1978,Farafangana,0,450.0,0,0,600.0
1979,Vatomandry,0,450.0,0,0,600.0
1980,Mecca,0,600.0,6000.0,0,6000.0
1981,Mendak,0,150.0,0,1500.0,900.0
1982,Ashaira,1500.0,150.0,0,0,900.0
1983,Yenbo,0,450.0,0,0,600.0
1984,Wejh,0,450.0,0,0,600.0
1985,Maqna,0,450.0,0,0,600.0
1986,Tabuk,0,150.0,0,1500.0,900.0
1987,Medain Salih,0,450.0,0,0,600.0
1988,Hadiya,0,450.0,0,0,600.0
1989,Khaibar,0,450.0,0,0,600.0
1990,Jauf,6000.0,600.0,0,0,6000.0
1991,Sakaka,0,450.0,0,0,600.0
1992,Kaf,0,150.0,1500.0,0,900.0
1993,Doha,0,600.0,0,6000.0,6000.0
1994,Medina,6000.0,600.0,0,0,6000.0
1995,Hajariya,0,450.0,0,0,600.0
1996,Sabiya,0,450.0,0,0,600.0
1997,Laila,0,450.0,0,0,600.0
1998,Riyadh,0,600.0,0,6000.0,6000.0
1999,Mubarraz,1500.0,150.0,0,0,900.0
2000,Shaqra,0,450.0,0,0,600.0
2001,Dam,0,600.0,6000.0,0,6000.0
2002,Jubbah,0,450.0,0,0,600.0
2003,Taima,0,450.0,0,0,600.0
2004,Qasr al Haiyanya,0,150.0,1500.0,0,900.0
2005,Buraida,0,450.0,0,0,600.0
2006,Hail,0,150.0,1500.0,0,900.0
2007,Jabrin,0,150.0,1500.0,0,900.0
2008,Rub' al Khali,0,450.0,0,0,600.0
2009,Raydā,0,150.0,0,1500.0,900.0
2010,Ash Shalfa,0,450.0,0,0,600.0
2011,Qunsuliya,0,450.0,0,0,600.0
2012,Dhamar,0,450.0,0,0,600.0
2013,Hodeida,0,600.0,0,6000.0,6000.0
2014,Tolunnoerh,0,450.0,0,0,600.0
2015,Mocha,0,450.0,0,0,600.0
2016,Maqlaf,0,450.0,0,0,600.0
2017,Qadhima,0,150.0,1500.0,0,900.0
2018,Debaba,0,450.0,0,0,600.0
2019,Al Hofuf,0,450.0,0,0,600.0
2020,Kahafa,0,450.0,0,0,600.0
2021,Qasr es Sabh,0,450.0,0,0,600.0
2022,Muscat,6000.0,600.0,0,0,6000.0
2023,Sharja,0,450.0,0,0,600.0
2024,Ibri,0,150.0,0,1500.0,900.0
2025,Aden,0,450.0,0,0,600.0
2026,Mukalla,0,450.0,0,0,600.0
2027,Sakwa,0,450.0,0,0,600.0
2028,Murbat,0,450.0,0,0,600.0
2029,Saihut,0,450.0,0,0,600.0
2030,Sharkh,0,150.0,1500.0,0,900.0
2031,Juwara,1500.0,150.0,0,0,900.0
2032,Haifa,0,450.0,0,0,600.0
2033,Sharamuren,0,600.0,6000.0,0,6000.0
2034,Jerusalem,0,600.0,6000.0,0,6000.0
2035,Beirut,0,600.0,0,6000.0,6000.0
2036,Jaffa,1500.0,150.0,0,0,900.0
2037,Damascus,0,450.0,0,0,600.0
2038,Hama,0,450.0,0,0,600.0
2039,Aleppo,0,600.0,6000.0,0,6000.0
2040,Al-Raqqah,0,450.0,0,0,600.0
2041,Tell Kotchek,0,450.0,0,0,600.0
2042,Deir ez Zor,6000.0,600.0,0,0,6000.0
2043,Ammam,0,450.0,0,0,600.0
2044,Bādiyat Ash-shām,0,450.0,0,0,600.0
2045,Aqaba,1500.0,150.0,0,0,900.0
2046,Ma'an,0,450.0,0,0,600.0
2047,Hebron,0,150.0,1500.0,0,900.0
2048,Soukhné,0,450.0,0,0,600.0
2049,Abu Kemal,0,150.0,0,1500.0,900.0
2050,Al Dana,0,450.0,0,0,600.0
2051,Palmyra,1500.0,150.0,0,0,900.0
2052,Al Suwar,0,450.0,0,0,600.0
2053,Manbij,0,450.0,0,0,600.0
2054,Meskene,1500.0,150.0,0,0,900.0
2055,Al Kuwait,0,600.0,6000.0,0,6000.0
2056,Basra,0,600.0,0,6000.0,6000.0
2057,Rutba,0,450.0,0,0,600.0
2058,Al-Nukhib,0,150.0,1500.0,0,900.0
2059,Qasr'Uthaimin,0,450.0,0,0,600.0
2060,Mosul,6000.0,600.0,0,0,6000.0
2061,Erbil,0,150.0,0,1500.0,900.0
2062,Kirkuk,0,450.0,0,0,600.0
2063,Kalar,0,450.0,0,0,600.0
2064,Baghdad,0,600.0,6000.0,0,6000.0
2065,Amara,0,450.0,0,0,600.0
2066,Samawa,0,450.0,0,0,600.0
2067,Qal a Sharqat,0,450.0,0,0,600.0
2068,Anah,0,450.0,0,0,600.0
2069,Tikrit,6000.0,600.0,0,0,6000.0
2070,Samarra,0,450.0,0,0,600.0
2071,Ramadi,1500.0,150.0,0,0,900.0
2072,Fallujah,0,450.0,0,0,600.0
2073,An Najaf,0,150.0,0,1500.0,900.0
2074,Duhok,0,450.0,0,0,600.0
2075,Baiji,0,450.0,0,0,600.0
2076,Tuz Khurma,0,150.0,0,1500.0,900.0
2077,Al Jahra,0,150.0,0,1500.0,900.0
2078,Mandali,0,450.0,0,0,600.0
2079,Tehran,0,600.0,6000.0,0,6000.0
2080,Amol,0,450.0,0,0,600.0
2081,Gyumri,0,450.0,0,0,600.0
2082,Baku,0,450.0,0,0,600.0
2083,Reshawar,0,450.0,0,0,600.0
2084,Tabriz,6000.0,600.0,0,0,6000.0
2085,Ardabil,0,450.0,0,0,600.0
2086,Urmia,0,450.0,0,0,600.0
2087,Zanjan,0,450.0,0,0,600.0
2088,Karaj,0,150.0,0,1500.0,900.0
2089,Kermanshah,0,150.0,0,1500.0,900.0
2090,Abbottabad,0,450.0,0,0,600.0
2091,Bandar Busher,0,450.0,0,0,600.0
2092,Bandar Abbas,0,600.0,0,6000.0,6000.0
2093,Chabahar,0,150.0,0,1500.0,900.0
2094,Zahedan,0,150.0,1500.0,0,900.0
2095,Kerman,6000.0,600.0,0,0,6000.0
2096,Mashhad,0,450.0,0,0,600.0
2097,Gorgan,0,450.0,0,0,600.0
2098,Kashan,0,450.0,0,0,600.0
2099,Isfahan,1500.0,150.0,0,0,900.0
2100,Ahvaz,0,150.0,0,1500.0,900.0
2101,Shiraz,0,600.0,6000.0,0,6000.0
2102,Sirjan,0,450.0,0,0,600.0
2103,Gonbaki,0,450.0,0,0,600.0
2104,Khur,0,450.0,0,0,600.0
2105,Tabas,0,450.0,0,0,600.0
2106,Birjand,0,450.0,0,0,600.0
2107,Gonabad,0,450.0,0,0,600.0
2108,Kalgan,0,450.0,0,0,600.0
2109,Kweihwa,0,450.0,0,0,600.0
2110,Kabul,0,600.0,0,6000.0,6000.0
2111,Jelalabad,1500.0,150.0,0,0,900.0
2112,Mazar-i-Sherif,0,450.0,0,0,600.0
2113,Herat,0,450.0,0,0,600.0
2114,Kandahar,0,450.0,0,0,600.0
2115,Farah,0,450.0,0,0,600.0
2116,Ghazni,0,150.0,0,1500.0,900.0
2117,Bamyan,0,450.0,0,0,600.0
2118,Faizabad,0,150.0,1500.0,0,900.0
2119,Chaghcharān,1500.0,150.0,0,0,900.0
2120,Zirni,0,450.0,0,0,600.0
2121,Deshu,0,150.0,1500.0,0,900.0
2122,Kalat,0,450.0,0,0,600.0
2123,Quetta,0,600.0,0,6000.0,6000.0
2124,Karachi,0,600.0,0,6000.0,6000.0
2125,Gwadar,1500.0,150.0,0,0,900.0
2126,Srinagar,0,600.0,0,6000.0,6000.0
2127,Jammu,1500.0,150.0,0,0,900.0
2128,Chamba,0,450.0,0,0,600.0
2129,Leh,0,150.0,1500.0,0,900.0
2130,Astor,0,450.0,0,0,600.0
2131,Gilgit,0,450.0,0,0,600.0
2132,Rawalpindi,0,600.0,6000.0,0,6000.0
2133,Lahore,0,450.0,0,0,600.0
2134,Loralai,0,450.0,0,0,600.0
2135,Badin,0,450.0,0,0,600.0
2136,Shikarpur,0,450.0,0,0,600.0
2137,Isai Kalat,0,450.0,0,0,600.0
2138,Dalbandin,0,450.0,0,0,600.0
2139,Hyderabad (PK),1500.0,150.0,0,0,900.0
2140,Jhang Maghiana,1500.0,150.0,0,0,900.0
2141,Dera Ismail Khan,1500.0,150.0,0,0,900.0
2142,Bannu,0,450.0,0,0,600.0
2143,Multan,6000.0,600.0,0,0,6000.0
2144,Bahawalpur,0,150.0,0,1500.0,900.0
2145,Sukkur,0,450.0,0,0,600.0
2146,Delhi,0,600.0,6000.0,0,6000.0
2147,Hinglaj,0,600.0,6000.0,0,6000.0
2148,Dera Ghazi Khan,0,450.0,0,0,600.0
2149,Kasur,0,450.0,0,0,600.0
2150,Bahawalnagar,0,450.0,0,0,600.0
2151,Jaipur,6000.0,600.0,0,0,6000.0
2152,Jodhpur,0,600.0,0,6000.0,6000.0
2153,Barmer,0,150.0,0,1500.0,900.0
2154,Kishangarh,0,450.0,0,0,600.0
2155,Alwar,1500.0,150.0,0,0,900.0
2156,Udaipur,0,150.0,1500.0,0,900.0
2157,Nagaur,0,450.0,0,0,600.0
2158,Ajmer,0,150.0,0,1500.0,900.0
2159,Lucknow,0,450.0,0,0,600.0
2160,Jhansi,0,450.0,0,0,600.0
2161,Bhopal,0,450.0,0,0,600.0
2162,Indore,6000.0,600.0,0,0,6000.0
2163,Mhow,0,450.0,0,0,600.0
2164,Ratlam,0,150.0,0,1500.0,900.0
2165,Amritsar,0,450.0,0,0,600.0
2166,Meerut,0,450.0,0,0,600.0
2167,Bareilly,0,450.0,0,0,600.0
2168,Gwalior,0,600.0,6000.0,0,6000.0
2169,Kotah,0,450.0,0,0,600.0
2170,Ujjain,0,150.0,0,1500.0,900.0
2171,Mandi,0,450.0,0,0,600.0
2172,Kathgodam,0,450.0,0,0,600.0
2173,Hissar,0,450.0,0,0,600.0
2174,Bikaner,0,450.0,0,0,600.0
2175,Marwar,0,450.0,0,0,600.0
2176,Khandwa,0,450.0,0,0,600.0
2177,Allahbad,6000.0,600.0,0,0,6000.0
2178,Patna,0,600.0,0,6000.0,6000.0
2179,Jamshedpur,0,450.0,0,0,600.0
2180,Cuttack,0,150.0,0,1500.0,900.0
2181,Berhampur,0,450.0,0,0,600.0
2182,Raipur,0,150.0,1500.0,0,900.0
2183,Nagpur,0,600.0,0,6000.0,6000.0
2184,Jagdalpur,0,450.0,0,0,600.0
2185,Gangtok,0,450.0,0,0,600.0
2186,Goalpara,0,450.0,0,0,600.0
2187,Katihar,0,450.0,0,0,600.0
2188,Monghyr,0,450.0,0,0,600.0
2189,Gorakhpur,0,450.0,0,0,600.0
2190,Ghazipur,0,150.0,1500.0,0,900.0
2191,Rewah,0,450.0,0,0,600.0
2192,Katni,1500.0,150.0,0,0,900.0
2193,Sonhat,0,450.0,0,0,600.0
2194,Baud,0,450.0,0,0,600.0
2195,Balasore,6000.0,600.0,0,0,6000.0
2196,Daspur,0,450.0,0,0,600.0
2197,Gaya,0,450.0,0,0,600.0
2198,Ranchi,0,600.0,6000.0,0,6000.0
2199,Raighar,0,150.0,1500.0,0,900.0
2200,Seoni,0,450.0,0,0,600.0
2201,Chanda,0,150.0,1500.0,0,900.0
2202,Madras,0,600.0,6000.0,0,6000.0
2203,Bangalore,0,600.0,0,6000.0,6000.0
2204,Hyderabad,6000.0,600.0,0,0,6000.0
2205,Bombay,0,600.0,0,6000.0,6000.0
2206,Jawhar,0,450.0,0,0,600.0
2207,Poona,0,450.0,0,0,600.0
2208,Nirmal,0,450.0,0,0,600.0
2209,Vizagapatam,0,450.0,0,0,600.0
2210,Salem,0,450.0,0,0,600.0
2211,Madura,0,450.0,0,0,600.0
2212,Trivandrum,0,450.0,0,0,600.0
2213,Vellore,0,450.0,0,0,600.0
2214,Mangalore,0,450.0,0,0,600.0
2215,Hassan,0,150.0,0,1500.0,900.0
2216,Palghat,0,450.0,0,0,600.0
2217,Hindupur,1500.0,150.0,0,0,900.0
2218,Nellore,0,450.0,0,0,600.0
2219,Masulipatam,0,450.0,0,0,600.0
2220,Warangal,0,150.0,1500.0,0,900.0
2221,Kolhapur,0,450.0,0,0,600.0
2222,Dharwar,1500.0,150.0,0,0,900.0
2223,Sholapur,0,450.0,0,0,600.0
2224,Pandhapur,0,450.0,0,0,600.0
2225,Dhulia,1500.0,150.0,0,0,900.0
2226,Raichur,0,450.0,0,0,600.0
2227,Gadag,0,600.0,6000.0,0,6000.0
2228,Aurangabad,1500.0,150.0,0,0,900.0
2229,Sil Garhi,0,450.0,0,0,600.0
2230,Kathmandu,6000.0,600.0,0,0,6000.0
2231,Dhankuta,0,150.0,1500.0,0,900.0
2232,Hariyon,0,450.0,0,0,600.0
2233,Bhadgaon,0,450.0,0,0,600.0
2234,Pokhra,0,450.0,0,0,600.0
2235,Ahmedabad,6000.0,600.0,0,0,6000.0
2236,Rajkot,0,450.0,0,0,600.0
2237,Surat,0,150.0,1500.0,0,900.0
2238,Baroda,0,450.0,0,0,600.0
2239,Nadiad,0,150.0,0,1500.0,900.0
2240,Patan,0,450.0,0,0,600.0
2241,Calcutta,0,150.0,0,1500.0,900.0
2242,Dacca,0,600.0,6000.0,0,6000.0
2243,Bogra,1500.0,150.0,0,0,900.0
2244,Chandpur,0,450.0,0,0,600.0
2245,Punaka,0,600.0,0,6000.0,6000.0
2246,Bumtan,0,450.0,0,0,600.0
2247,Rangoon,6000.0,600.0,0,0,6000.0
2248,Shillong,0,450.0,0,0,600.0
2249,Aijal,0,150.0,0,1500.0,900.0
2250,Imphal,0,600.0,6000.0,0,6000.0
2251,Fort Hertz,0,450.0,0,0,600.0
2252,Dibrugarh,0,450.0,0,0,600.0
2253,Mandalay,6000.0,600.0,0,0,6000.0
2254,Kengtung,0,450.0,0,0,600.0
2255,Maingpan,0,450.0,0,0,600.0
2256,Moulmein,0,450.0,0,0,600.0
2257,Mengui,0,450.0,0,0,600.0
2258,Bassein,0,450.0,0,0,600.0
2259,Chittagong,0,600.0,0,6000.0,6000.0
2260,Pyinmana,0,150.0,0,1500.0,900.0
2261,Lungnak,0,450.0,0,0,600.0
2262,Lashung,1500.0,150.0,0,0,900.0
2263,Gomo,0,450.0,0,0,600.0
2264,Rudok,0,150.0,0,1500.0,900.0
2265,Gartok,0,600.0,6000.0,0,6000.0
2266,Ladse Dzong,0,450.0,0,0,600.0
2267,Bhamo,0,450.0,0,0,600.0
2268,Shazia,0,600.0,0,6000.0,6000.0
2269,Daurakpa,0,450.0,0,0,600.0
2270,Tradum,0,450.0,0,0,600.0
2271,Lhasa,6000.0,600.0,0,0,6000.0
2272,Chetang,0,450.0,0,0,600.0
2273,Dhirang Dzong,0,600.0,6000.0,0,6000.0
2274,Tsari,0,450.0,0,0,600.0
2275,Phondu,1500.0,150.0,0,0,900.0
2276,Ed Dzong,0,450.0,0,0,600.0
2277,Darchoi,0,450.0,0,0,600.0
2278,Govo,0,450.0,0,0,600.0
2279,Shigatse,0,600.0,0,6000.0,6000.0
2280,Gyangtse,0,450.0,0,0,600.0
2281,Lhari,0,450.0,0,0,600.0
2282,Chamchu,1500.0,150.0,0,0,900.0
2283,Parka,0,450.0,0,0,600.0
2284,Nagron,0,150.0,1500.0,0,900.0
2285,Selipuk,0,450.0,0,0,600.0
2286,Soping,0,450.0,0,0,600.0
2287,Demchok,1500.0,150.0,0,0,900.0
2288,Djiacham,0,450.0,0,0,600.0
2289,Namling,0,450.0,0,0,600.0
2290,Sibi,0,150.0,1500.0,0,900.0
2291,Yunnanfu,6000.0,600.0,0,0,6000.0
2292,Yuangchang,0,450.0,0,0,600.0
2293,Chengkiang,0,450.0,0,0,600.0
2294,Tungchwan,0,450.0,0,0,600.0
2295,Pu'er,0,450.0,0,0,600.0
2296,Sinhing,0,150.0,0,1500.0,900.0
2297,Lungling,0,150.0,1500.0,0,900.0
2298,Kweiyang,6000.0,600.0,0,0,6000.0
2299,Puanting,0,150.0,1500.0,0,900.0
2300,Nanning,0,600.0,6000.0,0,6000.0
2301,Canton,0,600.0,0,6000.0,6000.0
2302,Guilin,0,600.0,0,6000.0,6000.0
2303,Ziyuan,1500.0,150.0,0,0,900.0
2304,Tsunyi,0,450.0,0,0,600.0
2305,Tuyun,0,450.0,0,0,600.0
2306,Szenan,0,450.0,0,0,600.0
2307,Liping,0,150.0,0,1500.0,900.0
2308,Shiuchow,0,450.0,0,0,600.0
2309,Chaochow,0,600.0,6000.0,0,6000.0
2310,Linping,0,450.0,0,0,600.0
2311,Bayard,1500.0,150.0,0,0,900.0
2312,Tunghing,0,450.0,0,0,600.0
2313,Taiping,0,450.0,0,0,600.0
2314,Chenan,1500.0,150.0,0,0,900.0
2315,Szecheng,0,450.0,0,0,600.0
2316,Pinglo,0,450.0,0,0,600.0
2317,Chaoking,1500.0,150.0,0,0,900.0
2318,Sunyi,0,450.0,0,0,600.0
