province_id,province_name,initial_owner_id,initial_owner_name,initial_owner_color,core_country_id,captured_day0_owner_id,core_matches_captured_owner
1497,Damanhur,97,Egypt,#CEC074,97,97,True
1498,Hurghada,97,Egypt,#CEC074,97,97,True
1499,Ismailia,97,Egypt,#CEC074,97,97,True
1500,Farafra,97,Egypt,#CEC074,97,97,True
1501,Faiyum,97,Egypt,#CEC074,97,97,True
1502,El Sheb,97,Egypt,#CEC074,97,97,True
1503,Wadi Halfa,98,North Sudan,#60A26B,98,98,True
1504,Dongola,98,North Sudan,#60A26B,98,98,True
1505,Port Sudan,98,North Sudan,#60A26B,98,98,True
1506,Suakin,98,North Sudan,#60A26B,98,98,True
1507,El Fasher,98,North Sudan,#60A26B,98,98,True
1508,En Nahud,98,North Sudan,#60A26B,98,98,True
1509,El Obeid,98,North Sudan,#60A26B,98,98,True
1510,El Dueim,98,North Sudan,#60A26B,98,98,True
1511,Sinjah,98,North Sudan,#60A26B,98,98,True
1512,Sennar,98,North Sudan,#60A26B,98,98,True
1513,Khartoum,98,North Sudan,#60A26B,98,98,True
1514,Merowe,98,North Sudan,#60A26B,98,98,True
1515,Berber,98,North Sudan,#60A26B,98,98,True
1516,El Qasr,97,Egypt,#CEC074,97,97,True
1517,Abu Minqar,97,Egypt,#CEC074,97,97,True
1518,Aṣ-ṣaḥrā,97,Egypt,#CEC074,97,97,True
1519,Eastern Sand Sea,97,Egypt,#CEC074,97,97,True
1520,El Alamein,97,Egypt,#CEC074,97,97,True
1521,Marsa Matruh,97,Egypt,#CEC074,97,97,True
1522,Sidi Barrani,97,Egypt,#CEC074,97,97,True
1523,Cara,97,Egypt,#CEC074,97,97,True
1524,Bawiti,97,Egypt,#CEC074,97,97,True
1525,Girga,97,Egypt,#CEC074,97,97,True
1526,Qena,97,Egypt,#CEC074,97,97,True
1527,Berenice,97,Egypt,#CEC074,97,97,True
1528,Safaga,97,Egypt,#CEC074,97,97,True
1529,Madinaty,97,Egypt,#CEC074,97,97,True
1530,Luxor,97,Egypt,#CEC074,97,97,True
1531,Tripoli,93,Libya,#7B9B9D,93,93,True
1532,Gharyan,93,Libya,#7B9B9D,93,93,True
1533,Misrata,93,Libya,#7B9B9D,93,93,True
1534,Sirte,93,Libya,#7B9B9D,93,93,True
1535,Benghazi,93,Libya,#7B9B9D,93,93,True
1536,Socna,93,Libya,#7B9B9D,93,93,True
1537,Qatrun,93,Libya,#7B9B9D,93,93,True
1538,Wath,93,Libya,#7B9B9D,93,93,True
1539,Al-Jawf,93,Libya,#7B9B9D,93,93,True
1540,Buzaymah,93,Libya,#7B9B9D,93,93,True
1541,Zaltan,93,Libya,#7B9B9D,93,93,True
1542,Jalu,93,Libya,#7B9B9D,93,93,True
1543,Giarabub,93,Libya,#7B9B9D,93,93,True
1544,Tobruk,93,Libya,#7B9B9D,93,93,True
1545,Derna,93,Libya,#7B9B9D,93,93,True
1546,Ajdabiya,93,Libya,#7B9B9D,93,93,True
1547,Marsa al Brega,93,Libya,#7B9B9D,93,93,True
1548,At Tallab,93,Libya,#7B9B9D,93,93,True
1549,Timassah,93,Libya,#7B9B9D,93,93,True
1550,Ghat,93,Libya,#7B9B9D,93,93,True
1551,Sabha,93,Libya,#7B9B9D,93,93,True
1552,Ghadames,93,Libya,#7B9B9D,93,93,True
1553,Nalut,93,Libya,#7B9B9D,93,93,True
1554,Tabonieh,93,Libya,#7B9B9D,93,93,True
1555,Zillah,93,Libya,#7B9B9D,93,93,True
1556,Waddan,93,Libya,#7B9B9D,93,93,True
1557,Bin Jawad,93,Libya,#7B9B9D,93,93,True
1558,Kufra,93,Libya,#7B9B9D,93,93,True
1559,Adiri,93,Libya,#7B9B9D,93,93,True
1560,Tunis,85,Tunisia,#8F7B44,85,85,True
1561,Gabes,85,Tunisia,#8F7B44,85,85,True
1562,Sfax,85,Tunisia,#8F7B44,85,85,True
1563,Tozeur,85,Tunisia,#8F7B44,85,85,True
1564,Tataouine,85,Tunisia,#8F7B44,85,85,True
1565,El Kef,85,Tunisia,#8F7B44,85,85,True
1566,Oran,84,Algeria,#F0CE8E,84,84,True
1567,Algiers,84,Algeria,#F0CE8E,84,84,True
1568,Bedouaram,92,French Niger,#9FA2A0,92,92,True
1569,Tamanrasset,84,Algeria,#F0CE8E,84,84,True
1570,In Guezzam,84,Algeria,#F0CE8E,84,84,True
1571,Idlès,84,Algeria,#F0CE8E,84,84,True
1572,Tinzouatine,84,Algeria,#F0CE8E,84,84,True
1573,Silet,84,Algeria,#F0CE8E,84,84,True
1574,Tazrouk,84,Algeria,#F0CE8E,84,84,True
1575,Illizi,84,Algeria,#F0CE8E,84,84,True
1576,El Borma,84,Algeria,#F0CE8E,84,84,True
1577,El Qued,84,Algeria,#F0CE8E,84,84,True
1578,Bône,84,Algeria,#F0CE8E,84,84,True
1579,Setif,84,Algeria,#F0CE8E,84,84,True
1580,Constantine,84,Algeria,#F0CE8E,84,84,True
1581,Aougrout,84,Algeria,#F0CE8E,84,84,True
1582,Benoud,84,Algeria,#F0CE8E,84,84,True
1583,Tlemcen,84,Algeria,#F0CE8E,84,84,True
1584,Orléansville,84,Algeria,#F0CE8E,84,84,True
1585,Djelfa,84,Algeria,#F0CE8E,84,84,True
1586,Bordj Le Prieur,84,Algeria,#F0CE8E,84,84,True
1587,Tinduf,84,Algeria,#F0CE8E,84,84,True
1588,Ouargla,84,Algeria,#F0CE8E,84,84,True
1589,El Menia,84,Algeria,#F0CE8E,84,84,True
1590,Béchar,84,Algeria,#F0CE8E,84,84,True
1591,Reggane,84,Algeria,#F0CE8E,84,84,True
1592,Ain Salah,84,Algeria,#F0CE8E,84,84,True
1593,Amquid,84,Algeria,#F0CE8E,84,84,True
1594,Hassi Messaoud,84,Algeria,#F0CE8E,84,84,True
1595,Saida,84,Algeria,#F0CE8E,84,84,True
1596,Laghouat,84,Algeria,#F0CE8E,84,84,True
1597,Biskra,84,Algeria,#F0CE8E,84,84,True
1598,Djado,92,French Niger,#9FA2A0,92,92,True
1599,Zinder,92,French Niger,#9FA2A0,92,92,True
1600,Niamey,92,French Niger,#9FA2A0,92,92,True
1601,Tahoua,92,French Niger,#9FA2A0,92,92,True
1602,Aguella,92,French Niger,#9FA2A0,92,92,True
1603,Agadez,92,French Niger,#9FA2A0,92,92,True
1604,Fachi,92,French Niger,#9FA2A0,92,92,True
1605,Bilma,92,French Niger,#9FA2A0,92,92,True
1606,Yaoundé,94,Cameroon,#528375,94,94,True
1607,Douala,94,Cameroon,#528375,94,94,True
1608,Lomié,94,Cameroon,#528375,94,94,True
1609,Doumé,94,Cameroon,#528375,94,94,True
1610,Garoua,94,Cameroon,#528375,94,94,True
1611,Bamenda,94,Cameroon,#528375,94,94,True
1612,Nanga Eboko,94,Cameroon,#528375,94,94,True
1613,Tibati,94,Cameroon,#528375,94,94,True
1614,Tangier,24,Spain,#CCA373,24,24,True
1615,Fèz,82,Morocco,#6B8775,82,82,True
1616,Agadir,82,Morocco,#6B8775,82,82,True
1617,Marrakech,82,Morocco,#6B8775,82,82,True
1618,Rabat,82,Morocco,#6B8775,82,82,True
1619,Oujda,82,Morocco,#6B8775,82,82,True
1620,Taouz,82,Morocco,#6B8775,82,82,True
1621,Guelmim,82,Morocco,#6B8775,82,82,True
1622,Pofadder,105,South Africa,#9E7C29,105,105,True
1623,Fort Salisbury,104,Bechuanaland,#6A8F93,104,104,True
1624,Sinoia,104,Bechuanaland,#6A8F93,104,104,True
1625,Gwelo,104,Bechuanaland,#6A8F93,104,104,True
1626,Tui,104,Bechuanaland,#6A8F93,104,104,True
1627,Bulawayo,104,Bechuanaland,#6A8F93,104,104,True
1628,Mochudi,104,Bechuanaland,#6A8F93,104,104,True
1629,Pietermaritzburg,105,South Africa,#9E7C29,105,105,True
1630,Richards Bay,105,South Africa,#9E7C29,105,105,True
1631,Aliwal North,105,South Africa,#9E7C29,105,105,True
1632,Carnarvon,105,South Africa,#9E7C29,105,105,True
1633,Mount Darwin,104,Bechuanaland,#6A8F93,104,104,True
1634,Umtali,104,Bechuanaland,#6A8F93,104,104,True
1635,Kadoma,104,Bechuanaland,#6A8F93,104,104,True
1636,Masvingo,104,Bechuanaland,#6A8F93,104,104,True
1637,Gokwe,104,Bechuanaland,#6A8F93,104,104,True
1638,Dete,104,Bechuanaland,#6A8F93,104,104,True
1639,Gaborone,104,Bechuanaland,#6A8F93,104,104,True
1640,Tshabong,104,Bechuanaland,#6A8F93,104,104,True
1641,Two Rivers,104,Bechuanaland,#6A8F93,104,104,True
1642,Kang,104,Bechuanaland,#6A8F93,104,104,True
1643,Kanye,104,Bechuanaland,#6A8F93,104,104,True
1644,Kule,104,Bechuanaland,#6A8F93,104,104,True
1645,Maun,104,Bechuanaland,#6A8F93,104,104,True
1646,Dekar,104,Bechuanaland,#6A8F93,104,104,True
1647,Shakawe,104,Bechuanaland,#6A8F93,104,104,True
1648,Savuti,104,Bechuanaland,#6A8F93,104,104,True
1649,Mopipi,104,Bechuanaland,#6A8F93,104,104,True
1650,Francistown,104,Bechuanaland,#6A8F93,104,104,True
1651,Molepolole,104,Bechuanaland,#6A8F93,104,104,True
1652,Takatokwane,104,Bechuanaland,#6A8F93,104,104,True
1653,Jamba,101,Angola,#A9663A,101,101,True
1654,Kolwezi,100,Belgian Congo,#88BAC4,100,100,True
1655,Élisabethville,100,Belgian Congo,#88BAC4,100,100,True
1656,Kalemie,100,Belgian Congo,#88BAC4,100,100,True
1657,Malonga,100,Belgian Congo,#88BAC4,100,100,True
1658,Bukavu,100,Belgian Congo,#88BAC4,100,100,True
1659,Kasongo,100,Belgian Congo,#88BAC4,100,100,True
1660,Oshwe,100,Belgian Congo,#88BAC4,100,100,True
1661,Bunia,100,Belgian Congo,#88BAC4,100,100,True
1662,Gama,100,Belgian Congo,#88BAC4,100,100,True
1663,Manono,100,Belgian Congo,#88BAC4,100,100,True
1664,Lisala,100,Belgian Congo,#88BAC4,100,100,True
1665,Dundo,101,Angola,#A9663A,101,101,True
1666,Uíge,101,Angola,#A9663A,101,101,True
1667,Cacolo,101,Angola,#A9663A,101,101,True
1668,Novo Redondo,101,Angola,#A9663A,101,101,True
1669,Benguela,101,Angola,#A9663A,101,101,True
1670,Lumbala,101,Angola,#A9663A,101,101,True
1671,Luso,101,Angola,#A9663A,101,101,True
1672,Lúbia,101,Angola,#A9663A,101,101,True
1673,Minendunda,101,Angola,#A9663A,101,101,True
1674,Lumeje,101,Angola,#A9663A,101,101,True
1675,Dar es Salaam,109,Tanganyika,#9E979A,109,109,True
1676,Morogoro,109,Tanganyika,#9E979A,109,109,True
1677,Tanga,109,Tanganyika,#9E979A,109,109,True
1678,Mikindani,109,Tanganyika,#9E979A,109,109,True
1679,Molioro,109,Tanganyika,#9E979A,109,109,True
1680,Dodoma,109,Tanganyika,#9E979A,109,109,True
1681,Tabora,109,Tanganyika,#9E979A,109,109,True
1682,Kigoma,109,Tanganyika,#9E979A,109,109,True
1683,Uvinza,109,Tanganyika,#9E979A,109,109,True
1684,Kirambo,109,Tanganyika,#9E979A,109,109,True
1685,Serayombo,109,Tanganyika,#9E979A,109,109,True
1686,Gitega,109,Tanganyika,#9E979A,109,109,True
1687,Igonda,109,Tanganyika,#9E979A,109,109,True
1688,Utengula,109,Tanganyika,#9E979A,109,109,True
1689,Kia,109,Tanganyika,#9E979A,109,109,True
1690,Sabruma,109,Tanganyika,#9E979A,109,109,True
1691,Nasoro,109,Tanganyika,#9E979A,109,109,True
1692,Kwiringa,109,Tanganyika,#9E979A,109,109,True
1693,Donde,109,Tanganyika,#9E979A,109,109,True
1694,Rungwa,109,Tanganyika,#9E979A,109,109,True
1695,Kitange,109,Tanganyika,#9E979A,109,109,True
1696,Kondoa,109,Tanganyika,#9E979A,109,109,True
1697,Kilimatinde,109,Tanganyika,#9E979A,109,109,True
1698,Mwansa,109,Tanganyika,#9E979A,109,109,True
1699,Usambara,109,Tanganyika,#9E979A,109,109,True
1700,Arusha,109,Tanganyika,#9E979A,109,109,True
1701,Addis Ababa,111,Ethiopia,#C47535,111,111,True
1702,Nekemte,111,Ethiopia,#C47535,111,111,True
1703,Gondar,111,Ethiopia,#C47535,111,111,True
1704,Banana,100,Belgian Congo,#88BAC4,100,100,True
1705,Harar,111,Ethiopia,#C47535,111,111,True
1706,Kebri Dehar,111,Ethiopia,#C47535,111,111,True
1707,Mustahil,111,Ethiopia,#C47535,111,111,True
1708,Dudub,111,Ethiopia,#C47535,111,111,True
1709,Afder,111,Ethiopia,#C47535,111,111,True
1710,Imi,111,Ethiopia,#C47535,111,111,True
1711,Asosa,111,Ethiopia,#C47535,111,111,True
1712,Metu,111,Ethiopia,#C47535,111,111,True
1713,Jimma,111,Ethiopia,#C47535,111,111,True
1714,Ambo,111,Ethiopia,#C47535,111,111,True
1715,Bahir Dar,111,Ethiopia,#C47535,111,111,True
1716,Debre Markos,111,Ethiopia,#C47535,111,111,True
1717,Shire,111,Ethiopia,#C47535,111,111,True
1718,Maganan,111,Ethiopia,#C47535,111,111,True
1719,Mek'ele,111,Ethiopia,#C47535,111,111,True
1720,Djibouti,111,Ethiopia,#C47535,111,111,True
1721,AsbeTeferi,111,Ethiopia,#C47535,111,111,True
1722,Dessie,111,Ethiopia,#C47535,111,111,True
1723,Gijet,111,Ethiopia,#C47535,111,111,True
1724,Hudat,111,Ethiopia,#C47535,111,111,True
1725,Jinka,111,Ethiopia,#C47535,111,111,True
1726,Arba Minch,111,Ethiopia,#C47535,111,111,True
1727,Meki,111,Ethiopia,#C47535,111,111,True
1728,Degeh Bur,111,Ethiopia,#C47535,111,111,True
1729,Goba,111,Ethiopia,#C47535,111,111,True
1730,Massawa,113,Eritrea,#6D7447,113,113,True
1731,Karkabat,113,Eritrea,#6D7447,113,113,True
1732,Assab,113,Eritrea,#6D7447,113,113,True
1733,Asmara,113,Eritrea,#6D7447,113,113,True
1734,Foro,113,Eritrea,#6D7447,113,113,True
1735,Manila,151,Philippines,#D0C788,151,151,True
1736,Mogadishu,112,Somalia,#90AE77,112,112,True
1737,Jamaame,112,Somalia,#90AE77,112,112,True
1738,Buur Hakaba,112,Somalia,#90AE77,112,112,True
1739,Bardere,112,Somalia,#90AE77,112,112,True
1740,Galkayo,112,Somalia,#90AE77,112,112,True
1741,Hargeisa,112,Somalia,#90AE77,112,112,True
1742,Burco,112,Somalia,#90AE77,112,112,True
1743,Bosaso,112,Somalia,#90AE77,112,112,True
1744,Hordio,112,Somalia,#90AE77,112,112,True
1745,Eyl,112,Somalia,#90AE77,112,112,True
1746,Qardho,112,Somalia,#90AE77,112,112,True
1747,Abu Hamad,98,North Sudan,#60A26B,98,98,True
1748,Haya,98,North Sudan,#60A26B,98,98,True
1749,Ad-Damir,98,North Sudan,#60A26B,98,98,True
1750,Darfur,98,North Sudan,#60A26B,98,98,True
1751,Abri,98,North Sudan,#60A26B,98,98,True
1752,Wad Madani,98,North Sudan,#60A26B,98,98,True
1753,Magrur,98,North Sudan,#60A26B,98,98,True
1754,Kutum,98,North Sudan,#60A26B,98,98,True
1755,Nyala,98,North Sudan,#60A26B,98,98,True
1756,Talodi,98,North Sudan,#60A26B,98,98,True
1757,Kaduqli,98,North Sudan,#60A26B,98,98,True
1758,Rabak,98,North Sudan,#60A26B,98,98,True
1759,Surgi,98,North Sudan,#60A26B,98,98,True
1760,Lagos,91,Nigeria,#CAB579,91,91,True
1761,Dikwa,91,Nigeria,#CAB579,91,91,True
1762,Maiduguri,91,Nigeria,#CAB579,91,91,True
1763,Kano,91,Nigeria,#CAB579,91,91,True
1764,Sokoto,91,Nigeria,#CAB579,91,91,True
1765,Garko,91,Nigeria,#CAB579,91,91,True
1766,Auyo,91,Nigeria,#CAB579,91,91,True
1767,Katsina,91,Nigeria,#CAB579,91,91,True
1768,Kaduna,91,Nigeria,#CAB579,91,91,True
1769,Minna,91,Nigeria,#CAB579,91,91,True
1770,Jos,91,Nigeria,#CAB579,91,91,True
1771,Ibadan,91,Nigeria,#CAB579,91,91,True
1772,Kukawa,91,Nigeria,#CAB579,91,91,True
1773,Libreville,95,Equatorial Gabon,#896D36,95,95,True
1774,Sindara,95,Equatorial Gabon,#896D36,95,95,True
1775,Loango,95,Equatorial Gabon,#896D36,95,95,True
1776,Brazzaville,95,Equatorial Gabon,#896D36,95,95,True
1777,Bonga,95,Equatorial Gabon,#896D36,95,95,True
1778,Makokou,95,Equatorial Gabon,#896D36,95,95,True
1779,Mayoumba,95,Equatorial Gabon,#896D36,95,95,True
1780,Loudima,95,Equatorial Gabon,#896D36,95,95,True
1781,Tsinguedi,95,Equatorial Gabon,#896D36,95,95,True
1782,Franceville,95,Equatorial Gabon,#896D36,95,95,True
1783,Ouesso,95,Equatorial Gabon,#896D36,95,95,True
1784,Makoua,95,Equatorial Gabon,#896D36,95,95,True
1785,Gamboma,95,Equatorial Gabon,#896D36,95,95,True
1786,Nola,95,Equatorial Gabon,#896D36,95,95,True
1787,Dongou,95,Equatorial Gabon,#896D36,95,95,True
1788,Bambari,95,Equatorial Gabon,#896D36,95,95,True
1789,Mobaye,95,Equatorial Gabon,#896D36,95,95,True
1790,Bangassou,95,Equatorial Gabon,#896D36,95,95,True
1791,Yalanga,95,Equatorial Gabon,#896D36,95,95,True
1792,Mouka,95,Equatorial Gabon,#896D36,95,95,True
1793,Ouanda Djale,95,Equatorial Gabon,#896D36,95,95,True
1794,Ndélé,95,Equatorial Gabon,#896D36,95,95,True
1795,Bangui,95,Equatorial Gabon,#896D36,95,95,True
1796,Ft. Sibut,95,Equatorial Gabon,#896D36,95,95,True
1797,Carnot,95,Equatorial Gabon,#896D36,95,95,True
1798,Brussaux,95,Equatorial Gabon,#896D36,95,95,True
1799,Koundé,95,Equatorial Gabon,#896D36,95,95,True
1800,Epéna,95,Equatorial Gabon,#896D36,95,95,True
1801,Archambault,96,Equatorial Chad,#CC8451,96,96,True
1802,Mao,96,Equatorial Chad,#CC8451,96,96,True
1803,Laï,96,Equatorial Chad,#CC8451,96,96,True
1804,Haraze,96,Equatorial Chad,#CC8451,96,96,True
1805,Faya,96,Equatorial Chad,#CC8451,96,96,True
1806,Ain Galakka,96,Equatorial Chad,#CC8451,96,96,True
1807,Bardaï,96,Equatorial Chad,#CC8451,96,96,True
1808,Fada,96,Equatorial Chad,#CC8451,96,96,True
1809,Fort-Lamy,96,Equatorial Chad,#CC8451,96,96,True
1810,Moussoro,96,Equatorial Chad,#CC8451,96,96,True
1811,Arada,96,Equatorial Chad,#CC8451,96,96,True
1812,Ziguei,96,Equatorial Chad,#CC8451,96,96,True
1813,Bossangoa,95,Equatorial Gabon,#896D36,95,95,True
1814,Ad-Damazin,98,North Sudan,#60A26B,98,98,True
1815,Mklama,109,Tanganyika,#9E979A,109,109,True
1816,Lastoursville,95,Equatorial Gabon,#896D36,95,95,True
1817,Sembé,95,Equatorial Gabon,#896D36,95,95,True
1818,Kassala,98,North Sudan,#60A26B,98,98,True
1819,Kafia Kingi,99,South Sudan,#C54149,99,99,True
1820,Deim Zubeir,99,South Sudan,#C54149,99,99,True
1821,Malakai,99,South Sudan,#C54149,99,99,True
1822,Juba,99,South Sudan,#C54149,99,99,True
1823,Nimule,99,South Sudan,#C54149,99,99,True
1824,Mongalla,99,South Sudan,#C54149,99,99,True
1825,Torit,99,South Sudan,#C54149,99,99,True
1826,Akobo,99,South Sudan,#C54149,99,99,True
1827,Nasir,99,South Sudan,#C54149,99,99,True
1828,Shambe,99,South Sudan,#C54149,99,99,True
1829,Meshra' er Req,99,South Sudan,#C54149,99,99,True
1830,Wau,99,South Sudan,#C54149,99,99,True
1831,Tambura,99,South Sudan,#C54149,99,99,True
1832,Maridi,99,South Sudan,#C54149,99,99,True
1833,Kodok,99,South Sudan,#C54149,99,99,True
1834,Lui,99,South Sudan,#C54149,99,99,True
1835,Abang,99,South Sudan,#C54149,99,99,True
1836,Turalei,99,South Sudan,#C54149,99,99,True
1837,Kamil,99,South Sudan,#C54149,99,99,True
1838,Tonga,99,South Sudan,#C54149,99,99,True
1839,Wernyol,99,South Sudan,#C54149,99,99,True
1840,Waat,99,South Sudan,#C54149,99,99,True
1841,Ayod,99,South Sudan,#C54149,99,99,True
1842,Beh,99,South Sudan,#C54149,99,99,True
1843,Leer,99,South Sudan,#C54149,99,99,True
1844,Raga,99,South Sudan,#C54149,99,99,True
1845,Biar,99,South Sudan,#C54149,99,99,True
1846,Yei,99,South Sudan,#C54149,99,99,True
1847,Yola,91,Nigeria,#CAB579,91,91,True
1848,Bauchi,91,Nigeria,#CAB579,91,91,True
1849,Kontagora,91,Nigeria,#CAB579,91,91,True
1850,Abeoukuta,91,Nigeria,#CAB579,91,91,True
1851,Calabar,91,Nigeria,#CAB579,91,91,True
1852,Abakaliki,91,Nigeria,#CAB579,91,91,True
1853,Port Harcourt,91,Nigeria,#CAB579,91,91,True
1854,Wukari,91,Nigeria,#CAB579,91,91,True
1855,Jalingo,91,Nigeria,#CAB579,91,91,True
1856,Gombe,91,Nigeria,#CAB579,91,91,True
1857,Damaturu,91,Nigeria,#CAB579,91,91,True
1858,Gusau,91,Nigeria,#CAB579,91,91,True
1859,Kaiama,91,Nigeria,#CAB579,91,91,True
1860,Monrovia,89,Liberia,#CD832C,89,89,True
1861,Loma,89,Liberia,#CD832C,89,89,True
1862,Freetown,89,Liberia,#CD832C,89,89,True
1863,Greenville,89,Liberia,#CD832C,89,89,True
1864,Buchanan,89,Liberia,#CD832C,89,89,True
1865,Ouagadougou,90,Upper Volta,#697D55,90,90,True
1866,Dori,90,Upper Volta,#697D55,90,90,True
1867,Kumasi,90,Upper Volta,#697D55,90,90,True
1868,Abidjan,90,Upper Volta,#697D55,90,90,True
1869,Koudougou,90,Upper Volta,#697D55,90,90,True
1870,Bobo-Dioulasso,90,Upper Volta,#697D55,90,90,True
1871,Odienne,90,Upper Volta,#697D55,90,90,True
1872,Korhogo,90,Upper Volta,#697D55,90,90,True
1873,Logouale,90,Upper Volta,#697D55,90,90,True
1874,Mankono,90,Upper Volta,#697D55,90,90,True
1875,Tabou,90,Upper Volta,#697D55,90,90,True
1876,Sassandra,90,Upper Volta,#697D55,90,90,True
1877,Dimbokro,90,Upper Volta,#697D55,90,90,True
1878,Prestea,90,Upper Volta,#697D55,90,90,True
1879,Ashanti,90,Upper Volta,#697D55,90,90,True
1880,Bondoukou,90,Upper Volta,#697D55,90,90,True
1881,Accra,90,Upper Volta,#697D55,90,90,True
1882,Lome,90,Upper Volta,#697D55,90,90,True
1883,Palime,90,Upper Volta,#697D55,90,90,True
1884,Savé,90,Upper Volta,#697D55,90,90,True
1885,Tamale,90,Upper Volta,#697D55,90,90,True
1886,Navrongo,90,Upper Volta,#697D55,90,90,True
1887,Malanville,90,Upper Volta,#697D55,90,90,True
1888,Djougou,90,Upper Volta,#697D55,90,90,True
1889,Fada N' Gourma,90,Upper Volta,#697D55,90,90,True
1890,Tenkodogo,90,Upper Volta,#697D55,90,90,True
1891,Wa,90,Upper Volta,#697D55,90,90,True
1892,Gaoua,90,Upper Volta,#697D55,90,90,True
1893,Kankan,90,Upper Volta,#697D55,90,90,True
1894,Davao City,151,Philippines,#D0C788,151,151,True
1895,Bissau,87,Portuguese Guinea,#6F90A7,87,87,True
1896,Kedougou,86,Mauritania,#9B6A28,86,86,True
1897,Haute Casamance,86,Mauritania,#9B6A28,86,86,True
1898,St. Louis,86,Mauritania,#9B6A28,86,86,True
1899,Dakar,86,Mauritania,#9B6A28,86,86,True
1900,Bakel,86,Mauritania,#9B6A28,86,86,True
1901,Kiffa,86,Mauritania,#9B6A28,86,86,True
1902,Tichit,86,Mauritania,#9B6A28,86,86,True
1903,El Merayer,86,Mauritania,#9B6A28,86,86,True
1904,Tagoujalet,86,Mauritania,#9B6A28,86,86,True
1905,Merijinat,86,Mauritania,#9B6A28,86,86,True
1906,Port Etienne,86,Mauritania,#9B6A28,86,86,True
1907,Tintan,86,Mauritania,#9B6A28,86,86,True
1908,Atar,86,Mauritania,#9B6A28,86,86,True
1909,Ouadane,86,Mauritania,#9B6A28,86,86,True
1910,Nouakchott,86,Mauritania,#9B6A28,86,86,True
1911,Aleg,86,Mauritania,#9B6A28,86,86,True
1912,Tamba,86,Mauritania,#9B6A28,86,86,True
1913,Chinguetti,86,Mauritania,#9B6A28,86,86,True
1914,Tidjikja,86,Mauritania,#9B6A28,86,86,True
1915,Moudjeria,86,Mauritania,#9B6A28,86,86,True
1916,Bourjeimat,86,Mauritania,#9B6A28,86,86,True
1917,Kaédi,86,Mauritania,#9B6A28,86,86,True
1918,Tanezroft Tutrimt,86,Mauritania,#9B6A28,86,86,True
1919,Fort Trinquet,86,Mauritania,#9B6A28,86,86,True
1920,Taoudeni,88,French Sudan,#E3AF5C,88,88,True
1921,Aṣ-Ṣaḥrā’ al-Gharbīyah,86,Mauritania,#9B6A28,86,86,True
1922,Kidai,88,French Sudan,#E3AF5C,88,88,True
1923,Mabrouk,88,French Sudan,#E3AF5C,88,88,True
1924,Araouan,88,French Sudan,#E3AF5C,88,88,True
1925,Néma,88,French Sudan,#E3AF5C,88,88,True
1926,Timbedra,88,French Sudan,#E3AF5C,88,88,True
1927,Conakry,88,French Sudan,#E3AF5C,88,88,True
1928,Mamou,88,French Sudan,#E3AF5C,88,88,True
1929,Koumbia,88,French Sudan,#E3AF5C,88,88,True
1930,Dinguiray,88,French Sudan,#E3AF5C,88,88,True
1931,Bamako,88,French Sudan,#E3AF5C,88,88,True
1932,Bougouni,88,French Sudan,#E3AF5C,88,88,True
1933,Djenné,88,French Sudan,#E3AF5C,88,88,True
1934,San,88,French Sudan,#E3AF5C,88,88,True
1935,Kayes,88,French Sudan,#E3AF5C,88,88,True
1936,Kita,88,French Sudan,#E3AF5C,88,88,True
1937,Banamba,88,French Sudan,#E3AF5C,88,88,True
1938,Segou,88,French Sudan,#E3AF5C,88,88,True
1939,Koutiala,88,French Sudan,#E3AF5C,88,88,True
1940,Homobori,88,French Sudan,#E3AF5C,88,88,True
1941,Bamba,88,French Sudan,#E3AF5C,88,88,True
1942,Bandiagara,88,French Sudan,#E3AF5C,88,88,True
1943,Niafounke,88,French Sudan,#E3AF5C,88,88,True
1944,Sokolo,88,French Sudan,#E3AF5C,88,88,True
1945,Mopti,88,French Sudan,#E3AF5C,88,88,True
1946,El Djouf,88,French Sudan,#E3AF5C,88,88,True
1947,Tanezrouft,88,French Sudan,#E3AF5C,88,88,True
1948,Villa Cisneros,83,Río de Oro,#8BAC78,83,83,True
1949,Auadi,83,Río de Oro,#8BAC78,83,83,True
1950,Laâyoune,83,Río de Oro,#8BAC78,83,83,True
1951,Smara,83,Río de Oro,#8BAC78,83,83,True
1952,Bir Lehlu,83,Río de Oro,#8BAC78,83,83,True
1953,Mijek,83,Río de Oro,#8BAC78,83,83,True
1954,Bojador,83,Río de Oro,#8BAC78,83,83,True
1955,Victoria,186,Malta,#B83338,186,186,True
1956,Valletta,186,Malta,#B83338,186,186,True
1957,Majunga,108,Madagascar,#B03A47,108,108,True
1958,Fianarantsoa,108,Madagascar,#B03A47,108,108,True
1959,Tuléar,108,Madagascar,#B03A47,108,108,True
1960,Tamatave,108,Madagascar,#B03A47,108,108,True
1961,Antalaha,108,Madagascar,#B03A47,108,108,True
1962,Marovoay,108,Madagascar,#B03A47,108,108,True
1963,Ananalava,108,Madagascar,#B03A47,108,108,True
1964,Mananara,108,Madagascar,#B03A47,108,108,True
1965,Maevatanana,108,Madagascar,#B03A47,108,108,True
1966,Morafenobe,108,Madagascar,#B03A47,108,108,True
1967,Soalala,108,Madagascar,#B03A47,108,108,True
1968,Tananrive,108,Madagascar,#B03A47,108,108,True
1969,Ihosi,108,Madagascar,#B03A47,108,108,True
