province_id,province_name,component_count,min_x_raw,min_y_raw,max_x_raw,max_y_raw,min_x,min_y,max_x,max_y
2631,Huangnan,1,165840,39232,168832,41712,10365.0,2452.0,10552.0,2607.0
2632,Chakazhen,1,162704,38864,163520,39760,10169.0,2429.0,10220.0,2485.0
2633,Youyunxiang,1,163543,39776,166000,42150,10221.4375,2486.0,10375.0,2634.375
2634,Madoi,1,161552,39632,164367,42816,10097.0,2477.0,10272.9375,2676.0
2635,Golmud,1,160032,39392,161008,40048,10002.0,2462.0,10063.0,2503.0
2636,Qumahexiang,1,159087,39744,161776,42320,9942.9375,2484.0,10111.0,2645.0
2637,Hainan,1,165616,39392,166656,40080,10351.0,2462.0,10416.0,2505.0
2638,Niandixiang,1,163215,38048,166336,40420,10200.9375,2378.0,10396.0,2526.25
2639,Kuching,1,176584,66494,178224,68080,11036.5,4155.875,11139.0,4255.0
2640,Sibu,1,177728,66178,179152,68176,11108.0,4136.125,11197.0,4261.0
2641,Bintulu,1,178724,65007,180832,67680,11170.25,4062.9375,11302.0,4230.0
2642,Brunei,1,179916,64718,180752,65408,11244.75,4044.875,11297.0,4088.0
2643,Kudat,3,180469,63042,183323,65680,11279.3125,3940.125,11457.6875,4105.0
2644,Singapore,3,170328,65647,172595,68011,10645.5,4102.9375,10787.1875,4250.6875
2645,Sungai Petani,1,169483,63824,171152,66111,10592.6875,3989.0,10697.0,4131.9375
2646,Kuala Lumpur,1,170218,65840,170896,66394,10638.625,4115.0,10681.0,4149.625
2647,Khota Bharn,1,170464,63564,171877,65808,10654.0,3972.75,10742.3125,4113.0
2648,Taliwang,3,181471,73639,183424,74501,11341.9375,4602.4375,11464.0,4656.3125
2649,Ampenan,1,180796,73736,181495,74414,11299.75,4608.5,11343.4375,4650.875
2650,Ende,2,183341,73648,185778,74407,11458.8125,4603.0,11611.125,4650.4375
2651,Palenbang,1,172048,70077,172720,70864,10753.0,4379.8125,10795.0,4429.0
2652,Waingapu,1,182987,74463,183984,74994,11436.6875,4653.9375,11499.0,4687.125
2653,Kupang,3,185187,74242,187424,75742,11574.1875,4640.125,11714.0,4733.875
2654,Dili,1,187032,73791,188742,74627,11689.5,4611.9375,11796.375,4664.1875
2655,Batavia,1,174560,72159,175262,72736,10910.0,4509.9375,10953.875,4546.0
2656,Soerabaja,1,178384,72983,178854,73392,11149.0,4561.4375,11178.375,4587.0
2657,Medan,1,168496,65850,169239,66400,10531.0,4115.625,10577.4375,4150.0
2658,Banda Aceh,1,166414,64391,167856,66016,10400.875,4024.4375,10491.0,4126.0
2659,Bandung,1,174960,72313,175626,72976,10935.0,4519.5625,10976.625,4561.0
2660,Cheribon,1,175216,72367,177184,73775,10951.0,4522.9375,11074.0,4610.9375
2661,Solo,1,176842,73168,178384,74038,11052.625,4573.0,11149.0,4627.375
2662,Banyuwangi,1,178949,73419,180035,74250,11184.3125,4588.6875,11252.1875,4640.625
2663,Semarang,1,177036,72492,178686,73424,11064.75,4530.75,11167.875,4589.0
2664,Pandeglang,1,173793,72112,175336,73523,10862.0625,4507.0,10958.5,4595.1875
2665,Malang,1,178140,73150,179204,74026,11133.75,4571.875,11200.25,4626.625
2666,Pekanbaru,1,168667,67359,171177,68816,10541.6875,4209.9375,10698.5625,4301.0
2667,Djambi,1,170816,69096,172801,70624,10676.0,4318.5,10800.0625,4414.0
2668,Telukbetung,1,171981,69937,173531,72574,10748.8125,4371.0625,10845.6875,4535.875
2669,Padang,1,169345,68608,171200,70717,10584.0625,4288.0,10700.0,4419.8125
2670,Bengkulu,1,170516,70432,172544,71990,10657.25,4402.0,10784.0,4499.375
2671,Rengat,1,170736,67990,172130,69680,10671.0,4249.375,10758.125,4355.0
2672,Tapaktuan,1,167188,65568,168640,66834,10449.25,4098.0,10540.0,4177.125
2673,Tanjungbalai,1,167941,66101,170554,67624,10496.3125,4131.3125,10659.625,4226.5
2674,Langsa,1,167716,64829,168803,66016,10482.25,4051.8125,10550.1875,4126.0
2675,Darwin,1,191826,76746,195669,79360,11989.125,4796.625,12229.3125,4960.0
2676,Adelaide,1,196931,90960,197623,91622,12308.1875,5685.0,12351.4375,5726.375
2677,Alice Springs,1,194848,82832,196944,85616,12178.0,5177.0,12309.0,5351.0
2678,Marla,1,194560,85168,196944,88144,12160.0,5323.0,12309.0,5509.0
2679,Maralinga,1,191662,85984,194768,89986,11978.875,5374.0,12173.0,5624.125
2680,The Sill,1,195808,86272,198592,89552,12238.0,5392.0,12412.0,5597.0
2681,Kintore,1,191696,83280,195152,86160,11981.0,5205.0,12197.0,5385.0
2682,Urluru,1,193024,84496,195888,86800,12064.0,5281.0,12243.0,5425.0
2683,Katherine,1,191523,78108,195008,81008,11970.1875,4881.75,12188.0,5063.0
2684,Lajamanu,1,191680,80352,194432,83536,11980.0,5022.0,12152.0,5221.0
2685,Three Ways,1,194112,80928,196944,83376,12132.0,5058.0,12309.0,5211.0
2686,Borroloola,1,194688,78848,197000,81232,12168.0,4928.0,12312.5,5077.0
2687,Port Augusta,1,193726,87904,197600,91347,12107.875,5494.0,12350.0,5709.1875
2688,Renmark,1,196238,89280,198609,92970,12264.875,5580.0,12413.0625,5810.625
2689,Perth,1,184928,89408,185696,90064,11558.0,5588.0,11606.0,5629.0
2690,Roebourne,1,186103,82243,187008,83072,11631.4375,5140.1875,11688.0,5192.0
2691,Kalgoorlie,1,187968,88544,188864,89296,11748.0,5534.0,11804.0,5581.0
2692,Geraldton,1,183998,86928,184736,87638,11499.875,5433.0,11546.0,5477.375
2693,Esperance,1,186480,90112,189915,91774,11655.0,5632.0,11869.6875,5735.875
2694,Loongana,1,189856,86736,191791,90092,11866.0,5421.0,11986.9375,5630.75
2695,Southern Cross,1,186384,87584,188560,89616,11649.0,5474.0,11785.0,5601.0
2696,Northam,1,185392,88544,187344,90752,11587.0,5534.0,11709.0,5672.0
2697,Albany,1,184736,89864,187015,92157,11546.0,5616.5,11688.4375,5759.8125
2698,Dongara,1,184124,87344,186784,89661,11507.75,5459.0,11674.0,5603.8125
2699,Wyndham,1,188576,78337,191779,80848,11786.0,4896.0625,11986.1875,5053.0
2700,Derby,1,188496,80377,189168,81152,11781.0,5023.5625,11823.0,5072.0
2701,Halls Creek,1,189056,80416,191680,82672,11816.0,5026.0,11980.0,5167.0
2702,Port Hedland,1,186651,79875,188816,83296,11665.6875,4992.1875,11801.0,5206.0
2703,Newman,1,186128,82768,188288,84976,11633.0,5173.0,11768.0,5311.0
2704,Carnavon,1,183562,84301,185296,87071,11472.625,5268.8125,11581.0,5441.9375
2705,Wiluna,1,186960,85968,190224,88240,11685.0,5373.0,11889.0,5515.0
2706,Warburton,1,189088,84912,191712,87296,11818.0,5307.0,11982.0,5456.0
2707,Tanami,1,189920,82320,191696,85072,11870.0,5145.0,11981.0,5317.0
2708,Yalgoo,1,184528,86224,187136,87744,11533.0,5389.0,11696.0,5484.0
2709,Abbots,1,184656,84288,187952,86688,11541.0,5268.0,11747.0,5418.0
2710,Telfer,1,187936,81104,190160,84256,11746.0,5069.0,11885.0,5266.0
2711,Rawanna,1,188400,88112,191008,90705,11775.0,5507.0,11938.0,5669.0625
2712,Higginsville,1,187168,89104,189360,90384,11698.0,5569.0,11835.0,5649.0
2713,Onslow,1,183654,82480,186464,84576,11478.375,5155.0,11654.0,5286.0
2714,Kumarina,1,187680,83824,190368,86240,11730.0,5239.0,11898.0,5390.0
2715,Merauke,1,197936,73088,198576,73800,12371.0,4568.0,12411.0,4612.5
2716,Melbourne,1,200400,92384,200912,92935,12525.0,5774.0,12557.0,5808.4375
2717,Sydney,1,203104,91024,203740,91602,12694.0,5689.0,12733.75,5725.125
2718,Newcastle,1,203600,89724,204248,90506,12725.0,5607.75,12765.5,5656.625
2719,Mildura,1,198800,90624,199264,91024,12425.0,5664.0,12454.0,5689.0
2720,Ballarat,1,199304,92064,200767,93440,12456.5,5754.0,12547.9375,5840.0
2721,Bendigo,1,199440,91360,201344,92512,12465.0,5710.0,12584.0,5782.0
2722,Canberra,1,202400,91248,202864,91728,12650.0,5703.0,12679.0,5733.0
2723,Bairnsdale,1,200640,91504,203546,93507,12540.0,5719.0,12721.625,5844.1875
2724,Wagga Wagga,1,200832,90448,202496,91984,12552.0,5653.0,12656.0,5749.0
2725,Yaapeet,1,198494,90720,199696,93206,12405.875,5670.0,12481.0,5825.375
2726,Silverton,1,198544,88944,199792,90800,12409.0,5559.0,12487.0,5675.0
2727,Tibooburra,1,198544,88128,199968,89248,12409.0,5508.0,12498.0,5578.0
2728,Hay,1,199216,90320,201200,91728,12451.0,5645.0,12575.0,5733.0
2729,Gosford,1,203216,90336,204087,91223,12701.0,5646.0,12755.4375,5701.4375
2730,Lismore,1,203504,88221,204968,89872,12719.0,5513.8125,12810.5,5617.0
2731,Dubbo,1,202384,89248,203872,90496,12649.0,5578.0,12742.0,5656.0
2732,Byrock,1,201024,88160,202224,89648,12564.0,5510.0,12639.0,5603.0
2733,Ivanhoe,1,199632,89136,201152,90448,12477.0,5571.0,12572.0,5653.0
2734,Bathurst,1,201760,90352,203582,91815,12610.0,5647.0,12723.875,5738.4375
2735,Nymagee,1,200672,89408,202496,90560,12542.0,5588.0,12656.0,5660.0
2736,Walgett,1,202048,88096,203808,89488,12628.0,5506.0,12738.0,5593.0
2737,Wanaaring,1,199824,88128,201216,89408,12489.0,5508.0,12576.0,5588.0
2738,Brisbane,1,204480,87199,205125,87977,12780.0,5449.9375,12820.3125,5498.5625
2739,Warwick,1,203504,87264,205081,88528,12719.0,5454.0,12817.5625,5533.0
2740,Townsville,1,200640,81200,201370,81824,12540.0,5075.0,12585.625,5114.0
2741,Cloncurry,1,197376,81616,198096,82384,12336.0,5101.0,12381.0,5149.0
2742,Rockhampton,1,202816,83621,203593,84240,12676.0,5226.3125,12724.5625,5265.0
2743,Longreach,1,199184,83936,200016,84528,12449.0,5246.0,12501.0,5283.0
2744,Cairns,1,198784,79544,200937,81920,12424.0,4971.5,12558.5625,5120.0
2745,Floraville,1,196877,79814,199056,81968,12304.8125,4988.375,12441.0,5123.0
2746,Dutches,1,196944,81856,198128,83536,12309.0,5116.0,12383.0,5221.0
2747,Richmond (QLD),1,197968,81232,199824,84128,12373.0,5077.0,12489.0,5258.0
2748,MCDonnell,1,198002,76317,199462,78896,12375.125,4769.8125,12466.375,4931.0
2749,Emerald,1,199888,83424,202976,85568,12493.0,5214.0,12686.0,5348.0
2750,Mackay,1,201120,81373,203400,83904,12570.0,5085.8125,12712.5,5244.0
2751,Charters Towers,1,199456,81536,201344,83968,12466.0,5096.0,12584.0,5248.0
2752,Palmerville,1,197949,78347,200326,80336,12371.8125,4896.6875,12520.375,5021.0
2753,Birdsville,1,196944,84720,198800,86272,12309.0,5295.0,12425.0,5392.0
2754,Boulia,1,196944,83312,199312,84944,12309.0,5207.0,12457.0,5309.0
2755,Windorah,1,198528,84432,200272,86640,12408.0,5277.0,12517.0,5415.0
2756,Eromanga,1,198560,86368,200320,88128,12410.0,5398.0,12520.0,5508.0
2757,Eulo,1,200144,86864,201984,88192,12509.0,5429.0,12624.0,5512.0
2758,Maryborough,1,203104,84791,204809,86464,12694.0,5299.4375,12800.5625,5404.0
2759,Rannes,1,201984,83954,204370,85696,12624.0,5247.125,12773.125,5356.0
2760,Sandgate,1,203680,86185,205106,87472,12730.0,5386.5625,12819.125,5467.0
2761,Dirranbandi,1,201664,87168,203696,88352,12604.0,5448.0,12731.0,5522.0
2762,Roma,1,201920,85584,204128,87408,12620.0,5349.0,12758.0,5463.0
2763,Charleville,1,199936,85280,202320,87024,12496.0,5330.0,12645.0,5439.0
2764,Port Moresby,1,203008,73744,203648,74406,12688.0,4609.0,12728.0,4650.375
2765,Alotau,1,203199,73443,206272,75444,12699.9375,4590.1875,12892.0,4715.25
2766,Daru,1,198229,73264,200775,74545,12389.3125,4579.0,12548.4375,4659.0625
2767,Aitape,1,197536,69009,200201,71232,12346.0,4313.0625,12512.5625,4452.0
2768,Sarmi,1,195518,68198,197992,69952,12219.875,4262.375,12374.5,4372.0
2769,Sorong,1,191056,67446,193057,69195,11941.0,4215.375,12066.0625,4324.6875
2770,Kaimana,1,192138,69076,194804,70691,12008.625,4317.25,12175.25,4418.1875
2771,Madang,1,201136,70311,202512,71936,12571.0,4394.4375,12657.0,4496.0
2772,Lae,1,201648,71249,204010,72592,12603.0,4453.0625,12750.625,4537.0
2773,Morobe,1,201442,72288,204320,74065,12590.125,4518.0,12770.0,4629.0625
2774,Timika,1,195312,70464,196000,71146,12207.0,4404.0,12250.0,4446.625
2775,Agats,1,196359,70640,198768,72386,12272.4375,4415.0,12423.0,4524.125
2776,Mendi,1,199584,71856,201936,73683,12474.0,4491.0,12621.0,4605.1875
2777,Wewak,1,199680,69612,201922,71248,12480.0,4350.75,12620.125,4453.0
2778,Tiom,1,196896,69808,198288,71024,12306.0,4363.0,12393.0,4439.0
2779,Aiambak,1,198224,71440,200112,73392,12389.0,4465.0,12507.0,4587.0
2780,Tabubil,1,198640,71024,199328,71536,12415.0,4439.0,12458.0,4471.0
2781,Wabag,1,199264,70928,201312,72176,12454.0,4433.0,12582.0,4511.0
2782,Manokwari,1,192736,67588,193998,69296,12046.0,4224.25,12124.875,4331.0
2783,Kimbe,1,204251,70083,207329,71995,12765.6875,4380.1875,12958.0625,4499.6875
2784,Kavieng,1,206059,68951,207860,70724,12878.6875,4309.4375,12991.25,4420.25
2785,Jayapura,1,197808,68839,198608,69504,12363.0,4302.4375,12413.0,4344.0
2786,Kumbe,1,196388,71760,198496,73925,12274.25,4485.0,12406.0,4620.3125
2787,Botawa,1,194254,68829,195952,70874,12140.875,4301.8125,12247.0,4429.625
2788,Tembagapura,1,195569,69632,197152,71374,12223.0625,4352.0,12322.0,4460.875
2789,Hobart,3,200160,95376,202243,96747,12510.0,5961.0,12640.1875,6046.6875
2790,Devonport,1,200976,94204,202461,95616,12561.0,5887.75,12653.8125,5976.0
2791,Strahan,1,199766,94119,201264,95761,12485.375,5882.4375,12579.0,5985.0625
2792,Auckland,1,213189,89012,213736,89716,13324.3125,5563.25,13358.5,5607.25
2793,Wellington,1,213143,94579,213648,95327,13321.4375,5911.1875,13353.0,5957.9375
2794,Otira,1,210032,96336,211120,97360,13127.0,6021.0,13195.0,6085.0
2795,Dunedin,1,208960,99536,209449,99942,13060.0,6221.0,13090.5625,6246.375
2796,Invercargill,1,205633,99213,209332,100745,12852.0625,6200.8125,13083.25,6296.5625
2797,Cromwell,1,207216,98352,209120,99776,12951.0,6147.0,13070.0,6236.0
2798,Nelson,1,210849,94113,212767,95472,13178.0625,5882.0625,13297.9375,5967.0
2799,Greymouth,1,209735,96132,210240,96672,13108.4375,6008.25,13140.0,6042.0
2800,Timaru,1,209568,96896,211566,98462,13098.0,6056.0,13222.875,6153.875
2801,Oamaru,1,208768,98016,210054,99765,13048.0,6126.0,13128.375,6235.3125
2802,Westport,1,209948,95030,211504,96576,13121.75,5939.375,13219.0,6036.0
2803,Ohakune,1,212916,92928,214544,94096,13307.25,5808.0,13409.0,5881.0
2804,Gisborne,1,215200,91044,216903,93077,13450.0,5690.25,13556.4375,5817.3125
2805,Mokai,1,214096,91310,215799,93024,13381.0,5706.875,13487.4375,5814.0
2806,Ohura,1,212515,91453,214336,93269,13282.1875,5715.8125,13396.0,5829.3125
2807,Napier,1,214416,92816,215646,94472,13401.0,5801.0,13477.875,5904.5
2808,Masterton,1,213437,93904,215173,95558,13339.8125,5869.0,13448.3125,5972.375
2809,Hamilton,1,213133,89494,215277,91808,13320.8125,5593.375,13454.8125,5738.0
2810,Blenheim,1,211376,94806,212932,96277,13211.0,5925.375,13308.25,6017.3125
2811,Kaikoura,1,210992,95968,212412,97310,13187.0,5998.0,13275.75,6081.875
2812,Te Anau,1,205962,97836,208000,99440,12872.625,6114.75,13000.0,6215.0
2813,Hokitika,1,208768,96417,210240,97824,13048.0,6026.0625,13140.0,6114.0
2814,Wanaka,1,207406,97148,209712,98496,12962.875,6071.75,13107.0,6156.0
2815,Christchurch,1,211104,97300,211554,97712,13194.0,6081.25,13222.125,6107.0
2816,Leningrad,1,117867,20208,118716,20798,7366.6875,1263.0,7419.75,1299.875
2817,Vologda,1,121984,19680,122784,20384,7624.0,1230.0,7674.0,1274.0
2818,Arkhangelsk,1,121937,14960,122944,15760,7621.0625,935.0,7684.0,985.0
2819,Naryan-Mar,1,131552,10298,132384,11168,8222.0,643.625,8274.0,698.0
2820,Pskov,1,116960,21952,118480,23440,7310.0,1372.0,7405.0,1465.0
2821,Veliky Novgorod,1,117824,20533,119595,22368,7364.0,1283.3125,7474.6875,1398.0
2822,Gdov,1,116608,20393,118192,22096,7288.0,1274.5625,7387.0,1381.0
2823,Nevel,1,117824,21804,120260,23728,7364.0,1362.75,7516.25,1483.0
2824,Amderma,1,136320,9696,141904,12656,8520.0,606.0,8869.0,791.0
2825,Shoyna,1,123533,10904,128960,13616,7720.8125,681.5,8060.0,851.0
2826,Knyazhpogost,1,131984,16464,135344,18384,8249.0,1029.0,8459.0,1149.0
2827,Dutovo,1,135216,14480,138496,17440,8451.0,905.0,8656.0,1090.0
2828,Pechora,1,134784,12656,138160,16064,8424.0,791.0,8635.0,1004.0
2829,Ukhta,1,132912,14288,135040,16944,8307.0,893.0,8440.0,1059.0
2830,Izhma,1,134816,15728,135664,16720,8426.0,983.0,8479.0,1045.0
2831,Ust-Tsilma,1,131664,12496,135872,15504,8229.0,781.0,8492.0,969.0
2832,Inta,1,137840,11456,141664,15088,8615.0,716.0,8854.0,943.0
2833,Syktyvkar,1,131760,17936,135424,19728,8235.0,1121.0,8464.0,1233.0
2834,Troitsko-Pechorsk,1,134656,16800,138288,19392,8416.0,1050.0,8643.0,1212.0
2835,Kuratovo,1,131248,18976,133504,21312,8203.0,1186.0,8344.0,1332.0
2836,Vazhgort,1,129792,15456,133456,18160,8112.0,966.0,8341.0,1135.0
2837,Khorey-Ver,1,131568,9934,136880,13040,8223.0,620.875,8555.0,815.0
2838,Kargopol,1,118976,17680,122976,19920,7436.0,1105.0,7686.0,1245.0
2839,Kotlas,1,127888,17008,132096,21441,7993.0,1063.0,8256.0,1340.0625
2840,Mezen,1,121998,12381,125888,16480,7624.875,773.8125,7868.0,1030.0
2841,Onega,1,118976,15018,123120,18112,7436.0,938.625,7695.0,1132.0
2842,Shenkursk,1,122656,17184,125840,19312,7666.0,1074.0,7865.0,1207.0
2843,Bereznik,1,122544,16336,123776,17472,7659.0,1021.0,7736.0,1092.0
2844,Karpogory,1,125200,14880,130320,17472,7825.0,930.0,8145.0,1092.0
2845,Leshukonskoye,1,127680,12848,132560,16064,7980.0,803.0,8285.0,1004.0
2846,Pinega,1,123552,12688,127984,17776,7722.0,793.0,7999.0,1111.0
2847,Kotkino,1,128448,10299,132496,13904,8028.0,643.6875,8281.0,869.0
2848,Cherepovets,1,120544,19808,122483,21683,7534.0,1238.0,7655.1875,1355.1875
2849,Volkhov,1,116992,18560,120896,21349,7312.0,1160.0,7556.0,1334.3125
2850,Khvoynaya,1,118882,20176,121194,22266,7430.125,1261.0,7574.625,1391.625
2851,Sokol,1,122528,18832,125280,20288,7658.0,1177.0,7830.0,1268.0
2852,Gryazovets,1,122240,20080,124800,21790,7640.0,1255.0,7800.0,1361.875
2853,Nikolsk,1,124429,19104,128416,21903,7776.8125,1194.0,8026.0,1368.9375
2854,Kizema,1,124912,16976,128544,19808,7807.0,1061.0,8034.0,1238.0
2855,Salekhard,1,141552,6747,145030,12816,8847.0,421.6875,9064.375,801.0
2856,Tarko-Sale,1,146272,11984,150352,14416,9142.0,749.0,9397.0,901.0
2857,Nadym,1,143408,10045,147280,13852,8963.0,627.8125,9205.0,865.75
2858,Urengoy,1,148496,11536,149392,12160,9281.0,721.0,9337.0,760.0
2859,Khanty-Mansiysk,1,143712,18464,144640,19184,8982.0,1154.0,9040.0,1199.0
2860,Surgut,1,146624,18368,147344,19184,9164.0,1148.0,9209.0,1199.0
2861,Beloyarsky,1,141424,16176,142656,16976,8839.0,1011.0,8916.0,1061.0
2862,Nizhnevartovsk,1,148510,17968,152928,19788,9281.875,1123.0,9558.0,1236.75
2863,Leushi,1,140032,18560,144768,21808,8752.0,1160.0,9048.0,1363.0
2864,Beryozovo,1,138368,14672,141840,16848,8648.0,917.0,8865.0,1053.0
2865,Igrim,1,138112,16192,141376,19360,8632.0,1012.0,8836.0,1210.0
2866,Kasymsk,1,144224,13152,147371,17087,9014.0,822.0,9210.6875,1067.9375
2867,Pokatshena,1,145473,15340,148308,18656,9092.0625,958.75,9269.25,1166.0
2868,Yugansk,1,146080,18307,149264,21600,9130.0,1144.1875,9329.0,1350.0
2869,Taran,1,145447,7324,147128,9540,9090.4375,457.75,9195.5,596.25
2870,Ovgort,1,139360,12144,143460,16369,8710.0,759.0,8966.25,1023.0625
2871,Korliki,1,150816,16640,154575,19248,9426.0,1040.0,9660.9375,1203.0
2872,Kikkiakki,1,150672,12858,153715,17152,9417.0,803.625,9607.1875,1072.0
2873,Khalmer-Sede,1,145811,8101,150592,12384,9113.1875,506.3125,9412.0,774.0
2874,Muşkino,1,144144,16941,146816,20656,9009.0,1058.8125,9176.0,1291.0
2875,Andra,1,140816,16736,144548,19152,8801.0,1046.0,9034.25,1197.0
2876,Verkhnekazymskiy,1,142303,13664,145062,17330,8893.9375,854.0,9066.375,1083.125
2877,Tolka,1,146848,13216,151216,16432,9178.0,826.0,9451.0,1027.0
2878,Ratta,1,151984,14442,154534,17018,9499.0,902.625,9658.375,1063.625
2879,Krasnoselkup,1,149120,8252,152870,13472,9320.0,515.75,9554.375,842.0
2880,Nowoagansk,1,147771,15504,151152,18693,9235.6875,969.0,9447.0,1168.3125
2881,Krasnoyarsk,1,156448,21904,157568,23024,9778.0,1369.0,9848.0,1439.0
2882,Dudinka,1,150498,6970,155424,10992,9406.125,435.625,9714.0,687.0
2883,Igarka,1,152078,9744,158208,15036,9504.875,609.0,9888.0,939.75
2884,Irkutsk,1,164480,25552,165408,26416,10280.0,1597.0,10338.0,1651.0
2885,Norilsk,1,153613,5758,158576,10400,9600.8125,359.875,9911.0,650.0
2886,Nazarovo,1,153776,20976,156671,23731,9611.0,1311.0,9791.9375,1483.1875
2887,Ilansky,1,157440,20264,161498,24864,9840.0,1266.5,10093.625,1554.0
2888,Syndassko,1,162141,4742,163664,5808,10133.8125,296.375,10229.0,363.0
2889,Baykit,1,158544,15024,163719,19560,9909.0,939.0,10232.4375,1222.5
2890,Bor,1,154042,13312,158816,18681,9627.625,832.0,9926.0,1167.5625
2891,Khatanga,1,163392,3736,167484,10896,10212.0,233.5,10467.75,681.0
2892,Ekonda,1,162720,10688,167232,17085,10170.0,668.0,10452.0,1067.8125
2893,Poligus,1,155353,17152,160099,20640,9709.5625,1072.0,10006.1875,1290.0
2894,Tura,1,160336,11408,164672,15600,10021.0,713.0,10292.0,975.0
2895,Vanavara,1,159866,16500,166727,21923,9991.625,1031.25,10420.4375,1370.1875
2896,Volochanka,1,156584,5194,162432,10464,9786.5,324.625,10152.0,654.0
2897,Uchami,1,157136,9632,161456,15600,9821.0,602.0,10091.0,975.0
2898,Yessey,1,160000,5568,164528,11776,10000.0,348.0,10283.0,736.0
2899,Tomsk,1,153440,21712,154304,22560,9590.0,1357.0,9644.0,1410.0
2900,Kolpashevo,1,151679,18269,155924,21840,9479.9375,1141.8125,9745.25,1365.0
2901,Alexandrovskoye,1,148032,19437,151977,21984,9252.0,1214.8125,9498.5625,1374.0
2902,Maklakovo,1,155581,19808,159248,22171,9723.8125,1238.0,9953.0,1385.6875
2903,Abakan,1,154845,22869,158720,26058,9677.8125,1429.3125,9920.0,1628.625
2904,Novosibirsk,1,151424,22744,152199,23648,9464.0,1421.5,9512.4375,1478.0
2905,Barnaul,1,149200,23296,153191,26832,9325.0,1456.0,9574.4375,1677.0
2906,Kyzyl,1,157280,26256,158016,27056,9830.0,1641.0,9876.0,1691.0
2907,Onguday,1,149424,26416,154016,29664,9339.0,1651.0,9626.0,1854.0
2908,Omsk,1,145184,21856,148816,25920,9074.0,1366.0,9301.0,1620.0
2909,Tatarsk,1,148432,23488,149248,24304,9277.0,1468.0,9328.0,1519.0
2910,Kyshtovka,1,148608,21600,151994,23824,9288.0,1350.0,9499.625,1489.0
2911,Karasuk,1,146896,24080,150896,26848,9181.0,1505.0,9431.0,1678.0
2912,Sheregesh,1,152672,23600,156831,26928,9542.0,1475.0,9801.9375,1683.0
2913,Bolotnoye,1,151715,21028,154304,24136,9482.1875,1314.25,9644.0,1508.5
2914,Kirensk,1,166768,20144,171568,22816,10423.0,1259.0,10723.0,1426.0
2915,Nizhneudinsk,1,159744,23376,164064,27568,9984.0,1461.0,10254.0,1723.0
2916,Bratsk,1,160992,21434,164608,23760,10062.0,1339.625,10288.0,1485.0
2917,Kyren,1,160928,24480,164544,28464,10058.0,1530.0,10284.0,1779.0
2918,Ulan-Ude,1,165264,22672,169280,26784,10329.0,1417.0,10580.0,1674.0
2919,Bodaybo,1,171152,19360,175360,22688,10697.0,1210.0,10960.0,1418.0
2920,Kyakhta,1,163584,26160,168484,29328,10224.0,1635.0,10530.25,1833.0
2921,Yerbogachen,1,165328,14973,169888,21056,10333.0,935.8125,10618.0,1316.0
2922,Tokma,1,163090,19312,167408,23088,10193.125,1207.0,10463.0,1443.0
2923,Zhigalovo,1,163904,22848,166832,25840,10244.0,1428.0,10427.0,1615.0
2924,Chara,1,172240,21376,175361,24176,10765.0,1336.0,10960.0625,1511.0
2925,Mogocha,1,171152,23776,174478,26941,10697.0,1486.0,10904.875,1683.8125
2926,Otpor,1,170368,25648,173280,27802,10648.0,1603.0,10830.0,1737.625
2927,Chita,1,168144,24880,171232,27683,10509.0,1555.0,10702.0,1730.1875
2928,Bagdarin,1,168224,22384,172448,25104,10514.0,1399.0,10778.0,1569.0
2929,Chadan,1,153600,26512,156384,29248,9600.0,1657.0,9774.0,1828.0
2930,Shagonar,1,155600,25601,157792,28928,9725.0,1600.0625,9862.0,1808.0
2931,Saryg-Sep,1,157472,26560,159392,29056,9842.0,1660.0,9962.0,1816.0
2932,Toora-Chem,1,156924,24720,160112,27328,9807.75,1545.0,10007.0,1708.0
2933,Siktyah,1,173584,8352,174544,9248,10849.0,522.0,10909.0,578.0
2934,Nyurba,1,170816,15952,171616,16688,10676.0,997.0,10726.0,1043.0
2935,Aykhal,1,169072,10464,172032,13744,10567.0,654.0,10752.0,859.0
2936,Olenyok,1,166624,8736,169888,11552,10414.0,546.0,10618.0,722.0
2937,Zhigansk,1,171968,10512,175776,13728,10748.0,657.0,10986.0,858.0
2938,Nyuya,1,171712,17402,173984,20144,10732.0,1087.625,10874.0,1259.0
2939,Olyokminsk,1,173616,17383,175803,20480,10851.0,1086.4375,10987.6875,1280.0
2940,Vilyuysk,1,171552,14944,174331,17892,10722.0,934.0,10895.6875,1118.25
2941,Tiksi,1,175511,5968,176449,6816,10969.4375,373.0,11028.0625,426.0
2942,Peleduy,1,169632,18880,172224,20816,10602.0,1180.0,10764.0,1301.0
2943,Sangar,1,173568,12496,177151,15776,10848.0,781.0,11071.9375,986.0
2944,Nayba,1,176180,6198,178998,10718,11011.25,387.375,11187.375,669.875
2945,Kryusyur,1,173600,6640,175712,9280,10850.0,415.0,10982.0,580.0
2946,Ust-Olenek,1,169472,5150,173680,7952,10592.0,321.875,10855.0,497.0
2947,Yuryung-Khaya,1,166752,4463,171058,7152,10422.0,278.9375,10691.125,447.0
2948,Saskylakh,1,166736,6704,170208,9056,10421.0,419.0,10638.0,566.0
2949,Bolotistoy-Derevne,1,171600,7184,173984,9616,10725.0,449.0,10874.0,601.0
2950,Zyryanka,1,184432,10880,188288,13792,11527.0,680.0,11768.0,862.0
